arch,width,seed,noise,params
simplecnn,,0,0.1,153950
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3
1,2.016587941818237,0.30376,2.1694256469726563,0.2304,-0.02829245664179325,0.0004471900756470859,0.14218172430992126,-0.13767065107822418
2,1.6003855826187134,0.46132,1.369371025657654,0.49,-0.07474958151578903,0.02973913960158825,0.07056745886802673,-0.03470940887928009
3,1.4477140758514404,0.5351,1.5183123781204224,0.4886,0.09637491405010223,-0.045165061950683594,-0.009348558261990547,-0.12991970777511597
4,1.3484527394104004,0.58234,1.1369776948928834,0.6101,0.06362375617027283,-0.07484208792448044,0.0568220391869545,-0.16436561942100525
5,1.2760720461654662,0.61366,1.0268464926719665,0.6475,-0.015497876331210136,0.04404152184724808,0.10864086449146271,-0.11989977955818176
6,1.2260006047821046,0.63798,0.9664560328483581,0.6694,0.11302775889635086,-0.04146580770611763,0.017042191699147224,-0.07256608456373215
7,1.1837110741424561,0.6605,1.0580188990592956,0.6355,0.12995545566082,-0.09712165594100952,0.004102586768567562,-0.0677165687084198
8,1.1485913162994386,0.67594,0.877370544719696,0.7033,0.08256426453590393,0.0022059206385165453,0.0473661795258522,-0.11915044486522675
9,1.1262791398620606,0.68236,0.8371097408294678,0.7356,0.1314363032579422,-0.08996587246656418,-0.03497942164540291,0.00422237254679203
10,1.1024398529815673,0.69306,0.8152245904922485,0.7473,0.03920852392911911,-0.0213881004601717,0.042954713106155396,-0.06770049780607224
11,1.0826023112106322,0.70126,0.966473477935791,0.6796,0.06567815691232681,-0.06776250898838043,0.018943574279546738,-0.08793904632329941
12,1.0672975560760498,0.70986,0.8158120433807373,0.7424,0.04696912690997124,-0.032096728682518005,0.05447405204176903,-0.05118751898407936
13,1.0515822249221802,0.71384,0.7792752268791199,0.7561,0.11977928876876831,-0.07338779419660568,-0.004698188975453377,-0.021675046533346176
14,1.0373931749343872,0.71946,0.7017193531036376,0.789,0.10565086454153061,-0.05701898783445358,0.005279678851366043,-0.06549128144979477
15,1.0246945999336243,0.72406,0.7738488485336303,0.7561,0.046680204570293427,-0.04393438622355461,0.060403674840927124,-0.12050389498472214
16,1.0104553536987304,0.72964,0.7809880186080933,0.7555,0.06308457255363464,-0.04447896406054497,0.03055783174932003,-0.08766189962625504
17,1.0017865825271606,0.73306,0.7371090978622437,0.7634,0.09097770601511002,-0.04551925137639046,0.005014622118324041,-0.05411074310541153
18,0.993646398601532,0.7381,0.7705250871658326,0.7692,0.1194390133023262,-0.08783787488937378,-0.020220106467604637,-0.08536861091852188
19,0.9849632962799072,0.73934,0.6871959427833557,0.7927,0.10652057081460953,-0.07842852920293808,0.00028048211243003607,-0.08353526145219803
20,0.9804862658882141,0.74382,0.7160027672767639,0.7807,0.11652445048093796,-0.09039627760648727,-0.011424200609326363,-0.060382992029190063
21,0.9687102076721191,0.74638,0.6864496618270874,0.7871,0.10956010222434998,-0.09572072327136993,-0.01630006544291973,-0.06817732751369476
22,0.9627654074287415,0.74996,0.6654120855331421,0.8038,0.0975787341594696,-0.07720719277858734,-0.005088230594992638,-0.06311049312353134
23,0.9549640210723876,0.7512,0.6970046685218811,0.7934,0.04296457767486572,-0.04758535325527191,0.010865745134651661,-0.06270677596330643
24,0.9491678655624389,0.7533,0.7244962846755981,0.7729,0.06255652010440826,-0.04570813477039337,-0.009682004339993,-0.03821553662419319
25,0.9439494978141785,0.75684,0.7391682971954345,0.768,0.09588927030563354,-0.08770795166492462,-0.0160991158336401,-0.04135286435484886
26,0.9396365522384643,0.75746,0.7708658981323242,0.7571,0.11125604063272476,-0.10654304176568985,-0.0001789551752153784,-0.08012332022190094
27,0.9309504480361939,0.75904,0.6951032861709595,0.7836,0.14441025257110596,-0.09710340946912766,-0.06747865676879883,-0.07156459987163544
28,0.9256065333175659,0.76078,0.6844665300369263,0.7967,0.08491991460323334,-0.07318952679634094,-0.019536133855581284,-0.05385551601648331
29,0.9206692901802063,0.76236,0.6708721232414245,0.7935,0.08361673355102539,-0.06742808222770691,-0.03595561906695366,-0.07200374454259872
30,0.9120496907615662,0.76456,0.640953258228302,0.8082,0.06818496435880661,-0.05985954776406288,-0.02217327058315277,-0.07188397645950317
31,0.9095109679794312,0.766,0.6270202825546265,0.8178,0.11708939075469971,-0.0957498773932457,-0.06205647811293602,-0.043664075434207916
32,0.9078053869247437,0.76724,0.6429234444618225,0.8048,0.11211273074150085,-0.08761436492204666,-0.02637997828423977,-0.0496002659201622
33,0.9026743551254273,0.76916,0.6847997372627258,0.7976,0.07560161501169205,-0.08672177791595459,-0.03728219494223595,-0.05881218612194061
34,0.8955304483413696,0.7703,0.6822863687515259,0.7916,0.13341951370239258,-0.11346965283155441,-0.0850900411605835,-0.02112533152103424
35,0.8917013224411011,0.77228,0.6346634135246277,0.8083,0.09432213008403778,-0.08023654669523239,-0.048238605260849,-0.07467661052942276
36,0.8895802065467835,0.7735,0.6051287096977234,0.8189,0.09341564029455185,-0.08347611129283905,-0.05238502100110054,-0.07640406489372253
37,0.8827012890625,0.77408,0.6540270883560181,0.8059,0.1092500388622284,-0.09966406226158142,-0.06525631994009018,-0.097901850938797
38,0.8796168129348755,0.77604,0.6289301048278808,0.8082,0.10062293708324432,-0.08434422314167023,-0.05991503968834877,-0.0537281408905983
39,0.8779285332870483,0.77732,0.6570814123153687,0.8008,0.10626418888568878,-0.09975030273199081,-0.08078228682279587,-0.04472794383764267
40,0.8766007710456848,0.77686,0.6311794131278992,0.8084,0.10754886269569397,-0.08913058787584305,-0.07862646132707596,-0.06305135041475296
41,0.8735310149765014,0.7783,0.6519380609512329,0.7951,0.1131652295589447,-0.11445537954568863,-0.06454715877771378,-0.09630067646503448
42,0.8639400598907471,0.7804,0.6163716536521912,0.8119,0.09330961108207703,-0.09200570732355118,-0.07755051553249359,-0.049584999680519104
43,0.8623421887969971,0.77982,0.653178529548645,0.8009,0.07636275142431259,-0.0713806301355362,-0.07823387533426285,-0.044761501252651215
44,0.8598395289993286,0.78322,0.6263485732078552,0.8101,0.11877961456775665,-0.11488326638936996,-0.08604690432548523,-0.0549943745136261
45,0.858373755683899,0.78026,0.6633708238601684,0.7996,0.09509774297475815,-0.08594051003456116,-0.09350967407226562,-0.04299966245889664
46,0.85466252784729,0.78428,0.6263433211326599,0.8193,0.12289851158857346,-0.13043127954006195,-0.07571195811033249,-0.06027762591838837
47,0.8498725706291199,0.7829,0.7057729871749878,0.7817,0.1669955849647522,-0.18111658096313477,-0.07860898226499557,-0.07951422780752182
48,0.8467432615470887,0.78532,0.5893789528846741,0.8243,0.08693160116672516,-0.08872441947460175,-0.08660497516393661,-0.06392262130975723
49,0.8471890063858032,0.78336,0.6138747926712036,0.8136,0.09135107696056366,-0.10113830864429474,-0.09136892110109329,-0.032536715269088745
50,0.840736562461853,0.78782,0.6000774933815003,0.8226,0.10012683272361755,-0.11251846700906754,-0.09064967185258865,-0.04449822008609772
51,0.8367086079216003,0.78662,0.6572749180793762,0.8015,0.09567580372095108,-0.10801729559898376,-0.09269552677869797,-0.06491046398878098
52,0.8309135562515259,0.7884,0.6161774157524109,0.8168,0.10557682067155838,-0.1107563003897667,-0.09998747706413269,-0.0644913762807846
53,0.8307202389907837,0.78802,0.6188069756507873,0.814,0.09170028567314148,-0.10577394813299179,-0.09141611307859421,-0.04714690521359444
54,0.8282894603157044,0.79058,0.5937968858718872,0.8233,0.10600194334983826,-0.1112503707408905,-0.09634112566709518,-0.05801686644554138
55,0.821636884803772,0.79104,0.6185807224273682,0.819,0.06812949478626251,-0.0885738730430603,-0.10515396296977997,-0.045407984405756
56,0.8227888477897644,0.792,0.6154194360733032,0.8094,0.1114274114370346,-0.11225973069667816,-0.12600839138031006,-0.04072635993361473
57,0.8221013317108155,0.79132,0.6713641263008118,0.796,0.1051357239484787,-0.12100258469581604,-0.10251562297344208,-0.054534148424863815
58,0.8215573451805115,0.78986,0.613736361694336,0.8109,0.09228144586086273,-0.11117666959762573,-0.11039478331804276,-0.04980827122926712
59,0.8143600424003601,0.79094,0.6173953548431397,0.8113,0.1083831638097763,-0.13055774569511414,-0.10617390275001526,-0.06134304404258728
60,0.8128700657844543,0.79132,0.6145698664665222,0.8137,0.1111423671245575,-0.13316752016544342,-0.11643533408641815,-0.03534587845206261
61,0.8077862218475341,0.79464,0.6443700386047363,0.8084,0.08924902975559235,-0.11478178203105927,-0.11297811567783356,-0.08507039397954941
62,0.809718904132843,0.79274,0.5905823592185974,0.8247,0.10178443789482117,-0.12723714113235474,-0.1092291995882988,-0.06841275840997696
63,0.8034122900390624,0.79528,0.5895195689201355,0.8241,0.0966833159327507,-0.12593786418437958,-0.11669299006462097,-0.06576668471097946
64,0.8000626002502441,0.79724,0.6336415979385376,0.8067,0.10863467305898666,-0.1356944441795349,-0.11333105713129044,-0.0672505721449852
65,0.7990372800827026,0.7969,0.6031279407501221,0.8162,0.09549149870872498,-0.12671232223510742,-0.12519024312496185,-0.03987182676792145
66,0.7955814997863769,0.79492,0.5874563131332398,0.8213,0.07147561758756638,-0.10222163796424866,-0.11660076677799225,-0.035884708166122437
67,0.7962052325057983,0.79634,0.6030730073928833,0.8161,0.10335768759250641,-0.12574265897274017,-0.1412389576435089,-0.04540945589542389
68,0.7943423404693604,0.79662,0.599013995552063,0.8197,0.09829914569854736,-0.1277836710214615,-0.1282084435224533,-0.0740160420536995
69,0.7884722930717468,0.79806,0.623692172241211,0.8184,0.1008758395910263,-0.12325127422809601,-0.12623454630374908,-0.06283688545227051
70,0.790224861946106,0.79798,0.6086376831054687,0.8184,0.09361380338668823,-0.11681536585092545,-0.13180284202098846,-0.08311490714550018
71,0.7857812407302857,0.79894,0.5887710558891296,0.8235,0.08019175380468369,-0.10473799705505371,-0.1369457244873047,-0.05431954935193062
72,0.7855677866172791,0.7993,0.610381028175354,0.8149,0.06923390924930573,-0.10049494355916977,-0.12624391913414001,-0.04472766071557999
73,0.7826670624351502,0.7991,0.639614523601532,0.8023,0.09080911427736282,-0.12781749665737152,-0.14037509262561798,-0.03734986484050751
74,0.7813958578872681,0.79954,0.6182055613517762,0.8105,0.10719113051891327,-0.1436559557914734,-0.13346049189567566,-0.042448244988918304
75,0.7802087216567993,0.7997,0.606810986328125,0.8186,0.08619961887598038,-0.11853154003620148,-0.13020339608192444,-0.05821973457932472
76,0.776597647972107,0.79988,0.6389811635971069,0.802,0.09993832558393478,-0.12498223781585693,-0.15272851288318634,-0.053396422415971756
77,0.7704857489395142,0.80092,0.6045685827255249,0.8205,0.11213108897209167,-0.14174911379814148,-0.1529444009065628,-0.04826338216662407
78,0.768912387714386,0.80198,0.592086789894104,0.8203,0.09154793620109558,-0.12830482423305511,-0.14529256522655487,-0.05768944323062897
79,0.7701910944747925,0.80108,0.6087964056968689,0.8114,0.08873694390058517,-0.11668506264686584,-0.14717553555965424,-0.05898096039891243
80,0.7696396686172485,0.80044,0.604531575679779,0.8161,0.06698964536190033,-0.10011657327413559,-0.14994239807128906,-0.06118986755609512
81,0.765416949043274,0.80298,0.6184521601676941,0.8101,0.09671566635370255,-0.12846288084983826,-0.15536309778690338,-0.062114715576171875
82,0.7648873396110535,0.80366,0.5982282154083252,0.8175,0.1085616946220398,-0.14081494510173798,-0.15477964282035828,-0.05431155860424042
83,0.7614041889381409,0.80404,0.6313071991920471,0.8076,0.11374402046203613,-0.1453741192817688,-0.15223775804042816,-0.06343890726566315
84,0.7611297640609741,0.803,0.6120448667526245,0.8114,0.1051643118262291,-0.12946316599845886,-0.1606675088405609,-0.03829436004161835
85,0.7564907007026672,0.8049,0.6162957246780395,0.8102,0.08067869395017624,-0.11834073811769485,-0.14574696123600006,-0.07249993830919266
86,0.754355086479187,0.80574,0.6126620657920837,0.8136,0.09368950128555298,-0.12679745256900787,-0.15720346570014954,-0.05122263729572296
87,0.7585589012145996,0.80438,0.6283390707015991,0.8061,0.09042663872241974,-0.12433284521102905,-0.16844092309474945,-0.05835717171430588
88,0.7503879973983765,0.80614,0.6237296953201293,0.8055,0.09609993547201157,-0.13003575801849365,-0.16008704900741577,-0.06691459566354752
89,0.7527518689346313,0.8055,0.6037942976951599,0.8164,0.07067857682704926,-0.09704704582691193,-0.15210813283920288,-0.05812852084636688
90,0.7540164662361145,0.80454,0.616638273525238,0.807,0.09690908342599869,-0.1358523666858673,-0.17294107377529144,-0.06375756859779358
91,0.7486446537780762,0.80708,0.6148308259963989,0.8099,0.0859985500574112,-0.12541471421718597,-0.1651313751935959,-0.04677128791809082
92,0.7468283414840698,0.80634,0.601468249130249,0.8087,0.10465541481971741,-0.14299055933952332,-0.16017867624759674,-0.05858994275331497
93,0.7454409325027466,0.80718,0.598029801750183,0.8171,0.07301683723926544,-0.10948073863983154,-0.1564100831747055,-0.030580302700400352
94,0.7461060833740234,0.8068,0.6302167954444885,0.8045,0.09184195846319199,-0.1324731409549713,-0.16840705275535583,-0.04690495878458023
95,0.7425159142303467,0.80728,0.6259969392776489,0.8091,0.1076204776763916,-0.13539627194404602,-0.1925850212574005,-0.05331702530384064
96,0.7393459029006958,0.80902,0.6189720911979675,0.8073,0.1013624370098114,-0.14026805758476257,-0.16036778688430786,-0.05687582865357399
97,0.7382959422111511,0.80898,0.6004467519760132,0.8164,0.09652367234230042,-0.13087740540504456,-0.1754583865404129,-0.04545993357896805
98,0.7362337580490113,0.80796,0.6219112907409668,0.8035,0.06794989109039307,-0.10832482576370239,-0.16066181659698486,-0.07194685190916061
99,0.7358873511123657,0.807,0.5893468482017518,0.8163,0.10432012379169464,-0.13784071803092957,-0.16455408930778503,-0.058564260601997375
100,0.7327644292449951,0.80996,0.6061134302139283,0.8138,0.08652207255363464,-0.11600401997566223,-0.17619448900222778,-0.06271214783191681
101,0.7295297811698913,0.8102,0.6452376910209656,0.7961,0.10192539542913437,-0.14594179391860962,-0.17059917747974396,-0.06289118528366089
102,0.7313960117340088,0.809,0.610389201259613,0.8119,0.08565450459718704,-0.13025465607643127,-0.16922535002231598,-0.05451953038573265
103,0.7288980127906799,0.8096,0.6353800416946411,0.8034,0.07699170708656311,-0.13727949559688568,-0.13949353992938995,-0.06681140512228012
104,0.7296139052200318,0.80886,0.5940304559707642,0.8145,0.08017286658287048,-0.12351012229919434,-0.17600278556346893,-0.029370946809649467
105,0.7223862955856323,0.81058,0.6321852028846741,0.8037,0.09006042778491974,-0.1278129518032074,-0.19053718447685242,-0.037644609808921814
106,0.7230504458236694,0.81138,0.6234928214073181,0.8033,0.08364938199520111,-0.12460161745548248,-0.17756019532680511,-0.05894797667860985
107,0.7239527983474732,0.81002,0.6114500601768493,0.8095,0.06839567422866821,-0.11162775009870529,-0.17104236781597137,-0.05921042338013649
108,0.7226874582672119,0.81152,0.6157064567565917,0.8064,0.09204310178756714,-0.13305506110191345,-0.1725827157497406,-0.03827482834458351
109,0.7189261198806762,0.81062,0.6130574301719666,0.8067,0.09550463408231735,-0.13063983619213104,-0.18447686731815338,-0.04841615632176399
110,0.7193997248649597,0.81068,0.6255237590789795,0.8022,0.08656851202249527,-0.13094905018806458,-0.1775921732187271,-0.05353740230202675
111,0.7139702261924744,0.81264,0.6195946105003357,0.8038,0.08396470546722412,-0.1329430341720581,-0.1869989037513733,-0.04027964547276497
112,0.7124170990180969,0.81384,0.6075116216659546,0.8103,0.06741806119680405,-0.11374426633119583,-0.17605412006378174,-0.021940095350146294
113,0.7151671313095093,0.81106,0.6142051355361938,0.8069,0.07345329970121384,-0.12620872259140015,-0.16988860070705414,-0.06235422194004059
114,0.7118111429595947,0.813,0.601963610458374,0.8156,0.0880768820643425,-0.130210742354393,-0.18699191510677338,-0.05496082827448845
115,0.7083189882087707,0.81504,0.6200350401878357,0.8049,0.07694252580404282,-0.13059407472610474,-0.1745390146970749,-0.04181334003806114
116,0.7081891743659973,0.8156,0.6221799365997315,0.8077,0.09891515225172043,-0.14004844427108765,-0.19288624823093414,-0.03446025028824806
117,0.7087811888504029,0.8137,0.6076065544128418,0.8112,0.06620781123638153,-0.11261757463216782,-0.18552011251449585,-0.03297784551978111
118,0.7091910967254639,0.8147,0.6178715106010437,0.808,0.09554272890090942,-0.14886142313480377,-0.17193351686000824,-0.060985006392002106
119,0.7038955171966552,0.8152,0.6111272065162658,0.8128,0.06845743209123611,-0.11266540735960007,-0.17969298362731934,-0.048710212111473083
120,0.7055746190834046,0.81476,0.6186754895210266,0.8041,0.09637217223644257,-0.13563916087150574,-0.1983422338962555,-0.057400960475206375
121,0.704352209892273,0.8157,0.6536344229698181,0.7964,0.08469190448522568,-0.13602159917354584,-0.18504607677459717,-0.034435443580150604
122,0.7023491228866577,0.81562,0.5985051982879639,0.8137,0.06673263758420944,-0.1161237433552742,-0.17477354407310486,-0.04066081345081329
123,0.7013735359573364,0.81498,0.6669516170501709,0.7865,0.04153049737215042,-0.09357526153326035,-0.17389756441116333,-0.0578928105533123
124,0.7022051673316956,0.81422,0.6232508117675781,0.8074,0.0707368329167366,-0.1241217702627182,-0.17300358414649963,-0.07092435657978058
125,0.6961174129486084,0.81646,0.6118434990882874,0.8081,0.07608471810817719,-0.12202606350183487,-0.182039275765419,-0.05962945520877838
126,0.6946350451087951,0.81754,0.6334963289260864,0.8029,0.05746284872293472,-0.10678800940513611,-0.18564991652965546,-0.03142193704843521
127,0.6971024106407165,0.81506,0.6436220265388489,0.7957,0.08987972885370255,-0.13551031053066254,-0.1875542551279068,-0.054822973906993866
128,0.6970415103530884,0.8145,0.6284503665924073,0.8036,0.05414076894521713,-0.11194917559623718,-0.16869381070137024,-0.0415470227599144
129,0.6951334982490539,0.8161,0.6144261766433716,0.8055,0.08257889747619629,-0.13956975936889648,-0.19130969047546387,-0.05055209621787071
130,0.6935242392349243,0.81506,0.6142842065811157,0.805,0.07761261612176895,-0.13352960348129272,-0.18895065784454346,-0.03509792312979698
131,0.6947026493644715,0.81426,0.6033002572059631,0.8106,0.07033931463956833,-0.1261533796787262,-0.17544937133789062,-0.05582750216126442
132,0.6904686696052551,0.81604,0.6107503846168518,0.8099,0.062397465109825134,-0.11492959409952164,-0.17529386281967163,-0.04646354168653488
133,0.6916664026260376,0.81566,0.6035201442718506,0.8081,0.07769760489463806,-0.1258111596107483,-0.1945374459028244,-0.04095752537250519
134,0.6916144933319092,0.81622,0.6285088655471802,0.8006,0.08687220513820648,-0.14012369513511658,-0.17881892621517181,-0.0459320954978466
135,0.6897840816116333,0.81662,0.635047077178955,0.8024,0.055035099387168884,-0.10550133883953094,-0.1806040108203888,-0.02565709687769413
136,0.6846507284927368,0.81802,0.622786003112793,0.8062,0.07334816455841064,-0.127457395195961,-0.18090786039829254,-0.03981940448284149
137,0.6839803193855286,0.8176,0.628941090965271,0.8041,0.07982514798641205,-0.1444993019104004,-0.16256627440452576,-0.0709371417760849
138,0.6828071964836121,0.81964,0.6373397464752197,0.7933,0.0917779803276062,-0.14048312604427338,-0.19415684044361115,-0.05662847310304642
139,0.6818053285026551,0.81892,0.6135113011360168,0.8077,0.06364388763904572,-0.1122397631406784,-0.19033271074295044,-0.04128692299127579
140,0.6851441774749756,0.81776,0.608147417640686,0.8091,0.06337947398424149,-0.11785292625427246,-0.17900978028774261,-0.04516134038567543
141,0.6791311575126648,0.82098,0.6312147271156311,0.8037,0.07338222861289978,-0.13475608825683594,-0.18598324060440063,-0.05134572088718414
142,0.6776321307373047,0.81868,0.6164640625953675,0.8046,0.08507049083709717,-0.13055001199245453,-0.20034804940223694,-0.04603565111756325
