arch,width,seed,noise,params
resnet18,0.075,1,0.15,44934
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.3425528994750975,0.09736,2.3350444606781005,0.093,-0.025682086125016212,-0.10932020097970963,0.013928505592048168,-0.0755138248205185,-0.00453578308224678,-0.06599225103855133,-0.07789027690887451,-0.02316763438284397,-0.11928727477788925,-0.011216819286346436,0.012872541323304176,-0.01169329509139061,-0.014213315211236477,-0.04673025757074356,0.08572911471128464,0.10778021067380905,0.04491420090198517
2,2.3353302021789553,0.09958,2.3294732891082766,0.0996,-0.020624523982405663,-0.1012580543756485,0.017207490280270576,-0.06809785962104797,-0.004426427185535431,-0.06268996745347977,-0.07584198564291,-0.022277304902672768,-0.121742382645607,-0.011432807892560959,0.012958857230842113,-0.015734322369098663,-0.0181494802236557,-0.0459202378988266,0.09168132394552231,0.09095902740955353,0.055293917655944824
3,2.331465374908447,0.10174,2.325333278656006,0.099,-0.020256273448467255,-0.08832655847072601,0.01933247596025467,-0.058811306953430176,-0.002603508299216628,-0.05742594972252846,-0.0685514584183693,-0.02338145673274994,-0.11813060939311981,-0.011975419707596302,0.008358880877494812,-0.014769273810088634,-0.022946111857891083,-0.04323425516486168,0.09748520702123642,0.07268887013196945,0.06319034844636917
4,2.3275304553985596,0.10592,2.3202343711853026,0.1055,-0.024830879643559456,-0.10616421699523926,0.006723431404680014,-0.06918064504861832,-0.008143879473209381,-0.06239008530974388,-0.06571627408266068,-0.018569597974419594,-0.11486710608005524,-0.00647552777081728,0.008991868235170841,-0.017428023740649223,-0.021434905007481575,-0.0429636649787426,0.09909532219171524,0.03925799950957298,0.07243671268224716
5,2.3220351416778566,0.10864,2.3166157718658447,0.1089,-0.013956778682768345,-0.08852288126945496,0.014052508398890495,-0.05518225580453873,-0.007884889841079712,-0.050829291343688965,-0.061627984046936035,-0.020542055368423462,-0.11014638841152191,-0.008811418898403645,0.012005680240690708,-0.018366670235991478,-0.025738224387168884,-0.041481368243694305,0.10621220618486404,0.022651996463537216,0.07728148251771927
6,2.318069440994263,0.11376,2.313685064315796,0.1168,-0.012121852487325668,-0.08238955587148666,0.014936929568648338,-0.04909057915210724,-0.006654152646660805,-0.04687934368848801,-0.05888731777667999,-0.014765392057597637,-0.10514163225889206,-0.004308056086301804,0.003990589641034603,-0.014435485005378723,-0.03252584859728813,-0.02897069789469242,0.10040780901908875,-0.009445344097912312,0.07881113886833191
7,2.3150284433746338,0.11894,2.3116764797210694,0.1261,0.0038347113877534866,-0.05990864336490631,0.024919666349887848,-0.03030659630894661,-0.012073399499058723,-0.03358636796474457,-0.049236755818128586,-0.00926301721483469,-0.08929430693387985,-0.00042896837112493813,0.0026772692799568176,-0.013577304780483246,-0.0385558195412159,-0.023560862988233566,0.10025500506162643,-0.028437405824661255,0.08497360348701477
8,2.3095736278533936,0.12278,2.3080990219116213,0.1295,0.018089931458234787,-0.04514988139271736,0.02312902919948101,-0.016969777643680573,-0.018783949315547943,-0.02223246917128563,-0.03595178946852684,-0.0038091237656772137,-0.07650376856327057,0.004484338685870171,-0.0002794213069137186,-0.016753394156694412,-0.03702990338206291,-0.024517707526683807,0.10374295711517334,-0.04031171649694443,0.08377475291490555
9,2.305599900817871,0.12752,2.303399729156494,0.134,0.011485370807349682,-0.04832705855369568,0.02324243076145649,-0.0205690860748291,-0.01718585565686226,-0.02806360460817814,-0.03839873522520065,-0.0016024243086576462,-0.07964576780796051,0.006214981433004141,7.74384243413806e-05,-0.02243342436850071,-0.035120896995067596,-0.028964124619960785,0.09515164792537689,-0.03765740618109703,0.08728968352079391
10,2.3027100480651854,0.13074,2.2990652446746824,0.1371,0.011276595294475555,-0.05640963464975357,0.023459402844309807,-0.02623962052166462,-0.0176593866199255,-0.030446935445070267,-0.04894207417964935,-0.0031066378578543663,-0.07986727356910706,0.006252266466617584,0.002854709280654788,-0.024178892374038696,-0.028346184641122818,-0.030264243483543396,0.08448919653892517,-0.03398589789867401,0.09190192818641663
