arch,width,seed,noise,params
basenet18,4,0,0,43838
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.4396774768829346,0.1171875,2.3033238090515136,0.1,0.09118621051311493,-0.38792523741722107,-0.06665540486574173,3.550618566805497e-05,-0.0003307185834273696,0.001313682529143989,0.010340673848986626,0.004084466956555843,0.006456139497458935,0.0015260145300999284,3.635563189163804e-05,0.0011357894400134683,-0.008286865428090096,0.0041276030242443085,0.002598414197564125,-0.0012218877673149109,-0.0034345914609730244
1000,1.7391903400421143,0.3125,1.747826844406128,0.352,-0.01710136979818344,0.18882906436920166,0.08284449577331543,0.08670727163553238,0.12145417928695679,0.04841595143079758,-0.001839401200413704,-0.0458841472864151,0.09278735518455505,0.08841388672590256,0.033757030963897705,0.015227795578539371,0.048896271735429764,0.024139931425452232,-0.0046251434832811356,0.028692105785012245,0.08198349922895432
2000,1.585458755493164,0.390625,1.596848611831665,0.4167,-0.06175456568598747,0.2877706289291382,0.12944358587265015,0.0012945893686264753,0.14258579909801483,0.04165714234113693,0.0462493970990181,0.002508459147065878,0.14907093346118927,0.1567389965057373,0.03660576418042183,0.011984521523118019,0.04592714086174965,0.021434208378195763,0.003964184783399105,0.04630044475197792,0.13265082240104675
3000,1.5549379587173462,0.4296875,1.4187062799453736,0.4828,0.06564629077911377,0.22263219952583313,0.1619226336479187,0.011710024438798428,0.13356202840805054,0.03747563064098358,0.04554007574915886,0.05834970995783806,0.14839358627796173,0.09711754322052002,0.0438908226788044,0.036261338740587234,0.04040670767426491,0.04043857380747795,0.0045745763927698135,0.023788440972566605,0.14293037354946136
4000,1.3902872800827026,0.5078125,1.2956443153381347,0.5288,0.203362375497818,0.17114819586277008,0.19656820595264435,0.06877126544713974,0.22535069286823273,0.07844461500644684,0.03772171214222908,0.09537754207849503,0.19553080201148987,0.10827752947807312,0.08273662626743317,0.08105310052633286,0.07039172947406769,0.04814303666353226,0.006726372521370649,0.04751015454530716,0.13738273084163666
5000,1.2648097276687622,0.5390625,1.2144315340042113,0.5608,0.3286873698234558,0.2109554409980774,0.1967642903327942,0.09862635284662247,0.283048152923584,0.12824401259422302,0.06343606114387512,0.12084750831127167,0.23176409304141998,0.12713882327079773,0.09355407953262329,0.09197520464658737,0.0875016376376152,0.06212552636861801,0.005947756581008434,0.045899342745542526,0.17727839946746826
6000,1.1946483850479126,0.5625,1.170630366897583,0.58,0.5239446759223938,0.18912824988365173,0.20355035364627838,0.15288138389587402,0.34144139289855957,0.17432022094726562,0.09924539178609848,0.1580224484205246,0.2723899483680725,0.13786748051643372,0.11353582888841629,0.10955224931240082,0.1011420339345932,0.06846275180578232,0.00544808991253376,0.05673251673579216,0.1768837422132492
7000,1.124152421951294,0.5546875,1.1102776624679564,0.6004,0.5104725360870361,0.3461398482322693,0.1695101261138916,0.12484891712665558,0.3536100685596466,0.2088058888912201,0.09423074871301651,0.1890217661857605,0.2734259366989136,0.18014734983444214,0.10831524431705475,0.12779659032821655,0.1039464920759201,0.07142768800258636,-0.0017373482696712017,0.02098180167376995,0.1638743132352829
8000,0.9806673526763916,0.6796875,1.0538862928390502,0.6187,0.6160768866539001,0.2752625644207001,0.20506608486175537,0.17457975447177887,0.4116453528404236,0.2472587674856186,0.1258966028690338,0.23531845211982727,0.2935633063316345,0.19754087924957275,0.09212997555732727,0.1145443320274353,0.12317973375320435,0.0737731009721756,0.021480610594153404,-0.00564055098220706,0.18353524804115295
9000,1.2126644849777222,0.625,1.088513779258728,0.6051,0.566522479057312,0.3151397407054901,0.19470083713531494,0.19029347598552704,0.42081218957901,0.2748446464538574,0.14422425627708435,0.23243382573127747,0.31623053550720215,0.21345405280590057,0.11428990960121155,0.13846129179000854,0.13743093609809875,0.07692236453294754,0.013824418187141418,0.011669487692415714,0.15948542952537537
