arch,width,seed,noise,params
basenet18,4,0,0.25,43838
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.435256004333496,0.09375,2.3033167083740236,0.1,0.09021291136741638,-0.38162267208099365,-0.06685997545719147,7.266240572789684e-05,-0.0007708130870014429,0.0013338212156668305,0.0104141253978014,0.0041146669536828995,0.006396116688847542,0.0015318767400458455,3.897405258612707e-05,0.0011233395198360085,-0.008283991366624832,0.004124858882278204,0.00257392437197268,-0.0012248376151546836,-0.003441714448854327
1000,2.01257586479187,0.265625,1.8953045471191405,0.3065,0.024556806311011314,-0.029340215027332306,0.057365383952856064,-0.013852948322892189,-0.012199096381664276,0.043400149792432785,0.005584788508713245,0.02230260893702507,0.035053543746471405,0.01948586292564869,0.015453014522790909,0.03809201717376709,0.015331657603383064,0.0019133719615638256,-0.011573969386518002,0.010218370705842972,-0.004904024302959442
2000,1.9809726476669312,0.28125,1.7421200563430785,0.3799,0.0075012315064668655,0.16172178089618683,0.01256824005395174,-0.020924173295497894,0.052172280848026276,0.00770190404728055,0.034768663346767426,-0.03342543914914131,0.14925089478492737,0.14161701500415802,0.07968492805957794,0.05132994055747986,0.06701678037643433,-0.008350051008164883,-0.046699073165655136,0.01659499481320381,0.024548320099711418
3000,1.9125906229019165,0.3203125,1.6285837705612183,0.4283,0.008499173447489738,0.06391594558954239,0.053857818245887756,-0.019182782620191574,0.024710368365049362,0.030768925324082375,0.028064914047718048,0.028180180117487907,0.09573032706975937,0.08739808201789856,0.07410129904747009,0.06961815059185028,0.051548413932323456,0.016078682616353035,-0.020678995177149773,0.01765558309853077,0.020258603617548943
4000,1.9124042987823486,0.3515625,1.5848035194396972,0.4576,-0.01661459170281887,0.21845003962516785,0.0642801895737648,-0.030695535242557526,0.06543635576963425,0.01447996124625206,0.0010424447245895863,0.024788042530417442,0.14151379466056824,0.14390422403812408,0.07520373910665512,0.05252965912222862,0.04311225190758705,0.005206745117902756,-0.02004159614443779,0.022261351346969604,0.042033601552248
5000,1.9294521808624268,0.328125,1.473257759475708,0.5024,0.14775371551513672,0.05326756834983826,0.07994591444730759,-0.03941429778933525,0.05838128179311752,0.026505881920456886,0.07261387258768082,0.03923137113451958,0.1325012445449829,0.09562154114246368,0.07045002281665802,0.06137365847826004,0.05907183885574341,0.01901017501950264,0.0009595254086889327,0.02192133665084839,0.03399982303380966
6000,1.7303916215896606,0.4296875,1.4257218301773071,0.5232,0.14650078117847443,0.10606079548597336,0.05831363424658775,-0.03605102375149727,0.0994499996304512,0.0449412502348423,0.08450224995613098,0.05756759271025658,0.12978945672512054,0.08839043229818344,0.08980351686477661,0.07318324595689774,0.06586746126413345,0.01415643747895956,-0.007775080390274525,0.018203455954790115,0.034810878336429596
7000,1.8025134801864624,0.421875,1.3945197706222534,0.5403,0.13809138536453247,0.1253093183040619,0.0965903103351593,-0.060743946582078934,0.14658446609973907,0.053154945373535156,0.07731533795595169,0.0672733411192894,0.13854189217090607,0.1028648391366005,0.07991873472929001,0.07139208912849426,0.05605660378932953,0.01766945794224739,0.009633028879761696,0.008740274235606194,0.05468999594449997
8000,1.6932917833328247,0.4609375,1.3575437398910521,0.5532,0.13752707839012146,0.12547022104263306,0.08906925469636917,-0.06703506410121918,0.20562118291854858,0.06090004742145538,0.05121362954378128,0.07687503099441528,0.15712806582450867,0.11610399931669235,0.06216020509600639,0.05786069110035896,0.06906872987747192,0.018429428339004517,0.009357696399092674,0.009635942056775093,0.06333483010530472
9000,1.8275033235549927,0.4140625,1.3278137063980102,0.5686,0.1174074336886406,0.20326587557792664,0.12511718273162842,-0.081020787358284,0.20563431084156036,0.09328816831111908,0.07250077277421951,0.08836524188518524,0.14193299412727356,0.11119526624679565,0.0685787945985794,0.07680156826972961,0.07158432900905609,0.018207337707281113,0.007112583145499229,-0.013813059777021408,0.06474276632070541
