index,checkpoint,threshold,num_linear_layers,test_loss,test_acc
25000,step_025000.pt,0.15916296094655988,7,2.5927280601501463,0.1752
25000,step_025000.pt,0.2058541439473629,6,2.447175505065918,0.201
25000,step_025000.pt,0.2223100662231445,4,2.228282280731201,0.2465
25000,step_025000.pt,0.3333848714828491,3,1.902259114074707,0.3364
26000,step_026000.pt,0.15916296094655988,7,2.82294895401001,0.1493
26000,step_026000.pt,0.2058541439473629,7,2.82294895401001,0.1493
26000,step_026000.pt,0.2223100662231445,4,2.2590873600006103,0.2305
26000,step_026000.pt,0.3333848714828491,3,2.2346699131011962,0.2369
27000,step_027000.pt,0.15916296094655988,7,2.5666300148010253,0.1745
27000,step_027000.pt,0.2058541439473629,6,2.466181244659424,0.2026
27000,step_027000.pt,0.2223100662231445,5,2.318494379043579,0.2357
27000,step_027000.pt,0.3333848714828491,3,2.2711630771636964,0.2439
28000,step_028000.pt,0.15916296094655988,7,2.4823171112060547,0.1883
28000,step_028000.pt,0.2058541439473629,5,2.3986957405090332,0.2071
28000,step_028000.pt,0.2223100662231445,4,2.480285903930664,0.1996
28000,step_028000.pt,0.3333848714828491,4,2.480285903930664,0.1996
29000,step_029000.pt,0.15916296094655988,8,2.591881608581543,0.1638
29000,step_029000.pt,0.2058541439473629,7,2.6344396591186525,0.1879
29000,step_029000.pt,0.2223100662231445,4,2.4135939868927,0.2089
29000,step_029000.pt,0.3333848714828491,4,2.4135939868927,0.2089
29000,step_029000.pt,0.396974965929985,2,1.4438943933486938,0.5192
30000,step_030000.pt,0.15916296094655988,8,2.553909623718262,0.1605
30000,step_030000.pt,0.2058541439473629,6,2.482843723678589,0.2057
30000,step_030000.pt,0.2223100662231445,4,2.5575304206848144,0.1913
30000,step_030000.pt,0.3333848714828491,4,2.5575304206848144,0.1913
30000,step_030000.pt,0.396974965929985,3,2.3809332458496093,0.221
31000,step_031000.pt,0.15916296094655988,7,2.5224967323303225,0.1646
31000,step_031000.pt,0.2058541439473629,6,2.3823412590026853,0.2266
31000,step_031000.pt,0.2223100662231445,4,2.230734724807739,0.2457
31000,step_031000.pt,0.3333848714828491,3,2.1230794918060303,0.2746
32000,step_032000.pt,0.15916296094655988,7,2.4409223457336426,0.212
32000,step_032000.pt,0.2058541439473629,5,2.3785422050476073,0.2387
32000,step_032000.pt,0.2223100662231445,5,2.3785422050476073,0.2387
32000,step_032000.pt,0.3333848714828491,3,2.292284344100952,0.2448
32000,step_032000.pt,0.396974965929985,1,1.0687414321899413,0.6808
33000,step_033000.pt,0.15916296094655988,8,2.851477436065674,0.1093
33000,step_033000.pt,0.2058541439473629,7,2.3781592555999755,0.2223
33000,step_033000.pt,0.2223100662231445,4,2.3903870445251463,0.2189
33000,step_033000.pt,0.3333848714828491,4,2.3903870445251463,0.2189
33000,step_033000.pt,0.396974965929985,3,2.2779896835327147,0.2459
34000,step_034000.pt,0.15916296094655988,7,2.32629430809021,0.2319
34000,step_034000.pt,0.2058541439473629,7,2.32629430809021,0.2319
34000,step_034000.pt,0.2223100662231445,5,2.4111357219696044,0.2103
34000,step_034000.pt,0.3333848714828491,3,2.1688029472351076,0.263
34000,step_034000.pt,0.396974965929985,2,1.4040331600189209,0.5358
35000,step_035000.pt,0.15916296094655988,9,2.755582009124756,0.1195
35000,step_035000.pt,0.2058541439473629,6,2.7379989959716795,0.1457
35000,step_035000.pt,0.2223100662231445,5,2.515906193161011,0.196
35000,step_035000.pt,0.3333848714828491,3,2.166978359222412,0.2648
35000,step_035000.pt,0.396974965929985,2,1.3801364582061768,0.5499
36000,step_036000.pt,0.15916296094655988,9,2.4692554443359374,0.1497
36000,step_036000.pt,0.2058541439473629,6,2.9654479614257814,0.1301
36000,step_036000.pt,0.2223100662231445,5,2.511482672119141,0.2184
36000,step_036000.pt,0.3333848714828491,3,2.229070318984985,0.2628
36000,step_036000.pt,0.396974965929985,3,2.229070318984985,0.2628
37000,step_037000.pt,0.15916296094655988,9,2.786051832199097,0.1291
37000,step_037000.pt,0.2058541439473629,7,2.781798258972168,0.0989
37000,step_037000.pt,0.2223100662231445,6,2.752423174667358,0.1289
37000,step_037000.pt,0.3333848714828491,4,2.3901272499084474,0.2171
37000,step_037000.pt,0.396974965929985,3,2.130404736328125,0.2771
38000,step_038000.pt,0.15916296094655988,9,2.6153892578125,0.1334
38000,step_038000.pt,0.2058541439473629,8,2.6649255878448486,0.1388
38000,step_038000.pt,0.2223100662231445,6,2.7391421436309815,0.1456
38000,step_038000.pt,0.3333848714828491,4,2.2818226810455324,0.2474
38000,step_038000.pt,0.396974965929985,4,2.2818226810455324,0.2474
39000,step_039000.pt,0.15916296094655988,9,2.734487666320801,0.1186
39000,step_039000.pt,0.2058541439473629,6,2.6151851959228516,0.1757
39000,step_039000.pt,0.2223100662231445,6,2.6151851959228516,0.1757
39000,step_039000.pt,0.3333848714828491,3,2.045603889846802,0.2965
39000,step_039000.pt,0.396974965929985,3,2.045603889846802,0.2965
40000,step_040000.pt,0.15916296094655988,9,2.539073223876953,0.1405
40000,step_040000.pt,0.2058541439473629,7,2.3157517715454103,0.2456
40000,step_040000.pt,0.2223100662231445,6,2.7341942653656006,0.1554
40000,step_040000.pt,0.3333848714828491,4,2.2456368103027344,0.2572
40000,step_040000.pt,0.396974965929985,3,2.0260143920898437,0.3134
