arch,width,seed,noise,params
basenet18,64,0,0,11000138
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.4161901473999023,0.0625,2.3023376026153564,0.108,-0.01865808106958866,-0.021659890189766884,0.05134544149041176,0.00227003893814981,0.01178292091935873,0.025143276900053024,-0.007931262254714966,-0.021194620057940483,-0.025515679270029068,0.010702734813094139,0.007460774853825569,0.0016388687072321773,0.0023185191676020622,0.0067469472996890545,-0.00025738225667737424,0.0002623384934850037,0.0010219666874036193
1000,1.3173085451126099,0.5390625,1.183620020675659,0.5694,-0.04509137198328972,-0.015178250148892403,0.012665290385484695,0.04964296519756317,0.0290366318076849,-0.009110886603593826,0.022632593289017677,0.025089088827371597,-0.0014398181810975075,-0.00043238376383669674,0.011492995545268059,0.02231988124549389,0.009482298977673054,0.00767030892893672,-0.01331295445561409,-0.007955501787364483,-0.0005785528337582946
2000,0.770081102848053,0.7734375,0.8359819459915161,0.708,-0.009431155398488045,-0.0045158471912145615,0.006643070839345455,0.04813562333583832,0.04604772850871086,0.010651635006070137,0.03742886334657669,0.023328710347414017,0.010682212188839912,-0.0050367321819067,0.008124029263854027,0.005086404271423817,0.012106339447200298,0.0047639817930758,-0.020391615107655525,-0.032674308866262436,-0.011524255387485027
3000,0.5978941321372986,0.75,0.703442999458313,0.7538,-0.018771803006529808,-0.00974589679390192,0.011005847714841366,0.0658055767416954,0.05187101289629936,0.009503861889243126,0.01875115931034088,0.00728205218911171,0.026554252952337265,-0.0008045537397265434,0.004682710859924555,-0.005160317290574312,0.012499825097620487,0.0069300332106649876,-0.024842560291290283,-0.033326901495456696,-0.010581465438008308
4000,0.39971238374710083,0.8515625,0.538606348657608,0.8125,-0.0054489364847540855,-0.01336209662258625,0.011989881284534931,0.07042236626148224,0.05154431611299515,0.00309201842173934,0.01683024689555168,-0.0039743827655911446,0.025447368621826172,-0.011991350911557674,0.0018922975286841393,-0.004500845912843943,0.01765834353864193,0.0074981823563575745,-0.01673687994480133,-0.018512306734919548,-0.005903585348278284
5000,0.5513823628425598,0.8515625,0.48254121551513673,0.8378,-0.005906715523451567,-0.010749723762273788,0.021308710798621178,0.06565524637699127,0.04933488368988037,0.006523103453218937,0.008090910501778126,-0.003692673286423087,0.007952178828418255,-0.009836369194090366,-0.008784444071352482,-0.0020377810578793287,0.015604015439748764,0.008701842278242111,-0.021439239382743835,-0.022718526422977448,0.000775495485868305
6000,0.28560540080070496,0.8984375,0.45488429369926453,0.8459,-0.010373668745160103,0.006218970287591219,0.00582110695540905,0.057052768766880035,0.04699215292930603,0.005072168540209532,0.0023655726108700037,-0.003325908910483122,0.006936593912541866,-0.008932792581617832,-0.010936222039163113,-0.005742671433836222,0.010924412868916988,0.01102666836231947,-0.014875438995659351,-0.014852385967969894,0.0060532246716320515
7000,0.2851375639438629,0.890625,0.4220611919403076,0.8605,-0.00414819223806262,-0.0017608681228011847,0.009884537197649479,0.06075694411993027,0.04043798893690109,-0.0018021296709775925,0.005206928588449955,-0.0019230903126299381,0.0053358678705990314,-0.011286288499832153,-0.012974165380001068,-0.008399712853133678,0.00583745539188385,0.010824786499142647,-0.02942465990781784,-0.01998039521276951,-0.0014956146478652954
8000,0.33284497261047363,0.890625,0.43587359647750856,0.8582,0.021586697548627853,-0.015776250511407852,0.00660661282017827,0.055535513907670975,0.040495891124010086,0.001811885624192655,-0.006084587424993515,-0.01370750181376934,-0.00019265248556621373,-0.019137706607580185,-0.024522943422198296,-0.020397856831550598,0.010262557305395603,0.014917775057256222,-0.03026081994175911,-0.02856493555009365,0.010635919868946075
9000,0.19064517319202423,0.921875,0.429766418838501,0.8618,0.018434422090649605,-0.001885259640403092,-0.006916945334523916,0.056831393390893936,0.029488099738955498,-0.0012341828551143408,-0.003875996684655547,-0.020366840064525604,0.004016582388430834,-0.01848895661532879,-0.01923581026494503,-0.0216742642223835,0.014584269374608994,0.017071014270186424,-0.03922822326421738,-0.03648960590362549,0.0030475796665996313
10000,0.26102253794670105,0.9375,0.40332638463973997,0.874,0.00971239060163498,-0.01114938035607338,0.009494738653302193,0.043253373354673386,0.029518984258174896,-0.003323385026305914,-0.0035161105915904045,-0.014954058453440666,-0.004637163132429123,-0.025429587811231613,-0.026763154193758965,-0.02366575226187706,0.004555622581392527,0.00862948875874281,-0.02353549934923649,-0.02048485353589058,0.01307491585612297
11000,0.1464252918958664,0.953125,0.3815727204322815,0.8834,0.014422060921788216,-0.014893331564962864,0.0024223881773650646,0.045864544808864594,0.026769760996103287,-0.005322796292603016,-0.011664979159832,-0.02257433347404003,-0.008259342052042484,-0.026335230097174644,-0.03132358938455582,-0.023945225402712822,-0.0002501314738765359,0.003287744941189885,-0.020184118300676346,-0.03069319948554039,0.01746218279004097
12000,0.14800545573234558,0.953125,0.3941074416160584,0.8781,0.003429138334468007,-0.0034637730568647385,-0.005224396008998156,0.04603324830532074,0.02684667706489563,-0.006818603724241257,-0.01389239076524973,-0.024007955566048622,-0.0029706961940973997,-0.030744709074497223,-0.0359562486410141,-0.03458770737051964,0.0012038947315886617,0.0043005067855119705,-0.027593858540058136,-0.023659054189920425,0.014962301589548588
13000,0.17227941751480103,0.90625,0.3786304838657379,0.8849,0.025542035698890686,-0.026500772684812546,0.002276431070640683,0.03524346649646759,0.02361355908215046,-0.0018316985806450248,-0.00987285003066063,-0.026393404230475426,-0.01602320745587349,-0.02211030386388302,-0.031631357967853546,-0.027846036478877068,-0.002879400970414281,0.00760707538574934,-0.026459703221917152,-0.024868179112672806,0.021786874160170555
14000,0.17471888661384583,0.9375,0.35488501405715944,0.8895,0.02167419157922268,-0.010224293917417526,-0.005421055015176535,0.03567195311188698,0.023615671321749687,-0.006834301631897688,-0.01107572577893734,-0.027677219361066818,-0.007787530776113272,-0.02888883464038372,-0.03637128323316574,-0.038329534232616425,-0.007380646653473377,0.008426638320088387,-0.02613278105854988,-0.03153460472822189,0.012377439998090267
15000,0.05864664912223816,0.984375,0.3882594777107239,0.8871,0.027875559404492378,-0.015228001400828362,-0.009103239513933659,0.03350823372602463,0.02583814412355423,-0.006510051432996988,-0.012246680445969105,-0.027931060642004013,-0.013316474854946136,-0.03643304109573364,-0.04812516272068024,-0.037246935069561005,-0.005968923680484295,0.0066030570305883884,-0.031016618013381958,-0.029909715056419373,0.015145977959036827
16000,0.05787099897861481,0.984375,0.38682906932830813,0.8891,0.02471773326396942,-0.010829637758433819,-0.010440601035952568,0.02376713789999485,0.022483952343463898,-0.009063228964805603,-0.01606626994907856,-0.027675027027726173,-0.01240314170718193,-0.034648630768060684,-0.04378606379032135,-0.036630239337682724,-0.008158475160598755,0.006122767459601164,-0.021219128742814064,-0.024474531412124634,0.030427370220422745
17000,0.1013139858841896,0.953125,0.4255813012123108,0.8872,0.03384293615818024,-0.024136291816830635,-0.018117351457476616,0.02896452508866787,0.014173438772559166,-0.007983599789440632,-0.012882040813565254,-0.02793021686375141,-0.02129937708377838,-0.029285071417689323,-0.04351335018873215,-0.03853323310613632,-0.016121050342917442,0.006911950185894966,-0.02284873276948929,-0.0277671180665493,0.019804758951067924
18000,0.04003486409783363,0.9921875,0.3827571043968201,0.8929,0.029645249247550964,-0.01016387902200222,-0.022031651809811592,0.032399751245975494,0.02534124255180359,-0.011551330797374249,-0.019565196707844734,-0.03373994678258896,-0.013620016165077686,-0.04716123640537262,-0.05486037954688072,-0.045535504817962646,-0.013821952044963837,0.004496811423450708,-0.027792707085609436,-0.029150744900107384,0.030012737959623337
19000,0.04524887353181839,0.9921875,0.3797897452354431,0.8964,0.038122087717056274,-0.024063296616077423,-0.01435445062816143,0.028196489438414574,0.017376650124788284,-0.011552386917173862,-0.02007441222667694,-0.03356999531388283,-0.021572433412075043,-0.04397495090961456,-0.0581182986497879,-0.0417790450155735,-0.018518852069973946,0.005264757666736841,-0.021907567977905273,-0.02247430756688118,0.030889257788658142
20000,0.09871342033147812,0.9609375,0.3717925260066986,0.8958,0.029706697911024094,-0.007310537621378899,-0.014947980642318726,0.02234250120818615,0.0181152131408453,-0.012161082588136196,-0.02041267603635788,-0.03607890009880066,-0.022764790803194046,-0.037640903145074844,-0.04902605339884758,-0.0465543195605278,-0.015225840732455254,0.0027027835603803396,-0.03252078592777252,-0.028575722128152847,0.024661332368850708
21000,0.02400597557425499,0.9921875,0.3864113073825836,0.8987,0.04425399750471115,-0.00972399115562439,-0.0226273275911808,0.024088621139526367,0.023718245327472687,-0.011772828176617622,-0.022565364837646484,-0.03864609822630882,-0.022256463766098022,-0.045373786240816116,-0.05333841219544411,-0.05442348122596741,-0.019568461924791336,-0.002457200549542904,-0.02629239112138748,-0.023609641939401627,0.029666278511285782
22000,0.04544362425804138,0.984375,0.3804326828479767,0.9011,0.04084618017077446,-0.01795654371380806,-0.015655066817998886,0.018706798553466797,0.016572512686252594,-0.011317860335111618,-0.024474160745739937,-0.03704015910625458,-0.027804870158433914,-0.04071725159883499,-0.058155596256256104,-0.05063684657216072,-0.021252550184726715,0.0028423299081623554,-0.02903447300195694,-0.03174915909767151,0.027668800204992294
23000,0.04477352648973465,0.9765625,0.35955399832725526,0.9028,0.037226494401693344,-0.014734244905412197,-0.01751260831952095,0.02212263084948063,0.02049398422241211,-0.009904070757329464,-0.022630788385868073,-0.039895299822092056,-0.03131099045276642,-0.0465228408575058,-0.05469583719968796,-0.05436587333679199,-0.02034059539437294,0.0009730696910992265,-0.020951882004737854,-0.025177359580993652,0.036588188260793686
24000,0.056102205067873,0.96875,0.3760838522911072,0.9024,0.040714070200920105,-0.015375359915196896,-0.01998934894800186,0.023635072633624077,0.012190180830657482,-0.013773229904472828,-0.022713955491781235,-0.04218443110585213,-0.027569454163312912,-0.044009480625391006,-0.06191454827785492,-0.05247383564710617,-0.0198378823697567,0.004085865803062916,-0.024142256006598473,-0.029571454972028732,0.037937842309474945
25000,0.06741388887166977,0.9765625,0.38669998626708985,0.8986,0.052322857081890106,-0.015864085406064987,-0.024815469980239868,0.015969565138220787,0.01670745015144348,-0.010815131478011608,-0.029105154797434807,-0.040923282504081726,-0.03199795261025429,-0.04983840882778168,-0.06580287218093872,-0.0628705844283104,-0.02346961386501789,0.002971252426505089,-0.024548524990677834,-0.03567447140812874,0.02985437959432602
26000,0.041404664516448975,0.984375,0.37097364463806154,0.902,0.039043769240379333,-0.00665524136275053,-0.020254075527191162,0.017913660034537315,0.01443042978644371,-0.013528676703572273,-0.02767825499176979,-0.04531455785036087,-0.031748443841934204,-0.044080700725317,-0.0654471144080162,-0.0568806417286396,-0.029394138604402542,0.0009008977795019746,-0.0205571036785841,-0.02958909422159195,0.026386676356196404
27000,0.04327334836125374,0.984375,0.39315891857147217,0.8981,0.052204884588718414,-0.012896857224404812,-0.022383691743016243,0.009692566469311714,0.020263005048036575,-0.013894692063331604,-0.02840365841984749,-0.04994335025548935,-0.03124067187309265,-0.04638054221868515,-0.06995721161365509,-0.05938216298818588,-0.029792139306664467,-0.0005374744650907815,-0.023788008838891983,-0.0344078354537487,0.029060417786240578
28000,0.020106470212340355,1.0,0.35644911527633666,0.9074,0.03969523683190346,-0.012580400332808495,-0.01878347247838974,0.016520533710718155,0.017496421933174133,-0.014448020607233047,-0.0327630341053009,-0.04764992371201515,-0.03498726338148117,-0.05180982127785683,-0.06910817325115204,-0.06362252682447433,-0.03126327693462372,-0.0018146521179005504,-0.021064776927232742,-0.02638816460967064,0.03301122039556503
29000,0.008025511167943478,1.0,0.35610443334579467,0.9089,0.044226571917533875,-0.013718126341700554,-0.017695745453238487,0.01730245351791382,0.012076737359166145,-0.012201057747006416,-0.026792066171765327,-0.044987719506025314,-0.036821380257606506,-0.04939395189285278,-0.06860639899969101,-0.06671755015850067,-0.03167213127017021,-0.0030583562329411507,-0.0231770109385252,-0.032256003469228745,0.025718238204717636
30000,0.042933326214551926,0.984375,0.3427672613143921,0.9122,0.04784735292196274,-0.014723964966833591,-0.019727224484086037,0.013456348329782486,0.01465662382543087,-0.013609560206532478,-0.032576464116573334,-0.04741513356566429,-0.03603779524564743,-0.052449166774749756,-0.07228460907936096,-0.06930004060268402,-0.03131592646241188,-0.003116361331194639,-0.02171708643436432,-0.026149380952119827,0.027602143585681915
31000,0.04942339286208153,0.984375,0.3510826374053955,0.9096,0.0483759269118309,-0.013075846247375011,-0.023498600348830223,0.017901334911584854,0.016978999599814415,-0.011072170920670033,-0.033296070992946625,-0.047751255333423615,-0.039324842393398285,-0.05233198031783104,-0.07161810994148254,-0.06447043269872665,-0.035729505121707916,-0.0018141405889764428,-0.019434746354818344,-0.027939163148403168,0.024032531306147575
32000,0.04880191758275032,0.984375,0.3439639436721802,0.911,0.051727525889873505,-0.01225567888468504,-0.02367517538368702,0.013401268050074577,0.016402263194322586,-0.013356521725654602,-0.033594436943531036,-0.05064286291599274,-0.03912767022848129,-0.0522642619907856,-0.0713503509759903,-0.0657750740647316,-0.03363872319459915,-0.002750266343355179,-0.02289389632642269,-0.028028331696987152,0.032501038163900375
33000,0.055757761001586914,0.984375,0.3725610061645508,0.9076,0.04989447072148323,-0.011536329053342342,-0.02161763608455658,0.013483086600899696,0.013972759246826172,-0.015962911769747734,-0.03078724630177021,-0.04885859787464142,-0.0430520735681057,-0.05515260249376297,-0.06835779547691345,-0.06938286870718002,-0.032643307000398636,-0.002903908956795931,-0.017155498266220093,-0.022489149123430252,0.035557977855205536
34000,0.055483318865299225,0.9765625,0.3441553642749786,0.9113,0.042935870587825775,-0.006725061684846878,-0.020264822989702225,0.01836543157696724,0.01510990597307682,-0.016173411160707474,-0.03058764897286892,-0.04988749697804451,-0.04421394318342209,-0.0549004003405571,-0.07677117735147476,-0.06871511787176132,-0.037817392498254776,-0.007716432213783264,-0.021844759583473206,-0.032428402453660965,0.02215574122965336
35000,0.01694265939295292,1.0,0.378648069190979,0.9096,0.052574340254068375,-0.00855883490294218,-0.018798816949129105,0.012827722355723381,0.021713700145483017,-0.013185013085603714,-0.03341143578290939,-0.051932673901319504,-0.0416971780359745,-0.054754920303821564,-0.08013098686933517,-0.0735764130949974,-0.03904915601015091,-0.00538881728425622,-0.0217825286090374,-0.031246228143572807,0.020179495215415955
36000,0.012912160716950893,0.9921875,0.37525330953598024,0.9056,0.051085859537124634,-0.009848743677139282,-0.02269776165485382,0.007635532878339291,0.012048173695802689,-0.01429656334221363,-0.03348042070865631,-0.05150967463850975,-0.04815598204731941,-0.05383870005607605,-0.07782820612192154,-0.07421521097421646,-0.038186654448509216,-0.003791110124439001,-0.019332004711031914,-0.03240421786904335,0.027114393189549446
37000,0.014352046884596348,0.9921875,0.3545670941352844,0.911,0.05396828055381775,-0.010575861670076847,-0.022599613294005394,0.013210421428084373,0.015024393796920776,-0.012646838091313839,-0.03420012816786766,-0.05337584763765335,-0.046190179884433746,-0.054242368787527084,-0.07802624255418777,-0.07143628597259521,-0.03719059005379677,-0.007100249174982309,-0.01976042427122593,-0.028349366039037704,0.033192168921232224
