arch,width,seed,noise,params
basenet18,12,1,0,388966
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.439316987991333,0.0625,2.328569053649902,0.0934,0.2536841928958893,0.10590283572673798,0.0034375074319541454,0.04561017081141472,0.21958985924720764,0.03624371066689491,0.07386919856071472,0.13982781767845154,0.0239708311855793,0.01470610685646534,-0.005455515347421169,-0.012062967754900455,-0.003922032192349434,0.016405384987592697,0.0038964536506682634,-0.022769002243876457,0.006214476190507412
1000,1.5829395055770874,0.4296875,1.484207689666748,0.4629,0.033355310559272766,-0.025527646765112877,0.06259650737047195,0.10682405531406403,0.08771828562021255,0.04470199719071388,0.05597706511616707,0.0017081217374652624,-0.01118519902229309,0.017985135316848755,0.0032596387900412083,-0.002777597401291132,0.031935665756464005,-0.0007853350252844393,-0.020441876724362373,-0.00798903126269579,0.02544734999537468
2000,1.2499743700027466,0.5234375,1.323685573577881,0.518,0.0603112168610096,0.011269573122262955,0.039233505725860596,0.09495511651039124,0.08855655044317245,0.038402292877435684,0.032414644956588745,0.012594036757946014,-0.019719548523426056,0.0040326290763914585,0.006886157672852278,0.019242191687226295,0.03445685654878616,0.04206613451242447,-0.014016913250088692,0.0014517561066895723,0.020424770191311836
3000,1.0040373802185059,0.625,1.0676108221054077,0.6203,0.0968136116862297,-0.017502665519714355,0.04982515051960945,0.07341564446687698,0.07886288315057755,0.030795561149716377,0.03796262666583061,0.045153822749853134,0.030810806900262833,0.029251299798488617,0.01312045194208622,0.0064139096066355705,0.030813273042440414,0.011864042840898037,-0.014707631431519985,-0.01015307568013668,0.03550523519515991
4000,0.9543595314025879,0.6796875,0.9542119123458862,0.665,0.16096754372119904,-0.018515480682253838,0.03175601363182068,0.09033574908971786,0.10035966336727142,0.05398905277252197,0.03646152839064598,0.05169343575835228,0.0527975931763649,0.03788024187088013,0.010829799808561802,0.006087036803364754,0.023194432258605957,0.012864439748227596,-0.023666903376579285,-0.015492822043597698,0.03756733611226082
5000,0.8588728308677673,0.71875,0.8753381242752075,0.6883,0.1845698356628418,0.024201687425374985,0.0011031702160835266,0.0858047753572464,0.10075153410434723,0.04678148776292801,0.03319144994020462,0.06375866383314133,0.06389923393726349,0.033626969903707504,0.017142822965979576,0.02012414112687111,0.030962320044636726,0.02845172770321369,-0.013468427583575249,-0.009689480997622013,0.033100251108407974
6000,0.7062634229660034,0.75,0.8134833120346069,0.712,0.20510333776474,0.03409401699900627,0.015699313953518867,0.09923224151134491,0.1450779289007187,0.06304528564214706,0.04250285401940346,0.0577765554189682,0.08906566351652145,0.05215388163924217,0.020970266312360764,0.009634116664528847,0.04333093762397766,0.028214216232299805,-0.023299433290958405,-0.02040698751807213,0.03833157569169998
7000,0.8173518180847168,0.7109375,0.7515631763458251,0.7332,0.2593033015727997,0.04009798541665077,0.006499491631984711,0.12317655980587006,0.14169864356517792,0.06722445785999298,0.04966488480567932,0.06954973936080933,0.08880717307329178,0.0478738397359848,0.024517802521586418,0.023932278156280518,0.0481414720416069,0.033839207142591476,-0.014258168637752533,-0.021958522498607635,0.043504498898983
8000,0.6232867240905762,0.78125,0.7179009612083435,0.7484,0.20216912031173706,0.10028254985809326,-0.01257859356701374,0.14978253841400146,0.17142227292060852,0.09428359568119049,0.06522539258003235,0.057610347867012024,0.1029939129948616,0.05561821162700653,0.022844849154353142,0.01678839512169361,0.045086607336997986,0.025862323120236397,-0.025282692164182663,-0.0280027836561203,0.05501658469438553
9000,0.631851077079773,0.7890625,0.6721746736526489,0.7696,0.2594701051712036,0.07726479321718216,0.017267825081944466,0.1144639253616333,0.18008629977703094,0.09059444069862366,0.06175548955798149,0.0685972347855568,0.1139170378446579,0.04675237461924553,0.022513799369335175,0.014310698956251144,0.0517427921295166,0.02184472791850567,-0.03050680086016655,-0.023718973621726036,0.05325660482048988
