arch,width,seed,noise,params
resnet18,0.2,1,0.15,394846
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,1.9578072369766235,0.29302,1.5371266794204712,0.4485,0.029518064111471176,0.0014945727307349443,-0.008146739564836025,0.0023465771228075027,0.02543509751558304,0.001639832858927548,0.01096887793391943,-0.016025172546505928,0.006078415084630251,-0.006498787552118301,-0.004948294255882502,0.014420446939766407,0.014125056564807892,0.006892552133649588,0.011383423581719398,0.00519381370395422,-0.0031473699491471052
2,1.7539180099487304,0.39782,1.394293801689148,0.5005,0.041266728192567825,0.006374843418598175,-0.017179332673549652,0.017899375408887863,0.021317502483725548,0.01679052598774433,0.010826442390680313,-0.004211897030472755,0.007759117521345615,0.005714902654290199,0.00033622331102378666,0.01579953357577324,0.01865806058049202,0.005561153404414654,0.030973007902503014,0.006757739931344986,-0.01725521683692932
3,1.6660477672958374,0.44268,1.2758071619033813,0.5535,0.048227109014987946,0.013214778155088425,-0.014949006028473377,0.026195082813501358,0.020435534417629242,0.0283132866024971,0.004092457704246044,-0.003049773396924138,0.009637666866183281,0.007415131665766239,0.0009256007033400238,0.013461662456393242,0.026278717443346977,0.0006250698352232575,0.03518296778202057,-0.0017965090228244662,-0.015938639640808105
4,1.5955633834075929,0.47482,1.2400294038772584,0.5689,0.04923100769519806,0.013513157144188881,-0.0036524166353046894,0.02367304638028145,0.023340532556176186,0.01871996745467186,0.008804811164736748,0.0019202264957129955,0.015547290444374084,0.019255276769399643,0.005061679519712925,0.028766334056854248,0.02446313574910164,0.013759142719209194,0.04525154083967209,-0.020538173615932465,-0.04865200072526932
5,1.5456569659423829,0.49948,1.1518716066360473,0.6075,0.04002045467495918,0.01008283719420433,0.006377251818776131,0.019327156245708466,0.024407517164945602,0.018559662625193596,0.0073749590665102005,0.002936010714620352,0.016090726479887962,0.01589716225862503,0.0040428368374705315,0.02534969337284565,0.017253078520298004,0.01136913150548935,0.04189329221844673,-0.03026183322072029,-0.06651707738637924
6,1.50253195892334,0.51816,1.1534029470443725,0.5941,0.05204639583826065,0.012956581078469753,0.0034843620378524065,0.028776485472917557,0.03138108551502228,0.02489057183265686,0.007406643591821194,8.987708133645356e-05,0.01711341179907322,0.021572202444076538,0.004009848460555077,0.019382746890187263,0.035831063985824585,0.006939505226910114,0.04210706800222397,-0.0033043930307030678,-0.06786712259054184
7,1.4634516120910646,0.53984,1.101022388458252,0.626,0.052894558757543564,0.013870906084775925,0.007355146575719118,0.03298778831958771,0.024055443704128265,0.028276296332478523,0.0034063910134136677,0.014753174036741257,0.020208030939102173,0.03627370297908783,0.007607275154441595,0.04413435235619545,0.04177030920982361,0.03359289467334747,0.051306501030921936,-0.03561326861381531,-0.14181920886039734
8,1.4353837465667725,0.5485,1.053760421180725,0.6437,0.056598834693431854,0.018488626927137375,0.005815710406750441,0.03259752318263054,0.029167966917157173,0.029465947300195694,0.004113265313208103,0.011640171520411968,0.025432877242565155,0.03311813250184059,0.012123778462409973,0.03571833297610283,0.03952724114060402,0.018438180908560753,0.038966547697782516,-0.04211852326989174,-0.09742212295532227
9,1.4050916046142579,0.5665,1.0232955035209657,0.6603,0.05694429948925972,0.015942469239234924,0.0005822344683110714,0.039375606924295425,0.03513743355870247,0.035336434841156006,0.013234670273959637,0.004453633446246386,0.021081095561385155,0.031023908406496048,0.007007580250501633,0.03201713785529137,0.03470896929502487,0.017485853284597397,0.04333677142858505,-0.02109060250222683,-0.09171219915151596
10,1.3804914533615111,0.5773,0.987957286643982,0.6716,0.055847108364105225,0.018521301448345184,0.00598553754389286,0.04115330055356026,0.03184976056218147,0.032943420112133026,0.010577071458101273,0.0016102216904982924,0.024657508358359337,0.03413413465023041,0.01820816472172737,0.03474819287657738,0.03947632014751434,0.011882716789841652,0.04244260489940643,-0.02626955136656761,-0.1089496910572052
11,1.3600210053253174,0.58564,0.9506628962516784,0.6834,0.051582418382167816,0.015310682356357574,0.0028296015225350857,0.04247698560357094,0.03765268623828888,0.032291289418935776,0.020163530483841896,0.0008143394370563328,0.0250348262488842,0.026306835934519768,0.010127725079655647,0.0371839702129364,0.02673628181219101,0.01669679954648018,0.037612251937389374,-0.02307489514350891,-0.07052097469568253
