arch,width,seed,noise,params
basenet18,64,1,0.25,11000138
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.3337297439575195,0.1484375,2.3062805068969725,0.1044,0.01990039460361004,-0.15570589900016785,0.051682863384485245,0.02784956619143486,-0.02861880138516426,0.06897620856761932,-0.0010989448055624962,-0.018780777230858803,-0.013865159824490547,0.0028330464847385883,-0.030737560242414474,-0.019214749336242676,-0.013912588357925415,-0.0034094518050551414,0.0012607192620635033,0.001159696257673204,-0.0011441409587860107
1000,1.834519386291504,0.34375,1.4705857795715331,0.4968,-0.015196477994322777,-0.023602444678544998,0.025966528803110123,0.013462791219353676,-0.01758737303316593,0.012179620563983917,0.009856639429926872,-0.006429586559534073,-0.015995251014828682,-0.005192657932639122,-0.006318902596831322,-0.018196776509284973,-0.005412463564425707,-0.003535485826432705,-0.010308034718036652,-0.008869819343090057,-0.017972556874155998
2000,1.6492656469345093,0.4765625,1.2750607467651367,0.592,-0.007278320845216513,-0.011705330573022366,0.019051197916269302,0.0005485797300934792,-0.0005525966407731175,0.01668478548526764,0.019608696922659874,0.016779810190200806,0.025201797485351562,0.005729823373258114,0.009102248586714268,0.0071057723835110664,0.017907192930579185,-0.0003818825352936983,-0.0033030386548489332,-0.011577813886106014,-0.025351468473672867
3000,1.5447015762329102,0.5390625,1.0599487070083617,0.678,0.006707559339702129,-0.019637610763311386,0.02631106972694397,0.01592620275914669,0.007866211235523224,0.019130287691950798,0.015883445739746094,0.01157047413289547,0.015769384801387787,0.007218403276056051,-0.006798866204917431,0.004754779860377312,0.00599616440013051,-0.0007229853072203696,-0.03159031271934509,-0.04418404772877693,-0.06757346540689468
4000,1.4871686697006226,0.578125,0.921341868019104,0.7312,0.016065344214439392,-0.013427982106804848,0.020013505592942238,0.010216854512691498,0.022045809775590897,0.021092651411890984,0.01538714487105608,0.015026384964585304,0.0266017634421587,0.012615915387868881,0.012530127540230751,0.015809468924999237,0.014085807837545872,0.0032030034344643354,-0.03458700701594353,-0.04048613831400871,-0.07879713922739029
5000,1.365329384803772,0.6015625,0.8855826392173767,0.7561,0.01805315539240837,-0.01767706871032715,0.027440356090664864,0.01201088260859251,0.022613301873207092,0.019848622381687164,0.0171433724462986,0.0063697705045342445,0.016604037955403328,0.005499605089426041,-0.00842879619449377,0.00021652993746101856,-0.0020409103017300367,0.008589687757194042,-0.028611453250050545,-0.030379706993699074,-0.06303374469280243
6000,1.274700403213501,0.6015625,0.827715902709961,0.7749,0.006713557057082653,-0.01987345889210701,0.0202442929148674,0.01361062191426754,0.025178689509630203,0.026683902367949486,0.012662204913794994,-0.004310582298785448,0.012795057147741318,0.003374121617525816,0.0005952981300652027,0.0004284683964215219,0.005601450800895691,0.006246617063879967,-0.030544918030500412,-0.029256481677293777,-0.07320950925350189
7000,1.3495280742645264,0.6171875,0.7894702552795411,0.7906,0.012160318903625011,-0.008844578638672829,0.030367819592356682,0.019134871661663055,0.030414026230573654,0.022408343851566315,0.00589569378644228,-0.007555135525763035,0.012145226821303368,-0.0017391359433531761,-0.01797100529074669,-0.0034934678114950657,0.00041435740422457457,0.00694259162992239,-0.033392176032066345,-0.027777675539255142,-0.06665892153978348
8000,1.2899432182312012,0.65625,0.7893161449432373,0.8061,0.016237597912549973,-0.00617201579734683,0.014233725145459175,0.012306743301451206,0.029802795499563217,0.019859986379742622,0.005657631438225508,-0.0037873643450438976,0.0076467059552669525,-0.003859011922031641,-0.007334445603191853,-0.01124841533601284,0.007400675676763058,0.007890179753303528,-0.028984390199184418,-0.03178040310740471,-0.07172778993844986
9000,1.3549468517303467,0.6015625,0.7457596170425415,0.8164,0.010629203170537949,-0.014471841044723988,0.03303637355566025,0.0011068079620599747,0.017110714688897133,0.022156205028295517,0.004590352065861225,-0.0014277148293331265,-0.001154326950199902,-0.011575357988476753,-0.018300769850611687,-0.009705770760774612,0.00211871275678277,0.005121978931128979,-0.022866904735565186,-0.02010815218091011,-0.05014089122414589
10000,1.3154270648956299,0.6484375,0.736532624053955,0.8065,0.020543117076158524,-0.0225202739238739,0.02573034167289734,0.005506718531250954,0.01832776702940464,0.01973913609981537,-0.0008235082495957613,-0.004324547480791807,-0.003972361329942942,-0.011784587055444717,-0.021968785673379898,-0.008899225853383541,0.0012178460601717234,0.011953100562095642,-0.036575254052877426,-0.03447210043668747,-0.08446505665779114
11000,1.1583356857299805,0.6953125,0.7049626715660096,0.8144,0.017935412004590034,-0.005523631814867258,0.012731404975056648,0.010441175661981106,0.023882368579506874,0.018341459333896637,-0.005098198540508747,-0.007314908783882856,-0.00396263413131237,-0.014921571128070354,-0.020905178040266037,-0.012820483185350895,-0.0062238117679953575,0.0009684896795079112,-0.04471655189990997,-0.038036949932575226,-0.044331006705760956
12000,1.3383394479751587,0.6328125,0.7244729175567627,0.8144,0.01999577134847641,-0.002179062459617853,0.006409282796084881,0.014529651030898094,0.00924377515912056,0.011205894872546196,-0.007714209146797657,-0.005807744339108467,-0.012474212795495987,-0.016546886414289474,-0.024009553715586662,-0.010024139657616615,-0.00976151879876852,0.01253956463187933,-0.03214700520038605,-0.026927052065730095,-0.027367061004042625
13000,1.0784900188446045,0.734375,0.7179929125785828,0.8197,0.00829152762889862,-0.0032575810328125954,0.014967286959290504,0.011861625127494335,0.01527322269976139,0.016637494787573814,-0.009517667815089226,-0.014615138992667198,-0.009250697679817677,-0.021402090787887573,-0.034086745232343674,-0.022579411044716835,-0.008951977826654911,0.004788040649145842,-0.03498227521777153,-0.034600529819726944,-0.06125055253505707
14000,1.1301740407943726,0.6796875,0.7137069655418395,0.8226,0.018698256462812424,-0.02286743000149727,0.012893947772681713,0.0014654691331088543,0.018891463056206703,0.014471502043306828,-0.015293585136532784,-0.011743651703000069,-0.014771651476621628,-0.02240867353975773,-0.027658849954605103,-0.02905869111418724,-0.007788163609802723,-0.001286543207243085,-0.028662770986557007,-0.025633608922362328,-0.019254306331276894
15000,0.9996413588523865,0.75,0.7274440491676331,0.8135,0.028435904532670975,-0.009961438365280628,-0.007373476400971413,0.006800307892262936,0.012761931866407394,0.008982162922620773,-0.015088824555277824,-0.015009324997663498,-0.015996253117918968,-0.029675880447030067,-0.04079451411962509,-0.030248168855905533,-0.01744011975824833,0.0002508446923457086,-0.04400454834103584,-0.030521947890520096,-0.04161757975816727
16000,1.317478895187378,0.625,0.7640589219093322,0.8114,0.005204482935369015,-0.0005302870413288474,-0.0013680252013728023,0.004968693945556879,0.016749856993556023,0.008336460217833519,-0.020520899444818497,-0.019059184938669205,-0.023502403870224953,-0.033746376633644104,-0.041112177073955536,-0.03895709663629532,-0.022163383662700653,-0.0047064549289643764,-0.029169056564569473,-0.026424748823046684,-0.03904391825199127
17000,1.1519495248794556,0.6796875,0.7562652464866638,0.8051,0.03234046325087547,-0.008511942811310291,-0.014260184019804,0.0016247211024165154,0.015554489567875862,0.009848530404269695,-0.02663215808570385,-0.024128267541527748,-0.026367150247097015,-0.0334092453122139,-0.05138329416513443,-0.040446460247039795,-0.024935148656368256,-0.005795628763735294,-0.043520428240299225,-0.03928697481751442,-0.012814775109291077
18000,0.8008138537406921,0.78125,0.7702331374168396,0.8022,0.01157092023640871,-0.006899832747876644,-0.0026156948879361153,-0.014195994473993778,0.00816167052835226,0.003922757692635059,-0.025935104116797447,-0.020883237943053246,-0.024985751137137413,-0.03939807042479515,-0.05519184470176697,-0.05522628873586655,-0.029662687331438065,-0.003824938554316759,-0.04167139157652855,-0.05063248798251152,-0.03365687280893326
19000,1.1692349910736084,0.65625,0.8015082626342773,0.7929,0.022763211280107498,-0.011545767076313496,-0.007939751259982586,-0.01245281845331192,0.012257253751158714,0.005316469352692366,-0.028171349316835403,-0.02377038262784481,-0.02749703824520111,-0.047288257628679276,-0.06209264695644379,-0.05640355497598648,-0.033909160643815994,-0.020061790943145752,-0.04508030787110329,-0.0376543365418911,-0.03619895875453949
20000,0.967130720615387,0.7421875,0.7585320775985718,0.7975,0.03968510776758194,-0.02459430694580078,-0.008984263055026531,-0.014018113724887371,0.011257237754762173,0.00720977084711194,-0.03497536480426788,-0.02859661355614662,-0.03842398524284363,-0.05353403836488724,-0.07366114854812622,-0.06339652091264725,-0.041013821959495544,-0.01509868260473013,-0.03925814479589462,-0.023624923080205917,0.013137002475559711
21000,0.9020830392837524,0.7578125,0.8346527848243713,0.7777,0.02762642875313759,-0.015571562573313713,-0.008459778502583504,-0.00878070667386055,0.005703072063624859,-0.001164452638477087,-0.03211456164717674,-0.03650935739278793,-0.03988088667392731,-0.053365204483270645,-0.06861533224582672,-0.07322670519351959,-0.03894340991973877,-0.014165078289806843,-0.04356309771537781,-0.03256101533770561,0.021112114191055298
22000,0.9897616505622864,0.75,0.8542767407417298,0.7786,0.012259803712368011,-0.0035692998208105564,-0.016767354682087898,-0.006585603579878807,-0.003602265380322933,-0.0028012143447995186,-0.03654365614056587,-0.0389629527926445,-0.04504718631505966,-0.06007063016295433,-0.0807025209069252,-0.07264077663421631,-0.05160447582602501,-0.01991400681436062,-0.05992947146296501,-0.0324162058532238,-0.011822899803519249
23000,0.8316507935523987,0.78125,0.8476214508056641,0.7773,0.024839993566274643,-0.012441879138350487,-0.022916169837117195,-0.004723799880594015,-0.007607488892972469,-0.003322307486087084,-0.039266809821128845,-0.04541482776403427,-0.05091291293501854,-0.07045488804578781,-0.0859287679195404,-0.08979897946119308,-0.06204232946038246,-0.02250848524272442,-0.05524342879652977,-0.04881344363093376,-0.0067595746368169785
24000,0.8550819158554077,0.734375,0.9110636370658874,0.7561,0.03371025249361992,-0.021783137694001198,-0.017492856830358505,-0.007773526944220066,-0.01125049963593483,-0.005954472813755274,-0.04352902993559837,-0.05089851841330528,-0.05846108868718147,-0.07335518300533295,-0.09815247356891632,-0.09243176877498627,-0.07206663489341736,-0.029495438560843468,-0.05930159240961075,-0.039145682007074356,0.011964632198214531
25000,0.8365920186042786,0.765625,0.8864373523712158,0.7689,0.013769661076366901,-0.0036058062687516212,-0.023226387798786163,-0.01948980800807476,-0.00590704707428813,-0.008346011862158775,-0.046372126787900925,-0.053896814584732056,-0.06587456911802292,-0.07458039373159409,-0.10536900162696838,-0.10900024324655533,-0.0748501569032669,-0.04299104958772659,-0.06263764947652817,-0.04075344651937485,-0.011838783510029316
26000,0.8892377018928528,0.7421875,0.9548392414093018,0.7504,0.025906696915626526,-0.017001651227474213,-0.015270208939909935,-0.016850030049681664,-0.00394139438867569,-0.013514382764697075,-0.05446089804172516,-0.061475131660699844,-0.0727008730173111,-0.08190783858299255,-0.11574150621891022,-0.10683432221412659,-0.09038656204938889,-0.03679565340280533,-0.06664057821035385,-0.0410408154129982,0.037100158631801605
27000,0.7759401798248291,0.75,0.9519898789405823,0.7537,0.0034904684871435165,-0.0033301657531410456,-0.025728192180395126,-0.021052954718470573,-0.010856774635612965,-0.014866159297525883,-0.05278623104095459,-0.06044406071305275,-0.07561884820461273,-0.09316091984510422,-0.11709707975387573,-0.12662000954151154,-0.09028516709804535,-0.037243641912937164,-0.07816287130117416,-0.0403558686375618,0.03258093073964119
28000,0.9738571047782898,0.703125,0.9283606433868408,0.7635,0.024740593507885933,-0.017438223585486412,-0.022836245596408844,-0.026796134188771248,0.0030020165722817183,-0.011389486491680145,-0.058072660118341446,-0.06689167022705078,-0.0796530693769455,-0.0973552018404007,-0.13625100255012512,-0.13505512475967407,-0.10177071392536163,-0.05123760923743248,-0.07621004432439804,-0.045769207179546356,-0.006864677183330059
29000,0.6575661897659302,0.796875,1.012335758781433,0.7314,0.01812134124338627,-0.017094310373067856,-0.02503911964595318,-0.024996960535645485,-0.012575737200677395,-0.015926288440823555,-0.05225943773984909,-0.06352256238460541,-0.08173452317714691,-0.09692240506410599,-0.13556014001369476,-0.13982470333576202,-0.11080189049243927,-0.050743505358695984,-0.07437393069267273,-0.04642440006136894,0.030621513724327087
30000,0.6212821006774902,0.8203125,1.0301249633789062,0.732,0.023762114346027374,-0.014641305431723595,-0.02149948477745056,-0.030524902045726776,-0.004033546894788742,-0.015887435525655746,-0.06238769367337227,-0.06920430064201355,-0.08788884431123734,-0.11059272289276123,-0.15643608570098877,-0.1556260585784912,-0.12033186107873917,-0.06780042499303818,-0.07838192582130432,-0.0429643914103508,0.02373167686164379
31000,0.661754310131073,0.796875,1.059416399860382,0.7289,0.028948336839675903,-0.018522754311561584,-0.025021301582455635,-0.02676701545715332,-0.0064621311612427235,-0.019776925444602966,-0.061975106596946716,-0.07126346975564957,-0.09090808779001236,-0.11543074250221252,-0.16043469309806824,-0.16323021054267883,-0.13055680692195892,-0.06675147265195847,-0.09242752194404602,-0.050344645977020264,0.031309355050325394
32000,0.5438007712364197,0.8359375,1.0075996484756469,0.7438,0.020536404103040695,-0.014689134433865547,-0.03278954327106476,-0.026059554889798164,-0.010675245895981789,-0.016364291310310364,-0.06471250206232071,-0.0721132755279541,-0.09667743742465973,-0.12100786715745926,-0.16257116198539734,-0.16531844437122345,-0.13446079194545746,-0.06910786777734756,-0.09068398922681808,-0.04348505288362503,0.050811320543289185
33000,0.4493451714515686,0.8515625,1.0664880880355836,0.7191,0.035459842532873154,-0.013698622584342957,-0.03109370730817318,-0.02794317528605461,-0.005393420811742544,-0.017211856320500374,-0.07182379066944122,-0.08031195402145386,-0.1025523692369461,-0.12436041235923767,-0.1640549600124359,-0.1712803989648819,-0.1436011791229248,-0.06999951601028442,-0.08669524639844894,-0.04616236686706543,0.03808942064642906
34000,0.6913429498672485,0.8203125,1.0295525053977965,0.7321,0.03719379007816315,-0.019329318776726723,-0.026552673429250717,-0.03747720643877983,-0.011323423124849796,-0.016706058755517006,-0.07368697971105576,-0.0816323384642601,-0.1039746105670929,-0.12550228834152222,-0.1759835034608841,-0.1761518120765686,-0.14977465569972992,-0.07530172914266586,-0.10238949954509735,-0.04492320492863655,0.026555810123682022
35000,0.5537875890731812,0.8125,1.0667660766601563,0.7234,0.030252505093812943,-0.01754402182996273,-0.02807534858584404,-0.03527793660759926,-0.008896492421627045,-0.015971610322594643,-0.07152393460273743,-0.08293259143829346,-0.1014658659696579,-0.13618335127830505,-0.18227370083332062,-0.18697449564933777,-0.15369929373264313,-0.08847219496965408,-0.11007571965456009,-0.051972005516290665,0.05051488056778908
36000,0.4683168828487396,0.859375,1.095303343296051,0.7198,0.0364094004034996,-0.016159696504473686,-0.032963886857032776,-0.030376387760043144,-0.002564256777986884,-0.020356101915240288,-0.07306361943483353,-0.08159559220075607,-0.10914229601621628,-0.1342831552028656,-0.18168479204177856,-0.1895683854818344,-0.16318657994270325,-0.0888107419013977,-0.11317988485097885,-0.05817212164402008,0.04260658472776413
37000,0.3077284097671509,0.8984375,1.1073590661048889,0.7105,0.029547804966568947,-0.016134120523929596,-0.031412966549396515,-0.03150806203484535,-0.00997081771492958,-0.021683689206838608,-0.07324546575546265,-0.08323081582784653,-0.10409995168447495,-0.14518806338310242,-0.19484767317771912,-0.19084252417087555,-0.17410795390605927,-0.09595392644405365,-0.1181347444653511,-0.05351066216826439,0.03280048817396164
38000,0.28867319226264954,0.921875,1.1557033341407776,0.7138,0.03189900144934654,-0.01684686169028282,-0.02744050696492195,-0.03762337192893028,-0.007594536989927292,-0.023282580077648163,-0.07184236496686935,-0.0873669907450676,-0.1103866919875145,-0.14417046308517456,-0.1938401311635971,-0.1963992416858673,-0.17209993302822113,-0.09844154864549637,-0.11871175467967987,-0.052780989557504654,0.07001214474439621
39000,0.6723520159721375,0.7890625,1.1648712060928346,0.7049,0.026907913386821747,-0.01529787853360176,-0.032107140868902206,-0.028495430946350098,-0.008264057338237762,-0.022082168608903885,-0.07142465561628342,-0.08593966066837311,-0.11017156392335892,-0.14769278466701508,-0.19707854092121124,-0.197153702378273,-0.17642785608768463,-0.09359748661518097,-0.121708944439888,-0.056023627519607544,0.04705403745174408
40000,0.5079578757286072,0.84375,1.1025438889503478,0.7222,0.03887156397104263,-0.019518008455634117,-0.028823047876358032,-0.03808300942182541,-0.004124292638152838,-0.02118847332894802,-0.07827851176261902,-0.08920282870531082,-0.11471131443977356,-0.1490505337715149,-0.1958623230457306,-0.20222607254981995,-0.17831912636756897,-0.10686058551073074,-0.1297266185283661,-0.053775206208229065,0.05193581059575081
41000,0.27467095851898193,0.9140625,1.096336933708191,0.7301,0.045596279203891754,-0.02401939406991005,-0.03179607167840004,-0.04115425422787666,-0.005107562057673931,-0.023639779537916183,-0.07758621871471405,-0.08817034959793091,-0.11406989395618439,-0.14793094992637634,-0.19725310802459717,-0.20479360222816467,-0.17650610208511353,-0.10820841044187546,-0.1313452273607254,-0.05697973072528839,0.04069410637021065
42000,0.31797194480895996,0.890625,1.2967076044082642,0.6704,0.03186351805925369,-0.0036571500822901726,-0.040884505957365036,-0.030407553538680077,-0.006231511011719704,-0.02569880150258541,-0.07650359719991684,-0.09065081179141998,-0.11717560142278671,-0.1527228057384491,-0.19738376140594482,-0.20477385818958282,-0.17886008322238922,-0.11512034386396408,-0.13149073719978333,-0.06408937275409698,0.06176729500293732
43000,0.40538716316223145,0.8515625,1.2100385763168335,0.6993,0.04628022760152817,-0.020892390981316566,-0.02623879536986351,-0.03648039698600769,-0.0032760505564510822,-0.02603924088180065,-0.07369162142276764,-0.08870062232017517,-0.11538292467594147,-0.14890460669994354,-0.20339220762252808,-0.20242078602313995,-0.18058624863624573,-0.11224176734685898,-0.14420528709888458,-0.06463339924812317,0.03956810384988785
