arch,width,seed,noise,params
basenet18,64,1,0,11000138
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.374528408050537,0.1328125,2.305723930358887,0.1055,0.01982264220714569,-0.15544334053993225,0.05199427530169487,0.028665777295827866,-0.027343669906258583,0.06803056597709656,-0.00048665617941878736,-0.017292413860559464,-0.014079434797167778,0.0025638267397880554,-0.030809877440333366,-0.019709575921297073,-0.013952309265732765,-0.003635327098891139,0.0013672647764906287,0.00105396774597466,-0.0011623334139585495
1000,1.29338538646698,0.5546875,1.256836508178711,0.5506,-0.010238579474389553,0.013019120320677757,0.01924574375152588,0.005014524795114994,-0.015483527444303036,0.005259987432509661,-0.006269568577408791,0.011865789070725441,0.03762153163552284,0.0200668852776289,0.02926306426525116,0.026667864993214607,0.024187326431274414,0.013553778640925884,0.005687335040420294,-0.017956387251615524,-0.009455366991460323
2000,0.7101506590843201,0.7578125,0.8583652541160584,0.6976,-0.002761642448604107,-0.011305943131446838,0.03294100984930992,0.03919520601630211,0.014335316605865955,0.013747407123446465,0.012457190081477165,0.02687852829694748,0.03640613704919815,0.012001174502074718,0.02794947847723961,0.01565454714000225,0.0033429618924856186,0.01226888783276081,-0.01799035258591175,-0.038593392819166183,-0.015566695481538773
3000,0.6815902590751648,0.7578125,0.739356686782837,0.7415,-0.004012436605989933,-0.017778724431991577,0.037922974675893784,0.046164385974407196,0.046392232179641724,0.009943922981619835,0.003808608278632164,0.02459564246237278,0.050292838364839554,0.005609111860394478,0.02277565188705921,0.008902749046683311,-0.0006813335930928588,0.005842599086463451,-0.03324533998966217,-0.01785130426287651,-0.004213678650557995
4000,0.4746638536453247,0.859375,0.5506531339645385,0.8168,-0.022760901600122452,0.020113959908485413,0.024542314931750298,0.035033829510211945,0.030392954126000404,0.01988372951745987,0.006830726284533739,0.01332841720432043,0.011901860125362873,-0.0024910273496061563,-0.0065259854309260845,0.005803773645311594,0.0005868902080692351,0.013555577024817467,-0.03174673765897751,-0.015594996511936188,-0.00796191580593586
5000,0.4315235912799835,0.8203125,0.52363744764328,0.8239,0.0030031451024115086,-0.006377757526934147,0.043135322630405426,0.024898719042539597,0.03607209026813507,0.025707781314849854,0.008151056244969368,0.011255393736064434,0.01446833647787571,-0.005899467039853334,-0.01057091262191534,0.00019044842338189483,-0.0048896875232458115,0.020261134952306747,-0.02289382927119732,-0.011512388475239277,0.0013594827614724636
6000,0.4578339755535126,0.8515625,0.511434902715683,0.8339,0.006892665289342403,0.005504110362380743,0.020343516021966934,0.031211158260703087,0.015498027205467224,0.020023899152874947,0.0075951023027300835,0.014070669189095497,0.014240105636417866,-0.0033224178478121758,-0.011106562800705433,-0.0022576474584639072,-0.004585097078233957,0.01949416473507881,-0.030323170125484467,-0.04001007601618767,-0.0029317501466721296
7000,0.30860278010368347,0.890625,0.43841714458465575,0.8511,0.011217191815376282,-0.00251756701618433,0.03340641409158707,0.011610956862568855,0.03441484272480011,0.01713552698493004,-0.00021614668366964906,0.004647280555218458,0.0014487551525235176,-0.011553561314940453,-0.018408818170428276,-0.006415205076336861,-0.002796972170472145,0.016398271545767784,-0.027354497462511063,-0.025252746418118477,-0.0029720759484916925
8000,0.2245425134897232,0.9296875,0.41910534267425537,0.8614,6.12054718658328e-05,0.015933087095618248,0.010692627169191837,0.02433217503130436,0.03343592956662178,0.010911175049841404,-0.0021978262811899185,9.375231456942856e-05,0.009842652827501297,-0.011605020612478256,-0.018419906497001648,-0.007787994109094143,-0.0009153322316706181,0.024491045624017715,-0.03351347893476486,-0.033188190311193466,-0.000904952350538224
9000,0.2067582756280899,0.9375,0.41174218854904177,0.8669,0.015301630832254887,0.014391656965017319,0.016091052442789078,0.01734749600291252,0.0246425848454237,0.013617631047964096,0.001789686968550086,0.003983817994594574,0.010058904066681862,-0.011729594320058823,-0.018808411434292793,-0.009950951673090458,0.0018582433694973588,0.021477384492754936,-0.02731930837035179,-0.03541292995214462,0.005219821352511644
