arch,width,seed,noise,params
basenet18,4,2,0.25,43838
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.4631612300872803,0.1171875,2.3031889629364013,0.1,0.5892961025238037,-0.214667409658432,0.0672278106212616,0.012207349762320518,0.060354508459568024,-0.014422251842916012,0.0043285987339913845,-0.009518940933048725,0.006159026175737381,0.0027999472804367542,-0.0012354122009128332,0.004292463418096304,-0.0013293622760102153,0.0008658282458782196,0.00012131577386753634,-0.00576702319085598,-0.005640036892145872
1000,2.1359965801239014,0.1640625,2.06778032245636,0.2285,0.1539067029953003,0.06197489798069,-0.030413120985031128,-0.0942947119474411,-0.0029425439424812794,-0.01708119362592697,-0.01091296598315239,-0.0009550540708005428,0.008568964898586273,0.012586617842316628,0.025555875152349472,-0.025228094309568405,0.027250144630670547,-0.006366692017763853,-0.0451611764729023,0.03535860404372215,-0.08785143494606018
2000,2.103985071182251,0.21875,1.8219934970855713,0.3324,0.2352137565612793,0.03259061276912689,0.04193635284900665,-0.04745681956410408,0.020359128713607788,0.03133168816566467,-0.008871331810951233,0.0877925306558609,0.04408451169729233,0.008838102221488953,0.0020539062097668648,0.028911646455526352,0.016853470355272293,-0.010274998843669891,-0.00670844130218029,0.006952954921871424,-0.01609920524060726
3000,1.9762214422225952,0.328125,1.6652886880874633,0.4144,0.3734048306941986,0.08039932698011398,0.09529533982276917,-0.09849994629621506,0.05884731188416481,0.029894690960645676,0.007521518971771002,0.09528200328350067,0.06442339718341827,0.0007953423191793263,0.016133220866322517,0.021487001329660416,0.04497542977333069,0.004183238837867975,0.0023016617633402348,0.013824240304529667,-0.019530221819877625
4000,1.89802086353302,0.3828125,1.5798432952880859,0.4447,0.4590710997581482,0.14879900217056274,0.12317754328250885,-0.10273964703083038,0.09953630715608597,0.03889026492834091,-0.0030521966982632875,0.11508695036172867,0.09800529479980469,0.010607891716063023,0.014077546074986458,0.02227788046002388,0.04335992783308029,0.014083104208111763,0.006045112852007151,0.011721042916178703,-0.008798949420452118
5000,1.8968133926391602,0.40625,1.5295524545669557,0.4654,0.49726054072380066,0.1691054403781891,0.11521749198436737,-0.09720660001039505,0.1270180642604828,0.042134933173656464,0.008246843703091145,0.1328413486480713,0.1239355206489563,0.02022470347583294,0.024229908362030983,0.012864000163972378,0.050758976489305496,0.0024164014030247927,-0.0101937809959054,0.007678305730223656,-0.014124707318842411
6000,1.9126559495925903,0.3203125,1.4798943578720092,0.4916,0.5324651002883911,0.21833185851573944,0.14468087255954742,-0.045885778963565826,0.15941736102104187,0.03918017819523811,0.015150810591876507,0.13248679041862488,0.13244426250457764,0.043245505541563034,0.03649415820837021,0.027873732149600983,0.050765909254550934,0.00490534445270896,-0.0039018853567540646,0.0064669265411794186,0.0020161925349384546
7000,1.8784496784210205,0.3515625,1.429147703933716,0.5138,0.5550317168235779,0.2344241589307785,0.18661296367645264,-0.0453064888715744,0.18179740011692047,0.060950856655836105,0.025431565940380096,0.12982936203479767,0.1407230794429779,0.058599457144737244,0.05655590072274208,0.04150821641087532,0.04427339881658554,0.014614107087254524,2.6248861104249954e-05,-0.0007500019855797291,0.005943969823420048
8000,1.7354357242584229,0.3984375,1.4101298398971558,0.5275,0.5890832543373108,0.2271553874015808,0.23431117832660675,0.01614784635603428,0.2158329039812088,0.09009324014186859,0.035410571843385696,0.18625561892986298,0.19753971695899963,0.05344833433628082,0.04961853846907616,0.0212034210562706,0.05442960187792778,0.017554599791765213,-0.006558339577168226,0.0013462925562635064,-0.0013184032868593931
9000,1.732823133468628,0.3828125,1.373905099105835,0.542,0.5730112195014954,0.1758536398410797,0.32877445220947266,0.02617461606860161,0.2181064933538437,0.09324377775192261,0.0348377525806427,0.20717407763004303,0.2135234773159027,0.07216488569974899,0.04441720247268677,0.047339241951704025,0.055061668157577515,0.002087589120492339,-0.016854384914040565,-0.005988112185150385,-0.0085058081895113
10000,1.7525213956832886,0.4296875,1.3550478803634645,0.5592,0.6556763052940369,0.2668185830116272,0.2637065351009369,-0.013213791884481907,0.22000963985919952,0.10598772019147873,0.055733572691679,0.21890945732593536,0.22057147324085236,0.08537757396697998,0.041473157703876495,0.044804252684116364,0.045790791511535645,0.012436305172741413,-0.02672620117664337,-0.020815487951040268,-0.013013364747166634
11000,1.8562625646591187,0.421875,1.3223049852371216,0.5722,0.6645047664642334,0.25702252984046936,0.33550283312797546,0.010286922566592693,0.2526961863040924,0.12145312875509262,0.06040181964635849,0.2295525074005127,0.23654937744140625,0.05849938839673996,0.05598687380552292,0.04489004984498024,0.06055978313088417,0.020876117050647736,-0.010173315182328224,-0.007406517863273621,0.00413260143250227
12000,1.7256253957748413,0.421875,1.3066492868423463,0.5767,0.678844153881073,0.2895489037036896,0.35252678394317627,0.006041198968887329,0.2341734915971756,0.1354990005493164,0.07902374863624573,0.2305656522512436,0.24712061882019043,0.07419890910387039,0.06743541359901428,0.03297547996044159,0.05483813211321831,0.03665965050458908,-0.017011651769280434,-0.02987590804696083,-0.0040152110159397125
13000,1.6380614042282104,0.4921875,1.2711095136642456,0.5903,0.7015841603279114,0.2950381934642792,0.35947132110595703,0.008574461564421654,0.27202528715133667,0.1437552571296692,0.09064996242523193,0.2467760592699051,0.25260069966316223,0.08671389520168304,0.06631284952163696,0.04908095300197601,0.052022535353899,0.036187633872032166,-0.022581351920962334,-0.026317162439227104,-0.003928810358047485
14000,1.7932478189468384,0.4296875,1.2719113611221313,0.5896,0.6567859053611755,0.30133873224258423,0.48931634426116943,0.042877353727817535,0.2711149752140045,0.14934155344963074,0.08361776173114777,0.26450562477111816,0.30117329955101013,0.09847941994667053,0.04805012792348862,0.04529869183897972,0.08044475317001343,0.01258898340165615,-0.03518245741724968,-0.04969526454806328,-0.012593451887369156
15000,1.7024189233779907,0.4375,1.2434755853652955,0.6025,0.7144780158996582,0.36740225553512573,0.43446817994117737,0.03535697981715202,0.29948532581329346,0.16365832090377808,0.1089269295334816,0.2810014486312866,0.2892489433288574,0.0972873717546463,0.056244030594825745,0.06504321843385696,0.058390893042087555,0.026403136551380157,-0.03591479733586311,-0.023258985951542854,0.0015776584623381495
16000,1.7040046453475952,0.4609375,1.2440858793258667,0.6055,0.7665511965751648,0.4131672978401184,0.3723866939544678,-0.0038252552039921284,0.3037244975566864,0.1787666231393814,0.10168417543172836,0.2700296640396118,0.27234789729118347,0.10454846918582916,0.07290507853031158,0.07963487505912781,0.07068896293640137,0.015928927809000015,-0.0361928828060627,-0.021027274429798126,-0.009941812604665756
17000,1.7472130060195923,0.453125,1.2142297348022462,0.6149,0.772738516330719,0.3466765284538269,0.4995996952056885,0.058610957115888596,0.33841291069984436,0.18272049725055695,0.12737232446670532,0.2876640260219574,0.3229925334453583,0.11021353304386139,0.04830856993794441,0.06971344351768494,0.07349832355976105,0.02395004592835903,-0.040431324392557144,-0.05124301835894585,-0.020719505846500397
18000,1.6965950727462769,0.4921875,1.185461438369751,0.6265,0.7485997080802917,0.3452822268009186,0.5334428548812866,0.09466911852359772,0.3364025950431824,0.20536723732948303,0.12669570744037628,0.2914869785308838,0.327870637178421,0.09383256733417511,0.06618615984916687,0.07581745833158493,0.09888627380132675,0.018423184752464294,-0.04471757262945175,-0.05968538671731949,-0.01307190116494894
19000,1.7342838048934937,0.4765625,1.1942224401474,0.6221,0.7416980266571045,0.3242315351963043,0.5719264149665833,0.0865812748670578,0.3263894319534302,0.2109367996454239,0.12142443656921387,0.2969200313091278,0.3373262882232666,0.09092999994754791,0.08001357316970825,0.07142558693885803,0.09817707538604736,0.01630542241036892,-0.05102646350860596,-0.07444028556346893,-0.020721903070807457
20000,1.6148908138275146,0.515625,1.172757055091858,0.6361,0.8344448804855347,0.3544273376464844,0.525352954864502,0.06897957623004913,0.3749181926250458,0.20774133503437042,0.14912839233875275,0.2915699779987335,0.3457111120223999,0.11327534914016724,0.07026246935129166,0.07319996505975723,0.08655912429094315,0.039871376007795334,-0.05617090314626694,-0.09370533376932144,-0.03099704720079899
21000,1.5380985736846924,0.5234375,1.1484943813323976,0.6389,0.8357129096984863,0.3788672089576721,0.5317190289497375,0.061496999114751816,0.37383949756622314,0.20241136848926544,0.1575963795185089,0.29848793148994446,0.33805522322654724,0.11495083570480347,0.06904113292694092,0.09831690788269043,0.09634913504123688,0.026626864448189735,-0.04281469061970711,-0.06391403824090958,-0.032976165413856506
22000,1.6028177738189697,0.5078125,1.1417697216033935,0.6488,0.8062059879302979,0.3388073146343231,0.61290442943573,0.13053792715072632,0.3755393922328949,0.20627278089523315,0.15838265419006348,0.321727991104126,0.3650958240032196,0.12213698029518127,0.06563600897789001,0.09220872819423676,0.11269204318523407,0.025672676041722298,-0.056656550616025925,-0.08306495100259781,-0.02565554901957512
23000,1.658599853515625,0.484375,1.1340421085357666,0.6534,0.8819384574890137,0.43054822087287903,0.5368983745574951,0.04686030372977257,0.3905909061431885,0.22647783160209656,0.1784677654504776,0.29411131143569946,0.32538488507270813,0.14165936410427094,0.09383231401443481,0.09900360554456711,0.0964745581150055,0.0482337512075901,-0.05373087897896767,-0.09284256398677826,-0.03942205011844635
24000,1.5459449291229248,0.5390625,1.132658063697815,0.6546,0.84541916847229,0.38697025179862976,0.602644681930542,0.10087992250919342,0.4349170923233032,0.23127900063991547,0.18949420750141144,0.321117103099823,0.3522029221057892,0.14394523203372955,0.08340197056531906,0.10037846863269806,0.09392931312322617,0.05812753736972809,-0.06163691729307175,-0.10708663612604141,-0.030693883076310158
25000,1.8317139148712158,0.4296875,1.1077392040252685,0.6603,0.8332905769348145,0.38877132534980774,0.61130690574646,0.10964737087488174,0.4349484145641327,0.2411222755908966,0.188330739736557,0.34371450543403625,0.38120782375335693,0.12381172180175781,0.09149248898029327,0.11003810167312622,0.11153768748044968,0.03287462890148163,-0.06191340833902359,-0.09083230793476105,-0.02888007089495659
26000,1.5809526443481445,0.4921875,1.1083140422821045,0.6624,0.874325692653656,0.4110763967037201,0.6051494479179382,0.07158596068620682,0.4634198248386383,0.2608066201210022,0.21440976858139038,0.3288706839084625,0.37125545740127563,0.14171387255191803,0.10335411131381989,0.1149865984916687,0.10422864556312561,0.05583525821566582,-0.061581023037433624,-0.0931398794054985,-0.042929936200380325
27000,1.5915049314498901,0.4765625,1.0887537635803222,0.6639,0.9021086096763611,0.3997358977794647,0.6191232204437256,0.112814761698246,0.45146623253822327,0.22582775354385376,0.20088382065296173,0.3600638806819916,0.3862569332122803,0.16701294481754303,0.07630952447652817,0.1222844123840332,0.13030309975147247,0.043219614773988724,-0.05492272228002548,-0.11111465841531754,-0.029582595452666283
28000,1.6262222528457642,0.4921875,1.07935358543396,0.6699,0.8987953662872314,0.4103335738182068,0.6551321148872375,0.11642817407846451,0.4488375782966614,0.23507367074489594,0.19683435559272766,0.3620942234992981,0.3831437826156616,0.16085392236709595,0.08531934767961502,0.1199115589261055,0.13120311498641968,0.04024174436926842,-0.05600032955408096,-0.10937824845314026,-0.02479451708495617
29000,1.528961420059204,0.5859375,1.0818870990753173,0.6758,0.8733774423599243,0.3564227819442749,0.7324428558349609,0.17523889243602753,0.4750901758670807,0.23827557265758514,0.21634599566459656,0.386356920003891,0.4135354161262512,0.16551700234413147,0.0862438753247261,0.12377433478832245,0.13522906601428986,0.042184825986623764,-0.07128865271806717,-0.10714421421289444,-0.038756247609853745
30000,1.76448655128479,0.40625,1.0738688959121705,0.68,0.902169942855835,0.39578160643577576,0.6764636039733887,0.11528025567531586,0.46070554852485657,0.24393442273139954,0.22698581218719482,0.38221389055252075,0.3896271586418152,0.17327898740768433,0.09729807078838348,0.13314126431941986,0.1337711364030838,0.04188822582364082,-0.0705055296421051,-0.11703911423683167,-0.06326298415660858
31000,1.469879150390625,0.5546875,1.0654518989562989,0.6798,0.9423449039459229,0.38073888421058655,0.6837772130966187,0.14511647820472717,0.4756808876991272,0.23723112046718597,0.23095093667507172,0.4149479866027832,0.40836212038993835,0.17926794290542603,0.08423740416765213,0.1450740396976471,0.13499924540519714,0.046024855226278305,-0.07380693405866623,-0.10331163555383682,-0.05285360664129257
32000,1.764193058013916,0.4921875,1.0813646333694458,0.6794,0.9119411706924438,0.3905062675476074,0.7366252541542053,0.14754919707775116,0.48541587591171265,0.24936683475971222,0.24116230010986328,0.40229877829551697,0.40804874897003174,0.1645432859659195,0.10529360920190811,0.13371193408966064,0.13062822818756104,0.04839692637324333,-0.07698465883731842,-0.12461160123348236,-0.07057850062847137
33000,1.3900198936462402,0.5859375,1.0457837364196778,0.6815,0.9452173709869385,0.42530274391174316,0.6984345316886902,0.13316097855567932,0.5093318223953247,0.2568422853946686,0.2345891147851944,0.4404965341091156,0.4281209707260132,0.18787693977355957,0.0756208747625351,0.1483168601989746,0.13534855842590332,0.04757854714989662,-0.08255647122859955,-0.11809182912111282,-0.07482628524303436
34000,1.504071831703186,0.6171875,1.0488371635437013,0.6926,0.9761965274810791,0.4111834764480591,0.7209595441818237,0.1226523369550705,0.5106908679008484,0.2445133477449417,0.23591062426567078,0.44773849844932556,0.4114539623260498,0.19739873707294464,0.08145304024219513,0.15939877927303314,0.15014204382896423,0.04432011768221855,-0.0804423838853836,-0.11050710082054138,-0.058371782302856445
35000,1.4998646974563599,0.5703125,1.0449822772026063,0.6935,0.9164787530899048,0.4487176537513733,0.7987440824508667,0.1972455233335495,0.5133547186851501,0.2478698045015335,0.24627381563186646,0.46795305609703064,0.4436749815940857,0.1926896721124649,0.08208003640174866,0.1622813642024994,0.13978290557861328,0.041719626635313034,-0.07234224677085876,-0.13074466586112976,-0.057697124779224396
36000,1.648116946220398,0.53125,1.0281989931106568,0.6976,0.9286156892776489,0.41141512989997864,0.795021116733551,0.18891541659832,0.5252779722213745,0.24563083052635193,0.24617886543273926,0.4672022759914398,0.4332660734653473,0.20537516474723816,0.0910850316286087,0.15651026368141174,0.13564430177211761,0.04997434839606285,-0.07748990505933762,-0.1323942244052887,-0.06555578112602234
37000,1.7305012941360474,0.4765625,1.0400451296806335,0.6855,0.9698614478111267,0.4175562858581543,0.7816219329833984,0.1807956099510193,0.5327771306037903,0.2514185309410095,0.25743937492370605,0.45487990975379944,0.4267233610153198,0.21360436081886292,0.11432072520256042,0.13782534003257751,0.14244794845581055,0.05773168057203293,-0.08922463655471802,-0.15373873710632324,-0.08400651812553406
38000,1.483777642250061,0.5546875,1.0258448073387145,0.7003,0.992540180683136,0.45374611020088196,0.7583860754966736,0.16388386487960815,0.5498164892196655,0.25391685962677,0.2618055045604706,0.4609356224536896,0.4183076322078705,0.21160413324832916,0.10724998265504837,0.15836216509342194,0.14716486632823944,0.0545005165040493,-0.08049824833869934,-0.13843707740306854,-0.07298588007688522
39000,1.5535749197006226,0.5234375,1.027845336818695,0.6935,1.0019644498825073,0.4767312705516815,0.7351150512695312,0.1406036615371704,0.5789429545402527,0.23441119492053986,0.2798859477043152,0.4626666307449341,0.4355676770210266,0.22714754939079285,0.09474484622478485,0.16750690340995789,0.12698519229888916,0.07894818484783173,-0.08805470913648605,-0.1411512792110443,-0.07857464998960495
