arch,width,seed,noise,params
basenet18,64,2,0,11000138
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.446168899536133,0.0703125,2.31682257270813,0.1269,0.04454614967107773,-0.11813686043024063,0.027122430503368378,0.054871514439582825,0.051836274564266205,-0.056820306926965714,-0.0071092755533754826,-0.020710088312625885,-0.0693562850356102,-0.04190242290496826,0.01911584846675396,-0.009970289655029774,-0.024825580418109894,-0.009771708399057388,-0.009436855092644691,0.00516473688185215,0.001177201746031642
1000,1.0500645637512207,0.6171875,1.2351220344543457,0.5532,-0.030436884611845016,0.01775963604450226,0.0014686769573017955,0.03346637263894081,0.019811470061540604,0.009836174547672272,0.008999122306704521,0.010882296599447727,0.01831991598010063,0.0028403252363204956,-0.002435258124023676,0.0061264061369001865,0.0076493993401527405,0.01805678941309452,0.007830765098333359,0.0025675345677882433,0.005334479734301567
2000,0.7612094879150391,0.734375,0.9483398571014404,0.6708,-0.023868929594755173,-0.007530410308390856,0.011759058572351933,0.051205024123191833,0.018640074878931046,0.01641935110092163,0.028227688744664192,0.014011811465024948,0.01038861833512783,0.0028799818828701973,-0.0005596160772256553,0.0005223963526077569,-0.00022878596791997552,0.0008977409452199936,-0.014025270938873291,-0.01672724448144436,-0.0032343361526727676
3000,0.6320303082466125,0.7578125,0.7468536762237549,0.74,-0.0022275724913924932,-0.020685354247689247,0.026172935962677002,0.05099783092737198,0.0261092372238636,0.03046443872153759,0.038693029433488846,0.015137622132897377,0.017012283205986023,0.0281791053712368,-0.0018787126755341887,-0.0076086996123194695,0.00662164157256484,0.0019872202537953854,-0.02222394570708275,-0.014940295368432999,0.0047205304726958275
4000,0.6128411293029785,0.796875,0.5949528848648071,0.7978,-0.029540203511714935,0.025041600689291954,0.0068889581598341465,0.05049852654337883,0.026418747380375862,0.03254607319831848,0.016047585755586624,-0.0011079749092459679,0.019342701882123947,0.008814234286546707,-0.019483665004372597,-0.0015936666168272495,0.0024940851144492626,-0.0027922200970351696,-0.021743252873420715,-0.023446692153811455,-0.005210516508668661
5000,0.5129910707473755,0.8046875,0.5635804188728333,0.8144,-0.022048288956284523,0.023193486034870148,0.007730700075626373,0.05488298460841179,0.021073205396533012,0.02060466818511486,0.010795432142913342,0.0018621613271534443,0.01618136838078499,0.005788332317024469,-0.026141095906496048,-8.72206874191761e-06,0.004465289879590273,0.00432655680924654,-0.0146338427439332,-0.031686462461948395,0.006907670293003321
6000,0.3651566803455353,0.875,0.4989111326217651,0.8335,-0.015303181484341621,0.019633181393146515,0.00873931497335434,0.05423261225223541,0.0063486648723483086,0.03030157834291458,0.013673641718924046,-0.0032719059381633997,0.01781296916306019,0.0046811290085315704,-0.018797893077135086,-0.0073755718767642975,0.007493938785046339,0.010545598343014717,-0.024669786915183067,-0.028939688578248024,-0.0008342933724634349
7000,0.2105579376220703,0.9296875,0.4666400092124939,0.8437,-0.010197841562330723,0.02262440323829651,0.010278540663421154,0.04987495020031929,0.03594907373189926,0.020144887268543243,0.007319641299545765,-0.01155173871666193,0.009515088982880116,-0.006980516482144594,-0.029857654124498367,-0.0016739580314606428,0.01298085693269968,0.006671406328678131,-0.03034919686615467,-0.02578599750995636,-0.0018857643008232117
8000,0.16722816228866577,0.9453125,0.41982209787368774,0.8614,-0.02098468504846096,0.02445117011666298,0.008287313394248486,0.0487460158765316,0.027532055974006653,0.01440868154168129,0.013423235155642033,-0.010580185800790787,0.0019442455377429724,-0.004323017317801714,-0.026427511125802994,-0.009759481996297836,0.0034280901309102774,0.007339575793594122,-0.012331034056842327,-0.03624333068728447,0.022612497210502625
9000,0.1478864997625351,0.9375,0.4179178080558777,0.8691,-0.017245830968022346,0.029200730845332146,0.0019375043921172619,0.04384561628103256,0.029594605788588524,0.019380880519747734,0.006617698818445206,-0.01765768975019455,0.00821378268301487,-0.011424846015870571,-0.03188824653625488,-0.015528636053204536,-0.0011103193974122405,0.011683878488838673,-0.02443033456802368,-0.026790782809257507,0.0030753640457987785
10000,0.18242713809013367,0.9296875,0.41357189435958863,0.8725,0.012168753892183304,0.008528869599103928,0.014400328509509563,0.03666556254029274,0.02731470577418804,0.019397616386413574,0.010466944426298141,-0.009603983722627163,0.004207991529256105,-0.010292327031493187,-0.03744540363550186,-0.00932820700109005,0.005993865896016359,0.010038038715720177,-0.030827287584543228,-0.038942743092775345,0.011780957691371441
11000,0.12142280489206314,0.96875,0.3869541305065155,0.88,-0.013328474946320057,0.03949083760380745,-0.0026357851456850767,0.033123310655355453,0.020586682483553886,0.0072983731515705585,0.012432068586349487,-0.016426105052232742,0.0023890205193310976,-0.0182091873139143,-0.044122517108917236,-0.009282909333705902,0.0008305536466650665,0.008743876591324806,-0.028532331809401512,-0.032986629754304886,0.005761442705988884
12000,0.14769013226032257,0.921875,0.3666554620742798,0.8857,-0.01361173763871193,0.04132338613271713,-0.0017549110343679786,0.04359188303351402,0.023447588086128235,0.0090970853343606,0.007532096933573484,-0.01472859550267458,0.006152171175926924,-0.014930495992302895,-0.0390818752348423,-0.011757656000554562,0.003934139385819435,0.01421135850250721,-0.02528279647231102,-0.030662674456834793,0.012162871658802032
13000,0.22456024587154388,0.9375,0.38417835397720335,0.8864,-0.008662230335175991,0.030013790354132652,-0.0007194476202130318,0.035958707332611084,0.027533698827028275,0.011261306703090668,0.00018372322665527463,-0.024668963626027107,-0.004391341935843229,-0.027864128351211548,-0.052326500415802,-0.023335013538599014,-0.006878941785544157,0.006265794858336449,-0.03307657688856125,-0.03812235966324806,0.007276264019310474
14000,0.053287602961063385,0.984375,0.38307703685760497,0.89,0.009971602819859982,0.01067980844527483,0.010435224510729313,0.03507319837808609,0.026259539648890495,0.014497618190944195,0.0013639867538586259,-0.030837485566735268,-0.0005503565189428627,-0.02802855893969536,-0.048236675560474396,-0.02226325310766697,-0.00896385870873928,0.007947311736643314,-0.030812006443738937,-0.027165314182639122,0.005427397787570953
15000,0.07690532505512238,0.9609375,0.3834812816619873,0.8909,0.007668809033930302,0.01641804166138172,0.0028216037899255753,0.02949374169111252,0.01984930783510208,0.01068731490522623,0.005656545981764793,-0.02723129838705063,0.004252966493368149,-0.021428998559713364,-0.054443031549453735,-0.028768332675099373,-0.01099836453795433,0.0104834521189332,-0.030802689492702484,-0.029534995555877686,0.021559463813900948
16000,0.12616443634033203,0.9375,0.38778420419692994,0.894,-0.004110156558454037,0.018905416131019592,0.005016176961362362,0.02728119306266308,0.025315511971712112,0.014000317081809044,-0.0026204076129943132,-0.02746419422328472,-0.008249935694038868,-0.026660919189453125,-0.05456642806529999,-0.02534623071551323,-0.015388589352369308,0.010893743485212326,-0.0330304391682148,-0.033200692385435104,0.01645270735025406
17000,0.11208422482013702,0.9609375,0.4249075215816498,0.8901,0.00370879122056067,0.021382948383688927,0.0016131566371768713,0.025577673688530922,0.022127334028482437,0.012114103883504868,-0.006725478917360306,-0.02744787558913231,-0.0024870310444384813,-0.028037749230861664,-0.05614845082163811,-0.03174557536840439,-0.013559972867369652,0.008429712615907192,-0.0307338647544384,-0.0276356041431427,0.01116279885172844
18000,0.1359783262014389,0.9453125,0.41458866477012635,0.8926,0.006052061449736357,0.023464251309633255,0.00423532584682107,0.026213647797703743,0.027147557586431503,0.017675185576081276,-0.00781641062349081,-0.025533750653266907,-0.005509799811989069,-0.02993006631731987,-0.057500213384628296,-0.025689508765935898,-0.015469175763428211,0.006034660153090954,-0.03094077855348587,-0.029558366164565086,0.024016354233026505
19000,0.059301912784576416,0.9921875,0.4336268280506134,0.8912,-0.00176719157025218,0.029889091849327087,-0.011849891394376755,0.03809116780757904,0.03049330599606037,0.010044494643807411,-0.006842435337603092,-0.030806859955191612,-0.009488401003181934,-0.030266568064689636,-0.06227686628699303,-0.032038502395153046,-0.021309494972229004,0.010196434333920479,-0.031835660338401794,-0.02534705027937889,0.024143647402524948
