arch,width,seed,noise,params
basenet18,12,1,0,388966
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.439316987991333,0.0625,2.3285640636444094,0.0935,0.2536827623844147,0.10590191185474396,0.003420693799853325,0.04559887945652008,0.2195756733417511,0.03623998165130615,0.07387195527553558,0.13982394337654114,0.02398272417485714,0.014698516577482224,-0.005453376565128565,-0.012063850648701191,-0.003924517892301083,0.016401177272200584,0.0038936275523155928,-0.02276822179555893,0.0062136114574968815
1000,1.5692946910858154,0.375,1.5117809125900268,0.4472,0.10469255596399307,0.0643530935049057,0.015591604635119438,0.01173417642712593,0.027990521863102913,0.006264492869377136,-0.004118593409657478,-0.012847425416111946,-0.024968784302473068,0.006602609530091286,0.0033084284514188766,0.025767812505364418,0.023256585001945496,0.01215620432049036,0.00018219888443127275,0.047628387808799744,0.01899067312479019
2000,1.2255784273147583,0.5625,1.2389911880493165,0.5486,0.12470023334026337,0.0005975248059257865,0.02614046260714531,0.03869982436299324,0.02221856266260147,0.01604144275188446,0.023568272590637207,0.0444953516125679,0.07066275924444199,-0.0028791618533432484,0.0025554748717695475,0.014905834570527077,0.009002362377941608,-0.01074050273746252,0.007795367389917374,0.011979051865637302,0.02682526782155037
3000,1.040300726890564,0.6328125,1.0819765670776367,0.61,0.08779644966125488,0.03922366723418236,0.012383338063955307,0.09117355197668076,0.023324986919760704,0.007761114742606878,0.038354452699422836,0.045415934175252914,0.0716996043920517,0.0062086316756904125,0.005046004895120859,0.004237585701048374,0.015808675438165665,-0.006665518041700125,0.016485951840877533,0.02220543473958969,0.03311999887228012
4000,0.9864383339881897,0.65625,0.9898852210044861,0.6509,0.1155378594994545,0.04392550140619278,0.04061053693294525,0.07625272870063782,0.038599152117967606,0.05153300613164902,0.021159371361136436,0.056140948086977005,0.09417992830276489,0.04092046990990639,0.010013872757554054,0.017054857686161995,0.005547462031245232,-0.013214880600571632,-0.0155690498650074,-0.024451425299048424,0.04530307650566101
5000,0.9345014691352844,0.640625,0.9069506761550903,0.6824,0.13388198614120483,0.08181001245975494,0.049292080104351044,0.07927704602479935,0.07219253480434418,0.05607433244585991,0.026483669877052307,0.06446538865566254,0.0992293730378151,0.029502231627702713,0.022402791306376457,0.024749765172600746,0.019354596734046936,-0.005479811225086451,-0.010973917320370674,-0.013307210989296436,0.06199934706091881
6000,0.6969802975654602,0.7265625,0.810367786693573,0.718,0.09432494640350342,0.09880809485912323,0.020910166203975677,0.08792740106582642,0.0687788873910904,0.07251397520303726,0.04586652293801308,0.07948338985443115,0.10442863404750824,0.00881611742079258,0.011168922297656536,0.01395626924932003,0.02403857186436653,0.018788497895002365,-0.000732190441340208,-0.008373645134270191,0.056689973920583725
7000,0.7795987725257874,0.7109375,0.7558910851478576,0.7307,0.14730915427207947,0.08267974853515625,0.03964585065841675,0.07585835456848145,0.09506916254758835,0.07575346529483795,0.040779054164886475,0.08041921257972717,0.09307248890399933,0.002602824941277504,0.022164765745401382,0.02308920957148075,0.030264494940638542,0.016873814165592194,-0.029056521132588387,-0.015335563570261002,0.06063171103596687
8000,0.6566721200942993,0.75,0.6854908155441284,0.7641,0.10781402885913849,0.09790370613336563,0.02272658608853817,0.10628791898488998,0.10983564704656601,0.08289434760808945,0.05844951421022415,0.09590508788824081,0.0852203443646431,0.0008452135953120887,0.020145580172538757,0.015377329662442207,0.031553514301776886,0.007128044962882996,-0.015205671079456806,-0.007290269713848829,0.0631561279296875
9000,0.6707805395126343,0.78125,0.6508236945152283,0.7728,0.1516936719417572,0.09492669999599457,0.06612730771303177,0.09979838877916336,0.11891212314367294,0.09595414996147156,0.0693502426147461,0.08397743105888367,0.09234698116779327,0.016835112124681473,0.010746181011199951,0.018281253054738045,0.03291679918766022,0.016660338267683983,-0.019064858555793762,-0.01774756796658039,0.08090835064649582
