arch,width,seed,noise,params
simplecnn,,1,0.1,153950
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3
159,0.6506678525161743,0.82576,0.606054482460022,0.8097,0.1062745526432991,-0.14750659465789795,-0.19572517275810242,-0.045473359525203705
160,0.6479271287631988,0.82412,0.6053082094669342,0.8058,0.09626918286085129,-0.14759498834609985,-0.2002851665019989,-0.048385053873062134
161,0.6508171173286438,0.825,0.5905626370429993,0.8161,0.10496128350496292,-0.14939990639686584,-0.19600342214107513,-0.023388927802443504
162,0.6459057642745971,0.82538,0.6294314876556396,0.7959,0.08316471427679062,-0.1236167624592781,-0.1812470704317093,-0.026578057557344437
163,0.6442930054664612,0.82618,0.6275899226665497,0.7941,0.07775415480136871,-0.11988060176372528,-0.18709927797317505,-0.0387578085064888
164,0.6433431652259827,0.82664,0.5877474315166473,0.8095,0.1114521473646164,-0.1514100432395935,-0.19931279122829437,-0.038710299879312515
165,0.6429731122779846,0.82682,0.6130111601352691,0.8094,0.10387037694454193,-0.14183202385902405,-0.20216672122478485,-0.04642048850655556
166,0.6416639084815979,0.82616,0.6056242876529694,0.8053,0.08334986120462418,-0.1261906772851944,-0.20565524697303772,-0.03406887128949165
167,0.642742886428833,0.82656,0.6136880627155304,0.8012,0.08867157250642776,-0.139102965593338,-0.1846330314874649,-0.01940206252038479
168,0.6411137977218628,0.82638,0.6103935666084289,0.8033,0.09846644848585129,-0.13900120556354523,-0.1964908391237259,-0.04996759444475174
169,0.642179076499939,0.82564,0.6467252233982086,0.792,0.08665403723716736,-0.12302497029304504,-0.1941511034965515,-0.04150154069066048
170,0.6388234332370758,0.82808,0.5985437280654907,0.8101,0.08791530132293701,-0.13209979236125946,-0.195709228515625,-0.050318643450737
171,0.6383991972923279,0.8245,0.6050429185390472,0.8069,0.0808536633849144,-0.13118982315063477,-0.18717896938323975,-0.045098915696144104
