arch,width,seed,noise,params
simplecnn,75,0,0.1,2136535
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3
54,0.49711575304031375,0.86586,0.6541968501091003,0.7904,-0.041746146976947784,-0.07002615928649902,-0.08446710556745529,-0.05563386529684067
55,0.487319601688385,0.86648,0.5755043929100037,0.8203,-0.04088130593299866,-0.07922644168138504,-0.0894387885928154,-0.05296940356492996
56,0.4742083322143555,0.86954,0.6554279420852661,0.7886,-0.011520234867930412,-0.12909992039203644,-0.09240499138832092,-0.03908619284629822
57,0.4682741447639465,0.87188,0.6724929261684418,0.7803,-0.0181836299598217,-0.109908327460289,-0.09125079959630966,-0.06679755449295044
58,0.4608312693691254,0.87206,0.604460926246643,0.8044,-0.02217700704932213,-0.12602317333221436,-0.09829774498939514,-0.049503713846206665
59,0.44975928922653197,0.87536,0.6378595613956451,0.7982,-0.03357875347137451,-0.09400224685668945,-0.06988540291786194,-0.08061015605926514
60,0.43733961839675906,0.8786,0.5911701083183288,0.8096,-0.05098311975598335,-0.06727948039770126,-0.0876467376947403,-0.0686245933175087
61,0.42865681127548216,0.8811,0.6439772391319275,0.7963,-0.06841810792684555,-0.03423357382416725,-0.0811225026845932,-0.08425832539796829
62,0.4229228108596802,0.88262,0.5979003902435303,0.8127,-0.035549234598875046,-0.08626072853803635,-0.10357092320919037,-0.03845402970910072
63,0.41173807144165037,0.8866,0.624031196975708,0.7994,-0.03399372473359108,-0.10132715106010437,-0.10887627303600311,-0.05953685939311981
64,0.39640218532562255,0.88894,0.6366132163047791,0.798,-0.04738785699009895,-0.07629488408565521,-0.11110112816095352,-0.06513102352619171
65,0.38894816745758054,0.89114,0.6669912569999695,0.7888,-0.03864588588476181,-0.08457248657941818,-0.10458750277757645,-0.05809673294425011
66,0.3827276872444153,0.89334,0.7098385619163513,0.7698,-0.05261792242527008,-0.08078068494796753,-0.09282384812831879,-0.07190444320440292
67,0.3708768267726898,0.89692,0.6161988731861114,0.8054,-0.009168392047286034,-0.13979597389698029,-0.12864302098751068,-0.01906556263566017
68,0.3596403307151794,0.8987,0.60283342294693,0.8134,-0.0354095958173275,-0.09850374609231949,-0.1078847274184227,-0.04494680464267731
69,0.35443799295425416,0.9007,0.6321837511062622,0.8018,-0.059157539159059525,-0.061512015759944916,-0.10616573691368103,-0.06904013454914093
70,0.3430558505821228,0.9051,0.6436233596801758,0.7997,-0.029436305165290833,-0.10472363978624344,-0.10590524971485138,-0.06823720037937164
71,0.3349773568534851,0.9064,0.6421243091583252,0.7935,-0.02791837975382805,-0.11226847022771835,-0.11529684066772461,-0.0537261962890625
72,0.3242269744491577,0.90862,0.6257044961929321,0.8032,-0.01628664880990982,-0.13460420072078705,-0.14883004128932953,0.00794373732060194
73,0.32012055248260496,0.90954,0.6829552701950073,0.779,-0.03855499252676964,-0.10749829560518265,-0.10724832862615585,-0.062470436096191406
74,0.3147747562599182,0.91198,0.7436658693313598,0.7638,-0.030819261446595192,-0.10130128264427185,-0.1409735530614853,-0.03782620280981064
75,0.30363799587249757,0.91462,0.6661634532928467,0.7844,-0.021161392331123352,-0.13268765807151794,-0.15024606883525848,-0.002197007182985544
76,0.2947727756023407,0.91772,0.6732652314186096,0.7817,-0.02411659061908722,-0.1262277066707611,-0.13442926108837128,-0.04142560809850693
77,0.29165271666526793,0.91766,0.6050552767753601,0.8084,-0.03952997922897339,-0.10020729154348373,-0.12633253633975983,-0.06328573822975159
78,0.2833233178329468,0.92074,0.6298183880805969,0.7991,-0.03721696510910988,-0.1044175773859024,-0.14061905443668365,-0.03263001888990402
79,0.2728058303499222,0.92284,0.663969608592987,0.7873,-0.04048113897442818,-0.11721368879079819,-0.12015800923109055,-0.06720013916492462
80,0.26448029817581176,0.92736,0.6865648041725159,0.7816,-0.0450805202126503,-0.09109653532505035,-0.12732075154781342,-0.05194958299398422
81,0.2584429962062836,0.9292,0.6270846197128296,0.7973,-0.03495239466428757,-0.1171388253569603,-0.12366537749767303,-0.045634228736162186
82,0.2533144016742706,0.93102,0.7354879673957825,0.7687,-0.04295375943183899,-0.09800898283720016,-0.13989587128162384,-0.0488082654774189
83,0.24593681566238404,0.93264,0.6745292083740234,0.7843,-0.043283239006996155,-0.09693009406328201,-0.12520350515842438,-0.05770471692085266
84,0.23843675086975097,0.9351,0.6815098120689392,0.7867,-0.03807135298848152,-0.10920898616313934,-0.13702930510044098,-0.05638660490512848
85,0.23276197128295897,0.9367,0.6776538458824157,0.7855,-0.029001444578170776,-0.13259631395339966,-0.14409586787223816,-0.04847729578614235
86,0.22787533395767212,0.93792,0.6910067404747009,0.7752,-0.03273872286081314,-0.1110069677233696,-0.14310666918754578,-0.04269164800643921
87,0.22125151186943054,0.93988,0.6468307168960571,0.793,-0.048973362892866135,-0.1091819778084755,-0.10467986017465591,-0.10105182230472565
88,0.21513591896533965,0.94164,0.6157292327880859,0.8032,-0.029462244361639023,-0.13049712777137756,-0.1504802405834198,-0.02681303769350052
89,0.21348989363670348,0.9419,0.6710139406204224,0.7926,-0.03248545154929161,-0.12460032850503922,-0.13903355598449707,-0.05238247290253639
90,0.20506116389274598,0.94472,0.588666642665863,0.814,-0.04894835874438286,-0.09859414398670197,-0.1296936720609665,-0.07481230050325394
91,0.1984072681903839,0.9476,0.6766266896247863,0.7892,-0.04922187328338623,-0.10445158183574677,-0.14716891944408417,-0.04277868941426277
92,0.19481978888511658,0.94878,0.6366666812896729,0.7981,-0.028780043125152588,-0.13285058736801147,-0.15505480766296387,-0.020359935238957405
93,0.18720952904701232,0.95038,0.6219808955192566,0.8065,-0.03289952129125595,-0.13427585363388062,-0.13790647685527802,-0.051094867289066315
94,0.18250618306159974,0.95276,0.8170761607170105,0.7429,-0.02708827331662178,-0.12599049508571625,-0.1380031704902649,-0.066665418446064
95,0.17992696329116822,0.95396,0.6036653794288636,0.8108,-0.033169299364089966,-0.12742896378040314,-0.14232178032398224,-0.06341917812824249
96,0.17433067654132842,0.95522,0.6080202631950379,0.8075,-0.03412780538201332,-0.12044684588909149,-0.13750062882900238,-0.05832652375102043
97,0.16613684370040893,0.95692,0.6224537984848022,0.7997,-0.03138028830289841,-0.1300741732120514,-0.14203830063343048,-0.05909569188952446
98,0.1616316217803955,0.95848,0.6436585731506348,0.797,-0.03529864549636841,-0.132876455783844,-0.1341995894908905,-0.05897088348865509
99,0.15880065402030946,0.96074,0.6121761113166809,0.8033,-0.0318424329161644,-0.12482795864343643,-0.1511942446231842,-0.06680066883563995
100,0.15452392009735108,0.9608,0.6504605132102966,0.8021,-0.026061411947011948,-0.14159856736660004,-0.14702574908733368,-0.0496826209127903
101,0.15340027903556824,0.96228,0.6979294904708863,0.7818,-0.04009785130620003,-0.10844233632087708,-0.13882863521575928,-0.07960475236177444
102,0.15163570031166076,0.9628,0.689862626171112,0.7876,-0.0482138991355896,-0.09812897443771362,-0.13942480087280273,-0.06435471028089523
103,0.14416449292659758,0.96558,0.6416554846286774,0.7951,-0.03370114415884018,-0.13280606269836426,-0.14122293889522552,-0.053926944732666016
104,0.14087667180538177,0.96644,0.6099280113220215,0.8079,-0.04284200072288513,-0.12155930697917938,-0.13795143365859985,-0.06266827881336212
105,0.13749944022655486,0.96676,0.6410364177703858,0.7995,-0.031746260821819305,-0.1298137754201889,-0.15101829171180725,-0.04750826954841614
106,0.13345228464126588,0.96896,0.6255308265686035,0.8032,-0.029808467254042625,-0.12951432168483734,-0.15885935723781586,-0.047501225024461746
107,0.13334922946453096,0.96812,0.598625828075409,0.8108,-0.04614290967583656,-0.11241719126701355,-0.15848606824874878,-0.054587528109550476
108,0.12663490105628966,0.97078,0.6246119159698487,0.8065,-0.02933855727314949,-0.12843699753284454,-0.17032350599765778,-0.025050245225429535
109,0.1222727491903305,0.97198,0.6250798736572266,0.8041,-0.0334891602396965,-0.12298841774463654,-0.1684877723455429,-0.03636153042316437
110,0.12161126394748688,0.97136,0.6617826543807983,0.7976,-0.03210906684398651,-0.1261632889509201,-0.1537354439496994,-0.05972621589899063
111,0.12115569989204407,0.9727,0.5998442897796631,0.8115,-0.03344748914241791,-0.12534356117248535,-0.16442619264125824,-0.04749805107712746
112,0.11618057724714279,0.97352,0.5867733906745911,0.8165,-0.03253815323114395,-0.13596604764461517,-0.15995986759662628,-0.04195130988955498
113,0.11313271396636963,0.97498,0.6784582301139832,0.7907,-0.027952801436185837,-0.13301479816436768,-0.17203330993652344,-0.0473535917699337
114,0.11202553619861602,0.97594,0.6302217079162598,0.8069,-0.03220084309577942,-0.1322961151599884,-0.16095444560050964,-0.05417994037270546
115,0.10780489420890808,0.97714,0.6174659264564514,0.8084,-0.037671271711587906,-0.12116280198097229,-0.15768489241600037,-0.05993981286883354
116,0.10655487661838532,0.97628,0.6054388001441956,0.8128,-0.047063447535037994,-0.10546237230300903,-0.14366739988327026,-0.07962782680988312
117,0.10579537745475769,0.97712,0.6188189793586731,0.8091,-0.03662817180156708,-0.11724492907524109,-0.1682828664779663,-0.06030886992812157
118,0.1025529351425171,0.97954,0.6361614023208618,0.8011,-0.025494161993265152,-0.14679141342639923,-0.16841581463813782,-0.03354303911328316
119,0.09990673989772797,0.97938,0.6633488549232482,0.7958,-0.030108299106359482,-0.1391638219356537,-0.1660173386335373,-0.036918263882398605
120,0.09803756734848022,0.97986,0.6496838658332825,0.7969,-0.03226901963353157,-0.138395756483078,-0.15205711126327515,-0.05471343547105789
121,0.09477004040718079,0.9809,0.5738571649551392,0.819,-0.03412303328514099,-0.12642784416675568,-0.16500231623649597,-0.04253770411014557
