arch,width,seed,noise,params
basenet18,12,0,0,388966
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.447430372238159,0.140625,2.301309043121338,0.1143,0.00964620802551508,-0.3188464343547821,0.030898496508598328,-0.010552391409873962,0.05680856853723526,-0.09106943011283875,0.022748183459043503,0.007895841263234615,0.010282168164849281,0.0043899426236748695,0.007867753505706787,-0.00204609171487391,-0.002564367838203907,-0.003542295191437006,0.0022234716452658176,-0.0009897765703499317,0.002376947784796357
1000,1.4652254581451416,0.453125,1.451979455757141,0.4624,-0.02053050883114338,0.06184280291199684,0.03811413049697876,-0.01349946204572916,0.02961220219731331,-0.006089346949011087,0.01675196923315525,0.009053809568285942,0.001139780622906983,0.03237789496779442,0.029792146757245064,0.019373906776309013,0.013614615425467491,0.027395790442824364,0.012075677514076233,0.01027760561555624,0.021262003108859062
2000,1.2392010688781738,0.5625,1.183535786628723,0.5711,0.012567080557346344,0.06113327294588089,0.06283189356327057,0.03131571039557457,0.059010397642850876,0.01559347566217184,0.06172680854797363,0.02380971796810627,0.0268626157194376,0.03867093473672867,0.03457222878932953,0.011806040070950985,0.014350535348057747,0.01820431277155876,-0.004277706146240234,-0.0019961402285844088,0.033098429441452026
3000,1.1680080890655518,0.59375,1.018052549934387,0.6343,-0.0033070892095565796,0.10808201134204865,0.027512893080711365,0.04467132315039635,0.08501112461090088,0.04004320874810219,0.07251415401697159,0.013144226744771004,0.04318232834339142,0.05760848894715309,0.05692782253026962,0.004807393066585064,0.019431116059422493,0.01938200369477272,-0.018807649612426758,0.0041719162836670876,0.027204368263483047
4000,0.8712171912193298,0.65625,0.9168363916397094,0.6715,0.06640436500310898,0.1316758394241333,0.026591850444674492,0.07181759923696518,0.13490675389766693,0.03824818879365921,0.07715491950511932,0.03802055865526199,0.044598158448934555,0.06162483990192413,0.03819505497813225,0.025898708030581474,0.020169705152511597,0.012336090207099915,-0.017026152461767197,0.001940342364832759,0.03233719989657402
5000,0.7382428050041199,0.734375,0.8472860347747803,0.6961,0.08432789891958237,0.11077848076820374,0.0356794148683548,0.09224219620227814,0.1488140970468521,0.03143977373838425,0.0680098906159401,0.02596820332109928,0.06003066897392273,0.05608203262090683,0.055079661309719086,0.01092405617237091,0.03841400519013405,0.016886811703443527,-0.023254115134477615,-0.005331373307853937,0.039494168013334274
6000,0.7233712077140808,0.734375,0.7603488780975342,0.732,0.06929831951856613,0.15933409333229065,0.04303012043237686,0.10020597279071808,0.19779963791370392,0.023414377123117447,0.05582026019692421,0.05709916725754738,0.08769696950912476,0.051746346056461334,0.032500896602869034,0.016426127403974533,0.03494162857532501,0.010500803589820862,-0.0050202589482069016,-0.013239314779639244,0.06926864385604858
7000,0.7069389224052429,0.7421875,0.7230983199119568,0.7498,0.1233886182308197,0.15499454736709595,0.04225868359208107,0.11208446323871613,0.1927640438079834,0.06493981927633286,0.06786131858825684,0.05731301009654999,0.08431785553693771,0.05046970024704933,0.024317385628819466,0.02399471029639244,0.03600882366299629,0.018404968082904816,-0.014314243569970131,-0.02147577330470085,0.058439306914806366
8000,0.6580093502998352,0.78125,0.7093881514549255,0.754,0.10447704792022705,0.1587800830602646,0.054227929562330246,0.14392967522144318,0.22248516976833344,0.06314405053853989,0.07957812398672104,0.0359959602355957,0.10838881134986877,0.046003714203834534,0.029839474707841873,0.006156417541205883,0.0147877661511302,0.021068554371595383,-0.01894042082130909,-0.0074303895235061646,0.07973124086856842
9000,0.5169093012809753,0.8125,0.6973081337928771,0.7622,0.10647059231996536,0.13160791993141174,0.0757567435503006,0.14453008770942688,0.243604376912117,0.05771392956376076,0.06627990305423737,0.07764856517314911,0.09172763675451279,0.045002177357673645,0.010107100941240788,0.010274501517415047,0.035200852900743484,0.007784161251038313,-0.0001637194654904306,-0.014115272089838982,0.0932406559586525
10000,0.5428094267845154,0.7890625,0.6333042039871216,0.7849,0.14887161552906036,0.1359894871711731,0.054291196167469025,0.14763706922531128,0.2371768355369568,0.07421554625034332,0.06715723127126694,0.07167062163352966,0.0888405591249466,0.04749426990747452,0.02272634394466877,0.008523385040462017,0.021338393911719322,0.013431455008685589,-0.014818962663412094,-0.0272207148373127,0.0863913744688034
11000,0.5716267824172974,0.84375,0.5764715124130249,0.8035,0.12473689019680023,0.1457826793193817,0.05914023518562317,0.14258235692977905,0.2647324502468109,0.06190359964966774,0.06259258091449738,0.08194351196289062,0.09981568902730942,0.051397375762462616,0.020083721727132797,0.011128706857562065,0.018363812938332558,0.009467249736189842,-0.025310084223747253,-0.023910176008939743,0.08840547502040863
12000,0.6161623597145081,0.8203125,0.5700380907058716,0.808,0.11444384604692459,0.12472747266292572,0.06969781219959259,0.14104369282722473,0.27420201897621155,0.06446779519319534,0.06548910588026047,0.07854072749614716,0.09769706428050995,0.05010685697197914,0.007078756112605333,0.005004400387406349,0.017553774639964104,0.01397436298429966,-0.015768157318234444,-0.023705175146460533,0.10220451653003693
13000,0.4060555696487427,0.8671875,0.551812117767334,0.8153,0.1370478719472885,0.1580226570367813,0.05439620465040207,0.136783629655838,0.29441535472869873,0.0609179250895977,0.0554049126803875,0.08379827439785004,0.10575003921985626,0.0434536375105381,0.004309935495257378,-0.005140503402799368,0.027765685692429543,0.0068262843415141106,-0.03435054048895836,-0.029922502115368843,0.10117613524198532
14000,0.36369767785072327,0.875,0.5324850238800048,0.8176,0.13150763511657715,0.1509573608636856,0.05583898350596428,0.14952786266803741,0.29773277044296265,0.06750427931547165,0.05817902460694313,0.07266109436750412,0.11692680418491364,0.04625571891665459,0.009288114495575428,-0.021560870110988617,0.012269832193851471,0.014940237626433372,-0.04973402991890907,-0.02878306433558464,0.10526744276285172
15000,0.5694651007652283,0.8125,0.5310900733470917,0.8263,0.16866126656532288,0.1302562952041626,0.07780984044075012,0.12426349520683289,0.29846620559692383,0.08476828038692474,0.05693399906158447,0.07257884740829468,0.11506417393684387,0.04675915464758873,0.0045879497192800045,-0.024284742772579193,0.017534896731376648,0.00812356173992157,-0.04696480557322502,-0.037289462983608246,0.11617051810026169
16000,0.33916178345680237,0.875,0.5084973487854004,0.8266,0.14599239826202393,0.15694540739059448,0.07163871079683304,0.14434203505516052,0.30680546164512634,0.07213588058948517,0.048733390867710114,0.09157316386699677,0.10498574376106262,0.03971407935023308,-0.011007038876414299,-0.016100607812404633,0.012863686308264732,-0.00347597012296319,-0.03383388742804527,-0.0377344936132431,0.12579621374607086
17000,0.5035477876663208,0.8125,0.5284370141029358,0.8211,0.17197981476783752,0.1283259093761444,0.0806504637002945,0.13323692977428436,0.30057114362716675,0.08491326868534088,0.04830094426870346,0.07867827266454697,0.1004500463604927,0.043192148208618164,-0.013249365612864494,-0.021052680909633636,0.007613458205014467,-0.003823925508186221,-0.039382342249155045,-0.04753569886088371,0.1268957555294037
18000,0.37088170647621155,0.8828125,0.480770175409317,0.8354,0.14775508642196655,0.16539467871189117,0.07468757778406143,0.14037029445171356,0.31735649704933167,0.07155293226242065,0.055253881961107254,0.07461340725421906,0.11731866747140884,0.03126262128353119,-0.01639775186777115,-0.035386234521865845,0.005635958630591631,-0.004389858804643154,-0.04493840038776398,-0.04857221990823746,0.14006787538528442
19000,0.3901309370994568,0.859375,0.5136055202960969,0.8256,0.15990401804447174,0.16062378883361816,0.06035684421658516,0.13823209702968597,0.31193456053733826,0.07744721323251724,0.0518023818731308,0.08067211508750916,0.12919339537620544,0.021616807207465172,-0.015371983870863914,-0.0354183092713356,-0.005064693745225668,0.004402028396725655,-0.059116870164871216,-0.04589124396443367,0.12302903085947037
20000,0.34287071228027344,0.8671875,0.4881863576889038,0.8379,0.16088569164276123,0.1377713978290558,0.08034051209688187,0.1256876289844513,0.31146687269210815,0.0808463916182518,0.04545934498310089,0.07711350917816162,0.12279242277145386,0.024377277120947838,-0.02057245932519436,-0.041578520089387894,0.004159538075327873,-0.0065115527249872684,-0.05890090763568878,-0.042330238968133926,0.14223690330982208
21000,0.36821916699409485,0.890625,0.4611437452793121,0.8494,0.16565078496932983,0.15612764656543732,0.06942816078662872,0.1407175213098526,0.31714892387390137,0.08241403847932816,0.040902525186538696,0.08151905238628387,0.11150700598955154,0.022240128368139267,-0.03065316565334797,-0.04075159505009651,-0.0029098987579345703,-0.013578366488218307,-0.052478156983852386,-0.07060253620147705,0.1446772664785385
