arch,width,seed,noise,params
simplecnn,7,1,0.1,19491
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3
141,1.0313972714042663,0.71752,0.7367005499839783,0.7749,0.14664140343666077,-0.014534594491124153,-0.0697195753455162,-0.0472220852971077
142,1.0302371732711793,0.72048,0.7353968145370483,0.7747,0.16868183016777039,-0.02125338278710842,-0.07242731750011444,-0.0552653893828392
143,1.0329209045600891,0.71928,0.7551948487281799,0.7633,0.16553014516830444,-0.026981528848409653,-0.09353452175855637,-0.0258245337754488
144,1.030836969871521,0.7192,0.7396838038444519,0.7726,0.17659474909305573,-0.0264622513204813,-0.10118285566568375,-0.03475748375058174
145,1.0356088569641113,0.71728,0.731277549648285,0.7761,0.16077518463134766,-0.021885281428694725,-0.0842050239443779,-0.03673240542411804
146,1.033479707069397,0.71762,0.7470495880126953,0.768,0.14956910908222198,-0.018310388550162315,-0.08666005730628967,-0.03168286383152008
147,1.0296416609954835,0.71818,0.7604200233459473,0.7626,0.15668809413909912,-0.02183176577091217,-0.09786952286958694,-0.04039165377616882
148,1.030309662399292,0.71806,0.7464649972915649,0.7706,0.1410554200410843,-0.010264269076287746,-0.06144947186112404,-0.051250990480184555
149,1.0284790461540223,0.71876,0.7325708253860473,0.7726,0.16055546700954437,-0.0259187500923872,-0.07367314398288727,-0.053104545921087265
150,1.026487973060608,0.72096,0.7359785348892212,0.7715,0.13452684879302979,-0.01213197223842144,-0.057569101452827454,-0.051654018461704254
151,1.0289354125595094,0.7198,0.7581824240684509,0.7685,0.15890556573867798,-0.023530641570687294,-0.09298296272754669,-0.057880546897649765
152,1.0273068500518798,0.7204,0.7433792235374451,0.7754,0.1503627449274063,-0.011717747896909714,-0.08979500085115433,-0.03315337002277374
153,1.0292673685073852,0.71948,0.757264324760437,0.7618,0.12129677832126617,0.0022839989978820086,-0.060609202831983566,-0.041655171662569046
154,1.0281012852096558,0.72226,0.7385524273872376,0.7732,0.1616992950439453,-0.020909719169139862,-0.09739948809146881,-0.05621422082185745
155,1.0256846729278564,0.72306,0.7458903326034546,0.7724,0.14705774188041687,-0.019664842635393143,-0.07969687879085541,-0.05392865464091301
156,1.0289864735412597,0.71974,0.7333760182857514,0.7756,0.16100016236305237,-0.022823240607976913,-0.07336299866437912,-0.033954694867134094
157,1.0251309901046752,0.72192,0.738609177684784,0.7744,0.15554311871528625,-0.021642539650201797,-0.09056808799505234,-0.05122006684541702
158,1.024953032836914,0.7216,0.7402580845832825,0.7686,0.15682700276374817,-0.023197991773486137,-0.08440108597278595,-0.04465099424123764
159,1.029720280342102,0.71942,0.7314616128921508,0.7757,0.15799404680728912,-0.022057561203837395,-0.08606955409049988,-0.04627833142876625
160,1.0311924727630615,0.71842,0.7425441796302795,0.7714,0.14701862633228302,-0.020222323015332222,-0.10110283643007278,-0.057102322578430176
161,1.023411362991333,0.72156,0.7288979207992554,0.7757,0.1462460607290268,-0.01130081620067358,-0.08095133304595947,-0.05692998319864273
162,1.0240283364105225,0.72264,0.7345762009620667,0.7785,0.1572330743074417,-0.01976018212735653,-0.08872198313474655,-0.06498562544584274
163,1.027354325027466,0.71974,0.7346909686088562,0.7719,0.12586140632629395,-0.004451032727956772,-0.06996449828147888,-0.051529500633478165
164,1.0263225516891479,0.72062,0.7654388385772705,0.7617,0.17161661386489868,-0.03678156062960625,-0.09946611523628235,-0.0336478129029274
165,1.0270645114517212,0.71828,0.7609430319786071,0.7675,0.16816814243793488,-0.037461813539266586,-0.11250009387731552,-0.03379476070404053
166,1.0271889754486083,0.71852,0.7548679555892944,0.7629,0.16755302250385284,-0.04065921902656555,-0.08638188987970352,-0.052310165017843246
167,1.0256402074050903,0.7194,0.7352596590042114,0.7755,0.15362003445625305,-0.02196466363966465,-0.08625869452953339,-0.037490710616111755
168,1.0248076429748536,0.72012,0.7296810577392578,0.7733,0.13892526924610138,-0.02645098976790905,-0.06796936690807343,-0.057894349098205566
169,1.0240743368339538,0.72034,0.7391952477455139,0.7691,0.1400725543498993,-0.02073708549141884,-0.07779885828495026,-0.03409383073449135
170,1.0267354849433898,0.71976,0.7490377205848694,0.7679,0.1545630544424057,-0.0317503958940506,-0.07812284678220749,-0.05059488117694855
171,1.0251738664245607,0.71994,0.7608846301078797,0.7618,0.10484663397073746,0.014057374559342861,-0.06985011696815491,-0.03583519905805588
172,1.0228508769226075,0.71938,0.7327993649482727,0.7713,0.15934616327285767,-0.03278392553329468,-0.08566261827945709,-0.056171003729104996
173,1.0235439904022217,0.7207,0.7399585630416871,0.7707,0.1428290605545044,-0.016572732478380203,-0.07861600816249847,-0.06794916093349457
174,1.0222210515594483,0.72074,0.7369742866516114,0.7689,0.15752778947353363,-0.03411643207073212,-0.08814234286546707,-0.04567202180624008
175,1.0195604344367981,0.72346,0.7395552515983581,0.7711,0.15465706586837769,-0.022079186514019966,-0.09330865740776062,-0.03414500504732132
176,1.0195279075622559,0.72208,0.7413542239189148,0.7744,0.14031293988227844,-0.022912196815013885,-0.0832812637090683,-0.05226150155067444
177,1.0224002814483644,0.72232,0.7364239740371704,0.7738,0.14371593296527863,-0.02936018630862236,-0.08418271690607071,-0.03494289517402649
178,1.017348304271698,0.72428,0.7350856384277343,0.7726,0.12653085589408875,-0.013353303074836731,-0.08207907527685165,-0.05807413533329964
179,1.022182039604187,0.72022,0.7241467759132385,0.7784,0.12837448716163635,-0.01935252733528614,-0.07538912445306778,-0.02025330811738968
180,1.02066153049469,0.72392,0.7364110460281372,0.7723,0.15439903736114502,-0.0340624563395977,-0.08312749862670898,-0.045981768518686295
181,1.020997071533203,0.72114,0.7256884859085083,0.777,0.13845765590667725,-0.013764859177172184,-0.08108760416507721,-0.033812738955020905
182,1.0222911076164245,0.72292,0.7198083591461182,0.7765,0.13086766004562378,-0.02141355350613594,-0.07569848746061325,-0.029565144330263138
183,1.0201313703155517,0.72136,0.7455518423080444,0.7702,0.11842623353004456,-0.008464552462100983,-0.06983783841133118,-0.030005786567926407
184,1.0213145756912232,0.7229,0.7236997090339661,0.7777,0.13392622768878937,-0.016917921602725983,-0.06689201295375824,-0.03183302655816078
185,1.0215255518722535,0.7213,0.7199132842063903,0.7805,0.11557979881763458,-0.010553576983511448,-0.07452516257762909,-0.03629990667104721
186,1.0202552991104126,0.72298,0.7236413850784301,0.7764,0.1345084309577942,-0.021290449425578117,-0.09025231003761292,-0.03133807331323624
187,1.0197601342773437,0.7245,0.746253920173645,0.7731,0.1352924108505249,-0.017186369746923447,-0.09633508324623108,-0.060998931527137756
188,1.0182921729278565,0.72426,0.7283662512779235,0.7781,0.12467937916517258,-0.009077156893908978,-0.08278684318065643,-0.03786548227071762
189,1.0230307726287842,0.71928,0.7272033537864685,0.7771,0.12328912317752838,-0.015642110258340836,-0.08245286345481873,-0.044361114501953125
190,1.0197870664596558,0.72298,0.7351241062164307,0.7709,0.12462420016527176,-0.01577913761138916,-0.06989429891109467,-0.03355765715241432
191,1.0218388475036622,0.72232,0.7352129771232605,0.7723,0.13766516745090485,-0.019146429374814034,-0.09634943306446075,-0.023264823481440544
192,1.0226735086441041,0.72168,0.7399780222892761,0.7694,0.126165971159935,-0.013523099943995476,-0.09058697521686554,-0.04398328810930252
193,1.0211460076141357,0.72286,0.7485831140518189,0.7684,0.14586523175239563,-0.02474651299417019,-0.11055245995521545,-0.027770347893238068
194,1.02050257938385,0.72282,0.724774770450592,0.7761,0.14365437626838684,-0.024149037897586823,-0.09235454350709915,-0.037389375269412994
195,1.0208893782424926,0.72208,0.7227221643447876,0.7755,0.14673666656017303,-0.023896174505352974,-0.09042169898748398,-0.042268168181180954
196,1.0187754695892335,0.7235,0.7459855822563172,0.7687,0.12510696053504944,-0.016118178144097328,-0.08276121318340302,-0.04529902711510658
197,1.0192782797622681,0.72258,0.7357540113449097,0.77,0.12628477811813354,-0.009326317347586155,-0.07664072513580322,-0.03525641933083534
198,1.0185823970794678,0.72338,0.7321425576210022,0.7748,0.13617829978466034,-0.02424750104546547,-0.0881158709526062,-0.04123296961188316
199,1.0182120764541627,0.72218,0.727118002319336,0.7747,0.13780473172664642,-0.022664396092295647,-0.0978267714381218,-0.02791920304298401
200,1.0178772554397584,0.72474,0.7385796462059021,0.7727,0.15092265605926514,-0.027770817279815674,-0.0900290235877037,-0.03022850677371025
