arch,width,seed,noise,params
resnet18,0.2,0,0.15,396286
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.300723031234741,0.11254,2.2927357566833497,0.1254,0.01954120397567749,-0.017653875052928925,0.08283381164073944,-0.004946117289364338,0.08944708108901978,0.0058772629126906395,-0.009937169961631298,-0.02868439257144928,-0.009604685939848423,-0.024476297199726105,-0.012108124792575836,-0.013565534725785255,0.0027287034317851067,0.008029177784919739,-0.0014711032854393125,-0.00913548469543457,0.04315091297030449
2,2.2946033501434324,0.12098,2.284677327346802,0.1319,0.026730624958872795,-0.005312669090926647,0.08229684829711914,0.003555094823241234,0.0913611426949501,0.012304085306823254,-0.005651378538459539,-0.025597598403692245,-0.009024478495121002,-0.02225518226623535,-0.009173011407256126,-0.01418191846460104,0.007581870537251234,0.006974316202104092,-0.0028377054259181023,-0.011362243443727493,0.052534069865942
3,2.2884347200012205,0.12516,2.2771168201446534,0.1419,0.025960145518183708,-0.007804642431437969,0.07989626377820969,0.0024921654257923365,0.08804980665445328,0.01094624400138855,-0.00874585285782814,-0.02531854249536991,-0.010316155850887299,-0.021992960944771767,-0.008396977558732033,-0.013534548692405224,0.00315447268076241,0.006533709354698658,0.0007658774848096073,-0.014624737203121185,0.053417302668094635
4,2.2842076039123533,0.13266,2.270081048583984,0.1481,0.027149982750415802,-0.006157258991152048,0.0749848335981369,0.003040277399122715,0.0869373306632042,0.011013870127499104,-0.00917960237711668,-0.022777041420340538,-0.008273299783468246,-0.01885850541293621,-0.009475072845816612,-0.015574468299746513,0.003848390420898795,0.002935938071459532,0.0003230550792068243,-0.016438154503703117,0.050024066120386124
5,2.2787524491882323,0.13918,2.263615338516235,0.1553,0.027625419199466705,0.001940408954396844,0.07304401695728302,0.01092114020138979,0.08780866861343384,0.01884300261735916,-0.009501736611127853,-0.02026853710412979,-0.009131564758718014,-0.016830913722515106,-0.007934629917144775,-0.017525020986795425,0.002807800192385912,9.132240666076541e-05,-0.0008635756094008684,-0.021049777045845985,0.05120881274342537
6,2.272684221343994,0.14616,2.257451382827759,0.1637,0.0320013090968132,0.0007929732091724873,0.06993746757507324,0.00910424254834652,0.08570082485675812,0.01738973706960678,-0.011378432624042034,-0.020771188661456108,-0.007794313598424196,-0.018240513280034065,-0.00826653279364109,-0.015221868641674519,0.0022380996961146593,0.0033779959194362164,0.0035326748620718718,-0.016616497188806534,0.04951094835996628
7,2.269431655578613,0.14914,2.2499597999572756,0.1685,0.030791260302066803,0.00947422906756401,0.07310745120048523,0.01721666194498539,0.08727139979600906,0.025257311761379242,-0.008161865174770355,-0.021004466339945793,-0.008985824882984161,-0.014989184215664864,-0.006804403383284807,-0.022529883310198784,0.0027331840246915817,-0.0024112705141305923,-0.00548185920342803,-0.023645080626010895,0.04873623698949814
8,2.2635928549957276,0.15516,2.24448126373291,0.1726,0.032943788915872574,0.0020143473520874977,0.07222475856542587,0.011178646236658096,0.08712132275104523,0.019647225737571716,-0.009988229721784592,-0.021713733673095703,-0.00967252254486084,-0.016833294183015823,-0.010458696633577347,-0.017853040248155594,0.0011855482589453459,0.0009020096622407436,-0.001742732711136341,-0.019918281584978104,0.04791458696126938
9,2.259110912322998,0.15836,2.2380779945373535,0.1783,0.0312768779695034,0.0026247254572808743,0.07127918303012848,0.010349530726671219,0.0886535719037056,0.01867145113646984,-0.011717693880200386,-0.02055797539651394,-0.009654093533754349,-0.015053939074277878,-0.010261459276080132,-0.01970822550356388,-0.00035032047890126705,-0.0007162234978750348,-0.0016350888181477785,-0.02136899344623089,0.04938040301203728
10,2.2541971450805662,0.16428,2.231861470413208,0.1811,0.033440619707107544,0.003055117093026638,0.07300511002540588,0.013768782839179039,0.09181667864322662,0.02306200936436653,-0.011069555766880512,-0.022191084921360016,-0.008498470298945904,-0.01726195588707924,-0.00921887718141079,-0.02042553387582302,0.002076379954814911,-0.0017617328558117151,0.002476717345416546,-0.02069420926272869,0.04881028085947037
11,2.2496228708648682,0.1677,2.2252353721618654,0.188,0.03194147348403931,-0.002312359167262912,0.06791173666715622,0.006365778390318155,0.08426174521446228,0.014219483360648155,-0.013100906275212765,-0.01696983352303505,-0.010284877382218838,-0.011988410726189613,-0.011468105018138885,-0.01833934336900711,0.0013984632678329945,0.000956780044361949,-0.0025035273283720016,-0.01752147078514099,0.04251367598772049
12,2.24500521194458,0.16944,2.217931400680542,0.1921,0.033735621720552444,0.003149123629555106,0.07186131924390793,0.011797784827649593,0.08952556550502777,0.020573114976286888,-0.012205848470330238,-0.01920085772871971,-0.011147991754114628,-0.013799544423818588,-0.01068960316479206,-0.021146759390830994,-4.225270822644234e-05,-0.0012887187767773867,0.003003817517310381,-0.023777058348059654,0.04099808260798454
13,2.238770502319336,0.1772,2.2107020725250246,0.199,0.036985911428928375,0.004635910969227552,0.07137157022953033,0.012986627407371998,0.09031765162944794,0.021601030603051186,-0.012135344557464123,-0.02028297446668148,-0.009344440884888172,-0.015253443270921707,-0.008003713563084602,-0.019724756479263306,-0.0009809217881411314,-0.0016764798201620579,-0.00014082272537052631,-0.019943956285715103,0.038025736808776855
14,2.2332014040374757,0.1784,2.203016352844238,0.2069,0.03167211264371872,0.008307749405503273,0.07103034853935242,0.014494705945253372,0.09017403423786163,0.023516075685620308,-0.009584859944880009,-0.020076405256986618,-0.010708576068282127,-0.015128269791603088,-0.008558934554457664,-0.021274609491229057,-0.00340659124776721,-0.0026930165477097034,3.942905459553003e-05,-0.023148322477936745,0.03846883773803711
15,2.2275424717712404,0.18064,2.196251833343506,0.2129,0.03344098851084709,0.00798728596419096,0.07002780586481094,0.013084090314805508,0.09142135083675385,0.022684618830680847,-0.011433973908424377,-0.020536478608846664,-0.009976577013731003,-0.015389954671263695,-0.010288851335644722,-0.02040037512779236,-0.0035633088555186987,-0.0023655809927731752,-0.0018791570328176022,-0.02049313485622406,0.034656353294849396
16,2.222900518951416,0.1827,2.18917368850708,0.2163,0.03162466362118721,-0.004386589862406254,0.06909259408712387,0.004218319430947304,0.08862417936325073,0.013772692531347275,-0.015816550701856613,-0.01888137497007847,-0.011893054470419884,-0.014339115470647812,-0.01070495881140232,-0.017280980944633484,-0.0022740571293979883,0.0009776721708476543,0.0020934222266077995,-0.018702534958720207,0.030631043016910553
17,2.216568961029053,0.18636,2.1806163833618166,0.2184,0.030019208788871765,-0.00761015061289072,0.06615854054689407,4.504760727286339e-05,0.08718554675579071,0.009041906334459782,-0.016541210934519768,-0.022052591666579247,-0.013282451778650284,-0.016453037038445473,-0.011305945925414562,-0.01663295552134514,-0.0024634813889861107,0.0022028684616088867,-0.002094896975904703,-0.019139235839247704,0.030594533309340477
18,2.2112035400390626,0.18954,2.171230225753784,0.2261,0.0323365144431591,0.003780336817726493,0.06955483555793762,0.01010099332779646,0.09069868922233582,0.019797738641500473,-0.014721148647367954,-0.02101178653538227,-0.012259738519787788,-0.015514188446104527,-0.011982318013906479,-0.022093474864959717,-0.0048175291158258915,-0.0032610283233225346,-0.0033636274747550488,-0.02206052839756012,0.032173335552215576
19,2.2046864952087404,0.1923,2.1640463764190674,0.2283,0.030490413308143616,-0.008594459854066372,0.06731745600700378,-0.0008793724700808525,0.08784221112728119,0.008582383394241333,-0.0175109151750803,-0.01971779204905033,-0.012249347753822803,-0.014947609975934029,-0.012039808556437492,-0.013977328315377235,-0.005382227711379528,0.003400171408429742,0.0028226387221366167,-0.016496362164616585,0.023082774132490158
20,2.2000539128112795,0.19574,2.1545444763183594,0.2318,0.03035593219101429,0.005918365903198719,0.07266994565725327,0.01413499005138874,0.09639059752225876,0.024778056889772415,-0.01265669520944357,-0.025880848988890648,-0.010044202208518982,-0.02075033262372017,-0.011137600056827068,-0.01935127191245556,-0.003683759132400155,-0.0003998881147708744,-0.0032840408384799957,-0.019912227988243103,0.02959681861102581
21,2.1925859602355957,0.20004,2.1452976707458498,0.2381,0.03181549161672592,0.0015086352359503508,0.06849553436040878,0.00796942412853241,0.09178787469863892,0.018123041838407516,-0.0158771350979805,-0.022303834557533264,-0.008172599598765373,-0.01811760850250721,-0.010949592106044292,-0.019901566207408905,-0.005561259109526873,-0.0016017998568713665,-0.004019494634121656,-0.015829594805836678,0.027134563773870468
22,2.1871515132141113,0.20204,2.1374523876190183,0.2386,0.03015209175646305,-0.0016142521053552628,0.06904668360948563,0.007125530857592821,0.09046483784914017,0.017155904322862625,-0.01738160103559494,-0.019872460514307022,-0.011704185977578163,-0.015693681314587593,-0.011850808747112751,-0.017612559720873833,-0.0058746859431266785,-0.0010873923311010003,-0.003923472482711077,-0.0196284968405962,0.02123470976948738
23,2.179724867401123,0.20566,2.126807131958008,0.2405,0.029445869848132133,-0.0012943639885634184,0.06936120241880417,0.004641800187528133,0.09239177405834198,0.01483030803501606,-0.012438620440661907,-0.024131275713443756,-0.010930705815553665,-0.020055919885635376,-0.014039400033652782,-0.01877775974571705,-0.0031848044600337744,-0.0006171411951072514,-0.003944974392652512,-0.012870405800640583,0.021648386493325233
24,2.1739249188232423,0.20888,2.1172674716949462,0.2444,0.02876129373908043,0.002854087622836232,0.07235245406627655,0.00795960333198309,0.09687530994415283,0.018140926957130432,-0.011061700992286205,-0.02490328997373581,-0.010391231626272202,-0.021888336166739464,-0.012504572048783302,-0.01722588576376438,-0.004874291364103556,-8.495102520100772e-05,-0.0017918148078024387,-0.01280917041003704,0.020483626052737236
25,2.1682799461364746,0.20926,2.108848460769653,0.2497,0.02759336121380329,0.0008128276094794273,0.06775014102458954,0.004648820497095585,0.08867532014846802,0.013981354422867298,-0.013480366207659245,-0.02355562523007393,-0.01118375826627016,-0.021008247509598732,-0.010919751599431038,-0.0147319957613945,-0.0025249377358704805,0.0011217175051569939,-0.00484804529696703,-0.00978250615298748,0.017436347901821136
26,2.1616901013183596,0.21192,2.09848544960022,0.2519,0.028455199673771858,-0.004559680353850126,0.06747309863567352,0.0014487861189991236,0.08719456940889359,0.011046608909964561,-0.017223212867975235,-0.020971618592739105,-0.012750131078064442,-0.016182685270905495,-0.011558371596038342,-0.019110962748527527,-0.007930495776236057,-0.001119759981520474,-0.007721848785877228,-0.015328825451433659,0.01900862716138363
