arch,width,seed,noise,params
resnet18,0.075,0,0.15,44934
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.334595484466553,0.10052,2.3129097160339356,0.1082,-0.06961631029844284,-0.11655710637569427,0.03630292788147926,-0.12663619220256805,0.05614953860640526,-0.10599780827760696,0.014443549327552319,-0.04768715053796768,0.04059170186519623,-0.0401361919939518,0.011629766784608364,0.00011784926755353808,-0.0430864542722702,-0.01720483973622322,-0.04062299430370331,-0.03216132894158363,0.002371983602643013
2,2.3248020030975343,0.1022,2.310401514816284,0.1085,-0.06926831603050232,-0.09863974153995514,0.04668883606791496,-0.10822868347167969,0.05428097024559975,-0.08877096325159073,0.016819261014461517,-0.04542042687535286,0.040108148008584976,-0.035964272916316986,0.010331996716558933,0.007022963836789131,-0.03615204617381096,-0.007186396513134241,-0.033161163330078125,-0.027453560382127762,-0.01106343138962984
3,2.3183908731079104,0.10508,2.3075691078186034,0.1083,-0.06726004183292389,-0.1048298180103302,0.04551786184310913,-0.11396634578704834,0.05099374055862427,-0.09044456481933594,0.01519313920289278,-0.05153147131204605,0.043564312160015106,-0.04239920154213905,0.012753982096910477,0.005340863019227982,-0.03261353075504303,-0.007235749624669552,-0.03663920238614082,-0.029974667355418205,-0.015327696688473225
4,2.315126820373535,0.10428,2.305498271179199,0.1087,-0.0696747675538063,-0.09943046420812607,0.049323007464408875,-0.10984940826892853,0.050252798944711685,-0.08595039695501328,0.011088313534855843,-0.058119624853134155,0.04387406259775162,-0.04722272604703903,0.014598842710256577,0.010037817992269993,-0.02869822457432747,-0.005783641245216131,-0.04498649388551712,-0.017357410863041878,-0.017864929512143135
5,2.3109387660980225,0.10606,2.30292403755188,0.1086,-0.06252322345972061,-0.09588300436735153,0.04641539603471756,-0.10605194419622421,0.05053270235657692,-0.08179502934217453,0.0137752965092659,-0.05562810227274895,0.04319284111261368,-0.04547075554728508,0.017672903835773468,0.010566828772425652,-0.027148833498358727,-0.004274503327906132,-0.043471187353134155,-0.0203695185482502,-0.01628252863883972
6,2.3094247213745116,0.10592,2.300976295852661,0.1111,-0.056650854647159576,-0.0818062573671341,0.04775174707174301,-0.09257553517818451,0.0464726984500885,-0.06807024031877518,0.015185771510004997,-0.054553501307964325,0.042693041265010834,-0.04383699595928192,0.012575741857290268,0.009475751779973507,-0.023024562746286392,-0.005604987032711506,-0.0324673131108284,-0.024046067148447037,-0.019954688847064972
7,2.3070248572540284,0.1081,2.299240660858154,0.1081,-0.06287351995706558,-0.10418006777763367,0.04202159866690636,-0.11327412724494934,0.04668805003166199,-0.08406780660152435,0.00705303717404604,-0.062344323843717575,0.047266341745853424,-0.05139004811644554,0.016456585377454758,0.0068323370069265366,-0.02908620610833168,-0.007506575435400009,-0.036799103021621704,-0.01914023980498314,-0.018248368054628372
8,2.3045834202575683,0.1077,2.2975622478485107,0.1128,-0.06095174327492714,-0.09154616296291351,0.04410044103860855,-0.10177262127399445,0.042727917432785034,-0.07132836431264877,0.007710771635174751,-0.05818617716431618,0.04428750276565552,-0.046265967190265656,0.01572282426059246,0.01694677025079727,-0.02454436384141445,0.0018115205457434058,-0.036434803158044815,-0.024110782891511917,-0.02303028665482998
9,2.302024711074829,0.11292,2.296315839767456,0.1139,-0.064890056848526,-0.09637945890426636,0.04976251721382141,-0.10575312376022339,0.045565392822027206,-0.07729462534189224,0.005707578733563423,-0.06260109692811966,0.04634801670908928,-0.05079115554690361,0.015809375792741776,0.014896297827363014,-0.02546517178416252,0.0016081846551969647,-0.02899513766169548,-0.011389588937163353,-0.023513954132795334
10,2.3022573682403564,0.1097,2.2952744495391846,0.1134,-0.07219519466161728,-0.10022684931755066,0.047380171716213226,-0.10911481827497482,0.04588930308818817,-0.08018328249454498,0.0027313546743243933,-0.06469618529081345,0.046417441219091415,-0.053265806287527084,0.018339065834879875,0.013189952820539474,-0.023850850760936737,-0.003753900295123458,-0.04097327962517738,-0.020872129127383232,-0.0256260484457016
11,2.3021722926330566,0.11062,2.2939103061676027,0.1153,-0.0643056184053421,-0.09480008482933044,0.0414702333509922,-0.1044699102640152,0.03910127654671669,-0.07444265484809875,0.005591843742877245,-0.06175587698817253,0.04687682166695595,-0.05068665370345116,0.01380033977329731,0.010121750645339489,-0.020857052877545357,-0.003893297165632248,-0.038794901221990585,-0.02137407846748829,-0.020516298711299896
12,2.29956814125061,0.1122,2.2932732635498048,0.1161,-0.06283410638570786,-0.10393866151571274,0.039041467010974884,-0.1116989254951477,0.040073689073324203,-0.07787556946277618,-0.0004373956471681595,-0.06893117725849152,0.047319114208221436,-0.05911809951066971,0.02093994989991188,0.005308281630277634,-0.02838961035013199,-0.01098273228853941,-0.04610133543610573,-0.026432756334543228,-0.013051241636276245
13,2.298541060333252,0.11448,2.291565872955322,0.1179,-0.06680701673030853,-0.09686657041311264,0.04579080641269684,-0.1054566502571106,0.04303451254963875,-0.07374007254838943,-0.001440925756469369,-0.06822097301483154,0.04699581861495972,-0.05646335706114769,0.01632094755768776,0.011896112933754921,-0.026095474138855934,-0.004442370962351561,-0.033920761197805405,-0.015302479267120361,-0.020518191158771515
14,2.297609091873169,0.11558,2.2905261726379393,0.119,-0.06332966685295105,-0.10027984529733658,0.03640619292855263,-0.10898803174495697,0.03888644650578499,-0.07517646253108978,0.0016650317702442408,-0.06548704206943512,0.04720345139503479,-0.05722684785723686,0.02273397520184517,0.011131389997899532,-0.025198644027113914,-0.004904532805085182,-0.04229582101106644,-0.016939854249358177,-0.015841467306017876
15,2.295960880508423,0.11718,2.2889851112365722,0.1195,-0.062417734414339066,-0.09091387689113617,0.04339418560266495,-0.09908011555671692,0.03632388263940811,-0.06775254011154175,0.003746032016351819,-0.06240996718406677,0.04722907394170761,-0.052111513912677765,0.018440360203385353,0.015470505692064762,-0.020302120596170425,-0.001315612462349236,-0.03941827267408371,-0.021559635177254677,-0.02584207057952881
16,2.2958733822631836,0.11628,2.2868087047576906,0.1226,-0.06191754713654518,-0.0839221179485321,0.052099570631980896,-0.09413391351699829,0.045018166303634644,-0.06706591695547104,0.0038829317782074213,-0.06339148432016373,0.044354695826768875,-0.053821902722120285,0.020543590188026428,0.016055362299084663,-0.021110432222485542,0.002115745097398758,-0.041443463414907455,-0.022253960371017456,-0.02471628226339817
17,2.295284640426636,0.11948,2.286143229293823,0.1231,-0.0576796792447567,-0.08517277985811234,0.04340887442231178,-0.09404311329126358,0.036569323390722275,-0.0624832846224308,0.007365251891314983,-0.06183941662311554,0.04731815308332443,-0.05147898569703102,0.015329115092754364,0.015328246168792248,-0.01675274968147278,0.002432348672300577,-0.038231611251831055,-0.019214309751987457,-0.02482510171830654
18,2.2936276468658447,0.11934,2.2858316242218017,0.1227,-0.057530440390110016,-0.08486685901880264,0.043271392583847046,-0.09441709518432617,0.03508000075817108,-0.06323942542076111,0.003819863311946392,-0.0651218593120575,0.04657633602619171,-0.054740019142627716,0.016552317887544632,0.011638190597295761,-0.01662510074675083,-0.0042805541306734085,-0.03674580529332161,-0.014473015442490578,-0.02296464703977108
19,2.2921313830566405,0.12252,2.2846697128295896,0.1256,-0.06148471683263779,-0.08801393210887909,0.04587090015411377,-0.09687474370002747,0.04152240976691246,-0.06667405366897583,0.0013531940057873726,-0.06714659929275513,0.046727877110242844,-0.05618119239807129,0.013232724741101265,0.012280750088393688,-0.017158225178718567,-0.0035162153653800488,-0.03896458446979523,-0.02376520074903965,-0.021783282980322838
20,2.2919547360992434,0.12172,2.283911431503296,0.1274,-0.06299088150262833,-0.09012047946453094,0.04275507479906082,-0.0998694896697998,0.038006607443094254,-0.068182073533535,0.00011672207619994879,-0.06853993237018585,0.04751591756939888,-0.057815585285425186,0.01599983498454094,0.014676111750304699,-0.019135812297463417,3.083003684878349e-05,-0.041684653609991074,-0.0123033057898283,-0.022033054381608963
21,2.2907963404083254,0.1238,2.2828321071624758,0.1286,-0.06153176724910736,-0.09482195973396301,0.03942422941327095,-0.10328228771686554,0.03853892907500267,-0.06906057894229889,-0.0022078785113990307,-0.07047194987535477,0.048872582614421844,-0.06103147938847542,0.017224987968802452,0.010387042537331581,-0.02090727724134922,-0.005189334973692894,-0.05136045068502426,-0.018337106332182884,-0.024802910163998604
22,2.290078142776489,0.12534,2.2815871089935302,0.1302,-0.05309335142374039,-0.08485029637813568,0.03733428195118904,-0.0936855673789978,0.03512914851307869,-0.06276767700910568,0.006666050758212805,-0.06494209915399551,0.04865320771932602,-0.05573878437280655,0.013744951225817204,0.013780784793198109,-0.018375670537352562,-0.00035443727392703295,-0.037383925169706345,-0.01448218896985054,-0.018507597967982292
23,2.2895624728393553,0.12658,2.2809523269653322,0.1335,-0.05941750109195709,-0.0885234922170639,0.0418347530066967,-0.0971754714846611,0.03902249038219452,-0.06569452583789825,0.0023892917670309544,-0.06821364164352417,0.04865829274058342,-0.058314502239227295,0.010921204462647438,0.009849975816905499,-0.019657336175441742,-0.0037097844760864973,-0.042410753667354584,-0.013904201798141003,-0.020645836368203163
24,2.2887536218261717,0.12506,2.2796651306152342,0.1339,-0.06370238959789276,-0.08683597296476364,0.04408763349056244,-0.09653322398662567,0.03734974190592766,-0.06653149425983429,0.0020528449676930904,-0.06722290813922882,0.04756714403629303,-0.057502370327711105,0.01551065407693386,0.01424964889883995,-0.0173064973205328,0.0002094673691317439,-0.046804092824459076,-0.012118634767830372,-0.023281054571270943
25,2.287861157989502,0.12644,2.278168632888794,0.1363,-0.06077250465750694,-0.08396016061306,0.04541771858930588,-0.0932779535651207,0.04058687761425972,-0.06482823193073273,0.0012939509470015764,-0.06769999861717224,0.04623962193727493,-0.057164840400218964,0.017969153821468353,0.015163065865635872,-0.015218985266983509,0.00010463979560881853,-0.03592129051685333,-0.018500514328479767,-0.027994919568300247
26,2.284903448638916,0.12982,2.2776179767608644,0.137,-0.06465970724821091,-0.0913037359714508,0.04404224455356598,-0.09991529583930969,0.040592458099126816,-0.0696900263428688,-0.002144603058695793,-0.06947153806686401,0.046035975217819214,-0.06116389483213425,0.015141671523451805,0.009180648252367973,-0.017017150297760963,-0.0067975884303450584,-0.05409777909517288,-0.011428984813392162,-0.018714699894189835
27,2.2868920890808107,0.12986,2.275567649459839,0.1413,-0.059492260217666626,-0.0846172496676445,0.047094788402318954,-0.09439358115196228,0.04254310578107834,-0.06529143452644348,0.001344184624031186,-0.06644278019666672,0.04317726939916611,-0.057549554854631424,0.017763983458280563,0.015601596795022488,-0.018476275727152824,0.0011793281883001328,-0.04178592562675476,-0.012963003478944302,-0.02977989800274372
28,2.285770809402466,0.1327,2.2742033531188963,0.1433,-0.054492268711328506,-0.08585479855537415,0.03973536938428879,-0.09587589651346207,0.03765774518251419,-0.0652187168598175,0.0028078239411115646,-0.06443029642105103,0.04608055576682091,-0.056714266538619995,0.018381264060735703,0.015083429403603077,-0.019007768481969833,0.0009961422765627503,-0.043269723653793335,-0.016983605921268463,-0.02458542212843895
29,2.283077530899048,0.13446,2.2730075149536133,0.1443,-0.0680684745311737,-0.08272580802440643,0.051895394921302795,-0.0938897356390953,0.04179865121841431,-0.06683366745710373,0.004102861043065786,-0.06754698604345322,0.044605545699596405,-0.058584701269865036,0.01418254617601633,0.017462532967329025,-0.0101792486384511,0.0014762983191758394,-0.04760577529668808,-0.012082569301128387,-0.03368055075407028
30,2.2825338911437987,0.13324,2.272570301055908,0.1456,-0.062402911484241486,-0.09246660768985748,0.03898627310991287,-0.10194629430770874,0.03893987089395523,-0.07084769010543823,0.0007385576027445495,-0.06900148093700409,0.049237027764320374,-0.06125746667385101,0.01787634566426277,0.012232610024511814,-0.016850382089614868,-0.003580368123948574,-0.05242076888680458,-0.01568194478750229,-0.020374618470668793
31,2.2826110315704344,0.13546,2.2711735095977783,0.1481,-0.058028850704431534,-0.09390269219875336,0.03836759552359581,-0.10220696777105331,0.03601237013936043,-0.06912580132484436,0.004426978994160891,-0.06775754690170288,0.048302918672561646,-0.06059516966342926,0.014874834567308426,0.012879690155386925,-0.01692933775484562,-0.0005795533070340753,-0.0498204305768013,-0.0168028362095356,-0.025757795199751854
32,2.2802103831481935,0.13662,2.268632186508179,0.1487,-0.053352274000644684,-0.07842927426099777,0.04407115653157234,-0.08895920217037201,0.03843110427260399,-0.06006471812725067,0.006195169873535633,-0.06387057900428772,0.045412588864564896,-0.05576168745756149,0.014880258589982986,0.016540976241230965,-0.012246020138263702,0.003932096995413303,-0.03823724016547203,-0.010943589732050896,-0.028304366394877434
33,2.2794411836242676,0.13456,2.267618888092041,0.1502,-0.055224936455488205,-0.07811518013477325,0.04417264088988304,-0.08904934674501419,0.04106425121426582,-0.060812972486019135,0.0037394023966044188,-0.06368687748908997,0.04418332129716873,-0.05700073018670082,0.019885819405317307,0.011973254382610321,-0.012852356769144535,-0.0014640308218076825,-0.04965423792600632,-0.013946532271802425,-0.025301557034254074
34,2.2795402098083497,0.13616,2.265803835296631,0.1527,-0.05574033781886101,-0.07369638234376907,0.046981245279312134,-0.0859912559390068,0.040419306606054306,-0.05858040601015091,0.008628588169813156,-0.06420841813087463,0.04355163127183914,-0.057090938091278076,0.013534193858504295,0.017360733821988106,-0.008227094076573849,0.003198708640411496,-0.04620754346251488,-0.019253376871347427,-0.030218403786420822
35,2.2783178899383545,0.13992,2.264546320724487,0.1542,-0.05433656647801399,-0.08221757411956787,0.038998793810606,-0.09270614385604858,0.036413613706827164,-0.0638643279671669,0.009957979433238506,-0.06043333560228348,0.04578549414873123,-0.0557083934545517,0.021628160029649734,0.012302856892347336,-0.015289335511624813,0.0003288476727902889,-0.04691501706838608,-0.015283212065696716,-0.027142327278852463
36,2.277189681549072,0.14022,2.2645350677490232,0.1563,-0.05113830044865608,-0.07901930809020996,0.03970203921198845,-0.0901116356253624,0.03493833541870117,-0.06060869246721268,0.005324980244040489,-0.0652732253074646,0.04289986193180084,-0.05953603237867355,0.01559114083647728,0.013342658057808876,-0.014906492084264755,-0.0024065421894192696,-0.05079466104507446,-0.016735974699258804,-0.023973675444722176
37,2.2752221714019774,0.1411,2.2617122093200686,0.1564,-0.05932416394352913,-0.0836106538772583,0.0396253727376461,-0.09419145435094833,0.036836616694927216,-0.06555717438459396,0.006695370189845562,-0.0663256049156189,0.04614393040537834,-0.05953599512577057,0.019705643877387047,0.01591365411877632,-0.010566113516688347,0.005343795288354158,-0.04272663593292236,-0.012115483172237873,-0.030864406377077103
38,2.2741122582244873,0.14198,2.2614774841308596,0.1552,-0.0612601637840271,-0.08880062401294708,0.04097573086619377,-0.09909969568252563,0.039249517023563385,-0.0693536102771759,0.0016343037132173777,-0.07038000971078873,0.04652882739901543,-0.06434911489486694,0.022137539461255074,0.009660251438617706,-0.011993839405477047,-0.0032968148589134216,-0.050303176045417786,-0.005170326679944992,-0.027386533096432686
