arch,width,seed,noise,params
basenet18,4,3,0.25,43838
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.443356513977051,0.078125,2.302658168792725,0.0998,-0.16002719104290009,-0.04943445324897766,-0.09199905395507812,-0.06484326720237732,0.04446529597043991,-0.02638171799480915,0.003178974846377969,0.0013488336699083447,0.026263857260346413,-0.006166146136820316,0.001696983934380114,0.0016826424980536103,-0.0002504475705791265,0.0035750926472246647,0.003787308931350708,0.004374916199594736,0.004121475853025913
1000,2.140439987182617,0.203125,1.9283804527282715,0.3083,-0.1344042420387268,0.01914336159825325,0.1337982565164566,-0.02549559436738491,0.03409506008028984,0.0033199740573763847,-0.0008098044781945646,0.05730428546667099,0.0006544698844663799,-0.012028077617287636,0.002873565535992384,-0.004305826500058174,-0.005952608305960894,0.033730242401361465,-0.004042588174343109,-0.001140570966526866,-0.018875770270824432
2000,1.9725240468978882,0.3046875,1.7356042285919189,0.3922,-0.06775221228599548,0.022163888439536095,0.11620812863111496,-0.04036197066307068,0.05136275663971901,0.04020101577043533,0.00354850385338068,0.07142633944749832,0.03928079456090927,-0.0054085748270154,0.015978021547198296,-0.006909200455993414,0.01419899333268404,0.03809930011630058,0.008338763378560543,-0.016762608662247658,-0.009998193010687828
3000,1.9753332138061523,0.3046875,1.662662677001953,0.4177,-0.09414741396903992,0.06634215265512466,0.12607698142528534,-0.049462396651506424,0.08006219565868378,0.058718353509902954,0.0118061238899827,0.0807127058506012,0.04728315398097038,0.01544986478984356,0.023796431720256805,0.01854509674012661,0.036466702818870544,0.03920770809054375,-0.005994725041091442,-0.028049811720848083,-0.0006652910960838199
4000,1.9822978973388672,0.3125,1.610093636894226,0.433,-0.09403016418218613,0.1486026644706726,0.12835431098937988,-0.03781988099217415,0.09651537984609604,0.07459089905023575,0.023805901408195496,0.11275986582040787,0.07990960776805878,0.027705054730176926,0.03474431484937668,0.03337446227669716,0.044531382620334625,0.026163948699831963,-0.027913415804505348,-0.054744426161050797,-0.0002200269082095474
5000,1.852763056755066,0.4140625,1.5571144460678101,0.4658,-0.020958341658115387,0.16010504961013794,0.12339814752340317,0.009411728009581566,0.09111031889915466,0.08692473918199539,0.03542677313089371,0.1251344382762909,0.1114848330616951,0.028842274099588394,0.05033541098237038,0.05329728499054909,0.06933015584945679,0.035017937421798706,-0.01688731275498867,-0.04070724546909332,0.011683057062327862
6000,2.02533221244812,0.3203125,1.550763298225403,0.4611,0.10327062010765076,0.14581623673439026,0.12798601388931274,-0.009930657222867012,0.09455897659063339,0.10444670915603638,0.035967111587524414,0.15478621423244476,0.1368868201971054,0.05031672492623329,0.051054734736680984,0.04554695263504982,0.07086511701345444,0.04056711122393608,0.007154617924243212,-0.027990112081170082,0.023352110758423805
7000,1.903629183769226,0.3671875,1.4845046117782592,0.4937,0.012793845497071743,0.2001197189092636,0.1856827437877655,0.005641080439090729,0.12492075562477112,0.10726753622293472,0.035137392580509186,0.18140541017055511,0.14322316646575928,0.056563299149274826,0.06267128139734268,0.09141471982002258,0.09377015382051468,0.041872538626194,-0.025956634432077408,-0.05145120993256569,0.021167227998375893
8000,1.8972482681274414,0.3984375,1.4500812061309813,0.5076,0.08240146189928055,0.18990479409694672,0.19085155427455902,0.02168058231472969,0.16228646039962769,0.13223350048065186,0.04467840865254402,0.19398875534534454,0.17168554663658142,0.06410429626703262,0.057261161506175995,0.0983637273311615,0.10585959255695343,0.03399229422211647,-0.010246076621115208,-0.03186711296439171,0.008583969436585903
9000,1.8047066926956177,0.421875,1.4388734434127808,0.512,0.11260200291872025,0.20611073076725006,0.22304223477840424,0.01407687459141016,0.19284605979919434,0.14087718725204468,0.04927479848265648,0.2356533706188202,0.20567283034324646,0.0731213390827179,0.052724260836839676,0.08618415147066116,0.10356995463371277,0.045120421797037125,-0.019331511110067368,-0.06027652323246002,0.012350663542747498
10000,1.7045882940292358,0.4609375,1.3999075527191163,0.5269,0.12773947417736053,0.1827869713306427,0.22848206758499146,0.05675843730568886,0.19454005360603333,0.1430881917476654,0.049608223140239716,0.2317131757736206,0.1753564178943634,0.07587388157844543,0.0666724294424057,0.10312759131193161,0.10443700850009918,0.03550135716795921,-0.0033085590694099665,-0.03810401260852814,0.01748328097164631
11000,1.903641700744629,0.3515625,1.3840018926620483,0.5367,0.1258564293384552,0.20109987258911133,0.2220519781112671,0.08438248187303543,0.19652055203914642,0.158529132604599,0.06851447373628616,0.2521175146102905,0.19814731180667877,0.08990760892629623,0.055398352444171906,0.11672680824995041,0.10874907672405243,0.029633773490786552,-0.020570317283272743,-0.053096234798431396,0.015322690829634666
