arch,width,seed,noise,params
basenet18,12,0,0.25,388966
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.4696595668792725,0.140625,2.3013590030670166,0.1135,0.009066389873623848,-0.31805023550987244,0.03014705516397953,-0.010195836424827576,0.056131504476070404,-0.09112141281366348,0.022490331903100014,0.007817802019417286,0.010202303528785706,0.004228220321238041,0.007751745171844959,-0.0020134933292865753,-0.002539833541959524,-0.003545929677784443,0.0022421288304030895,-0.0010212701745331287,0.0024020778946578503
1000,1.9466222524642944,0.3359375,1.69368600025177,0.4039,-0.05623749643564224,-0.015327243134379387,-0.003909622319042683,0.009755623526871204,0.026986997574567795,-0.03499910235404968,0.01479495968669653,0.01661922037601471,-0.0005839269142597914,0.034894462674856186,0.013071143068373203,0.003915087319910526,0.014810648746788502,0.005971727892756462,0.010232103988528252,0.009391254745423794,0.014363360591232777
2000,1.8610966205596924,0.390625,1.4524761947631837,0.5008,-0.031358350068330765,-0.0011361753568053246,0.02677161619067192,0.006538985297083855,0.03335593640804291,-0.015752406790852547,0.03219957649707794,0.030164308845996857,0.01753900572657585,0.046408817172050476,0.01952020265161991,0.007107336539775133,0.021488862112164497,0.01936165988445282,0.003758790669962764,-0.001368409488350153,0.001177686033770442
3000,1.6605358123779297,0.4765625,1.365994592666626,0.5504,-0.04757101461291313,0.04176342487335205,0.06500998884439468,0.03241290524601936,0.05986808240413666,-0.01921350508928299,0.029624510556459427,0.04660471901297569,0.0416688397526741,0.04392891749739647,0.0371488481760025,0.01358999963849783,0.01714106649160385,0.012829676270484924,-0.021408088505268097,-0.020969878882169724,-0.02660134993493557
4000,1.5953402519226074,0.4609375,1.2712880508422852,0.5904,0.00948624312877655,-0.009035993367433548,0.061870064586400986,0.030147194862365723,0.08120094984769821,-0.01434093527495861,0.03552563488483429,0.04541170224547386,0.036626290529966354,0.046391792595386505,0.02627933770418167,0.015356797724962234,0.02831403724849224,0.014167172834277153,-0.010268786922097206,-0.003649214981123805,-0.02783813141286373
5000,1.5721157789230347,0.53125,1.187832396888733,0.6182,0.016500795260071754,0.038180191069841385,0.06949371099472046,0.05225845053792,0.09967689216136932,-0.012929227203130722,0.03873533383011818,0.04314396157860756,0.05676066130399704,0.038404129445552826,0.04324153810739517,0.015318186953663826,0.017036570236086845,0.003261829260736704,-0.03661290928721428,-0.03338143229484558,-0.054366059601306915
6000,1.4549152851104736,0.5703125,1.1188050914764405,0.6557,0.01894976943731308,0.018755221739411354,0.08100852370262146,0.04885154962539673,0.09831687808036804,-0.002441844902932644,0.055848412215709686,0.0704895555973053,0.05936811491847038,0.05971084535121918,0.04907223954796791,0.018572386354207993,0.020239274948835373,0.017286136746406555,-0.014025078155100346,-0.026423336938023567,-0.030672138556838036
7000,1.6830841302871704,0.4375,1.0872854429244996,0.6698,0.012171510607004166,0.029674818739295006,0.09238024055957794,0.058970462530851364,0.12794438004493713,-0.013470386154949665,0.05740828439593315,0.057117752730846405,0.06106710433959961,0.045221105217933655,0.04375177621841431,0.011741730384528637,0.021945307031273842,0.004093407653272152,-0.033375442028045654,-0.042114563286304474,-0.04520600289106369
8000,1.5810858011245728,0.5234375,1.0452293977737426,0.6941,0.06735837459564209,-0.016631098464131355,0.06645424664020538,0.07302582263946533,0.13315792381763458,0.012842576950788498,0.05104962736368179,0.05129064619541168,0.06261588633060455,0.04093516245484352,0.03213515132665634,0.015818247571587563,0.020609712228178978,0.01268050167709589,-0.028576932847499847,-0.016646841540932655,-0.045107461512088776
9000,1.5325560569763184,0.5625,0.996777144241333,0.706,0.025153009220957756,0.010635972954332829,0.09207195043563843,0.06950660049915314,0.14751625061035156,0.003182914573699236,0.052069105207920074,0.05734986811876297,0.0638241395354271,0.05709860101342201,0.04082740843296051,0.008931240998208523,0.02277763932943344,0.01422296091914177,-0.032931677997112274,-0.040601059794425964,-0.04263639822602272
10000,1.4797730445861816,0.5625,0.9911212802886963,0.7084,0.06270485371351242,0.013323700055480003,0.08347588032484055,0.05230041220784187,0.14234524965286255,0.019269458949565887,0.05207052826881409,0.054701920598745346,0.06721112877130508,0.045480091124773026,0.040832407772541046,0.00841347686946392,0.010202120058238506,0.0007921092910692096,-0.03456009179353714,-0.04291204363107681,-0.029934903606772423
11000,1.5819332599639893,0.5546875,0.9239710535049438,0.7389,0.05697879567742348,0.021527566015720367,0.08515426516532898,0.05917010456323624,0.16677173972129822,-0.0017723494675010443,0.04502596706151962,0.055908169597387314,0.0666842833161354,0.04728567600250244,0.034489430487155914,0.0023326731752604246,0.01221277005970478,0.009948964230716228,-0.03998503088951111,-0.03274860605597496,-0.0325048565864563
12000,1.3562055826187134,0.5859375,0.9091444003105164,0.741,0.05185317248106003,0.02841082401573658,0.07133834064006805,0.04632662236690521,0.16922961175441742,-0.011056446470320225,0.04434465244412422,0.0678803101181984,0.05813806504011154,0.04556547850370407,0.02276342734694481,0.004454776179045439,0.012258417904376984,0.017491372302174568,-0.056962285190820694,-0.029984092339873314,-0.03388644754886627
13000,1.3438301086425781,0.6484375,0.874679815864563,0.7561,0.08029869943857193,-0.0010460979538038373,0.07598978281021118,0.07776519656181335,0.18103668093681335,0.004682997241616249,0.04690767452120781,0.04912371560931206,0.06397095322608948,0.041947245597839355,0.008451648987829685,0.0020288266241550446,0.018923144787549973,0.007691120728850365,-0.04957066848874092,-0.05746989697217941,-0.032124534249305725
14000,1.4561350345611572,0.5546875,0.8757142783164978,0.7645,0.07584702223539352,0.0003712945035658777,0.07486660033464432,0.07387634366750717,0.19426211714744568,0.0008657670114189386,0.05886072292923927,0.05621488019824028,0.0626784935593605,0.04516718536615372,0.013156158849596977,-0.005021337419748306,0.01113384123891592,0.010876149870455265,-0.051064200699329376,-0.04126105457544327,-0.02399544231593609
15000,1.7570196390151978,0.4609375,0.862329409790039,0.7626,0.06573736667633057,0.045646291226148605,0.07718037068843842,0.07346688210964203,0.2199002355337143,0.012628293596208096,0.04227980598807335,0.05874308943748474,0.0655442625284195,0.037766993045806885,0.01416098140180111,-0.009580718353390694,0.011186404153704643,0.0020856165792793036,-0.06344203650951385,-0.06074545904994011,-0.04853434860706329
16000,1.429840087890625,0.578125,0.8216432379722596,0.7797,0.08980196714401245,0.014559155330061913,0.07720682770013809,0.07014308869838715,0.20103733241558075,0.01679542101919651,0.04793422669172287,0.05485639348626137,0.06848406791687012,0.029958926141262054,0.007417673710733652,-0.008277119137346745,0.0011599124409258366,-0.003026216756552458,-0.05817351117730141,-0.048363521695137024,-0.02239501103758812
