arch,width,seed,noise,params
transformer,104,0,0.0,8525056
epoch,train_loss,train_acc,test_loss,test_acc,p_enc_layer0,p_dec_layer0,p_enc_layer1,p_dec_layer1,p_enc_layer2,p_dec_layer2,p_enc_layer3,p_dec_layer3,p_enc_layer4,p_dec_layer4,p_enc_layer5,p_dec_layer5
11,6.320560684894899,0.17375639972188864,6.6448917525155204,0.16384839650145772,-0.09317326545715332,-0.0629526674747467,-0.14381946623325348,-0.07346659898757935,-0.059027086943387985,-0.04945901781320572,-0.08132752776145935,-0.07767273485660553,-0.1926838457584381,-0.08812128752470016,-0.17773093283176422,-0.1290518194437027
12,6.195256892135306,0.1841434380464783,6.589775490274235,0.1673469387755102,-0.1096450686454773,-0.07234927266836166,-0.17481932044029236,-0.07487545907497406,-0.09691555052995682,-0.07454071193933487,-0.0909913033246994,-0.09685039520263672,-0.21409185230731964,-0.09114601463079453,-0.19269998371601105,-0.13393762707710266
13,6.067048555629769,0.1937930598571519,6.5803952606356875,0.15801749271137025,-0.1128244623541832,-0.08846131712198257,-0.1686566323041916,-0.0848744735121727,-0.09241876751184464,-0.070548877120018,-0.09115475416183472,-0.09050317108631134,-0.21931347250938416,-0.08089868724346161,-0.19870468974113464,-0.10013262182474136
14,5.963252599879864,0.2001559109200851,6.53209701460235,0.17142857142857143,-0.11842285096645355,-0.09490633010864258,-0.16809727251529694,-0.06373371928930283,-0.09126030653715134,-0.05894278362393379,-0.10002964735031128,-0.10136204957962036,-0.22119519114494324,-0.07869796454906464,-0.21447114646434784,-0.11701066792011261
15,5.863949713909809,0.20913132334660683,6.5055163461334855,0.17784256559766765,-0.12259659916162491,-0.09997789561748505,-0.1658090204000473,-0.07144606858491898,-0.08658286184072495,-0.06990233808755875,-0.11865751445293427,-0.11152581125497818,-0.24085858464241028,-0.07695622742176056,-0.22939781844615936,-0.138665109872818
16,5.77603596512568,0.21699007648062701,6.475700485463045,0.18483965014577258,-0.12448759377002716,-0.10691423714160919,-0.15124520659446716,-0.07895050197839737,-0.0737958624958992,-0.08380164206027985,-0.11679694801568985,-0.09751062095165253,-0.2379927635192871,-0.08173272758722305,-0.23171775043010712,-0.1281871795654297
17,5.68065844654517,0.2263658007289889,6.4634800346530215,0.1912536443148688,-0.1313774138689041,-0.10744019597768784,-0.16516219079494476,-0.0787019357085228,-0.0898481085896492,-0.09657759964466095,-0.11219184100627899,-0.10931148380041122,-0.24621427059173584,-0.08728893101215363,-0.2411360740661621,-0.12996137142181396
18,5.61745886638614,0.234645934728104,6.48044937289491,0.18833819241982508,-0.13379958271980286,-0.12315382808446884,-0.16397887468338013,-0.08511857688426971,-0.07827971875667572,-0.0935259461402893,-0.11444928497076035,-0.09921254217624664,-0.2438916265964508,-0.09556069225072861,-0.24038462340831757,-0.13146081566810608
19,5.544180801539004,0.24454838505783452,6.510990851266044,0.18192419825072886,-0.13978120684623718,-0.12385772168636322,-0.17563219368457794,-0.09188465774059296,-0.09061010181903839,-0.09330490976572037,-0.11315640062093735,-0.10913074016571045,-0.25893282890319824,-0.0965784341096878,-0.2588235139846802,-0.14460612833499908
20,5.480764692542933,0.2527231738406759,6.539364160810198,0.18892128279883383,-0.14230658113956451,-0.1244712844491005,-0.17413756251335144,-0.0847679078578949,-0.09222012758255005,-0.09529723227024078,-0.1039266586303711,-0.09731873124837875,-0.2487679421901703,-0.09416135400533676,-0.2597232460975647,-0.12428108602762222
21,5.41288736106005,0.2622042433053115,6.53218805935918,0.1935860058309038,-0.14472129940986633,-0.1303563117980957,-0.17200815677642822,-0.09498018026351929,-0.08325745165348053,-0.09097360074520111,-0.11511846631765366,-0.09806288778781891,-0.2518543601036072,-0.10034152120351791,-0.26382866501808167,-0.13099806010723114
22,5.34788241897881,0.2703368940016434,6.558046488859215,0.18833819241982508,-0.142868772149086,-0.13745629787445068,-0.16361750662326813,-0.08937104791402817,-0.08270951360464096,-0.09012752026319504,-0.11553911119699478,-0.1013190969824791,-0.2601129710674286,-0.09531531482934952,-0.2668386697769165,-0.12592150270938873
23,5.27533929349951,0.2826622843056697,6.576069316085504,0.1900874635568513,-0.1468527764081955,-0.13734732568264008,-0.16642913222312927,-0.09946701675653458,-0.07962445914745331,-0.1025957241654396,-0.12009096145629883,-0.1031074970960617,-0.26435989141464233,-0.10377299785614014,-0.27063578367233276,-0.1474906951189041
24,5.2187226124801205,0.2872131976486948,6.599572084387955,0.19533527696793002,-0.1503310650587082,-0.14222241938114166,-0.17300757765769958,-0.101060651242733,-0.08354310691356659,-0.11224234104156494,-0.10994763672351837,-0.10198023170232773,-0.26518264412879944,-0.11448298394680023,-0.27724501490592957,-0.1560981273651123
25,5.139558078571449,0.2983587215304553,6.616681381147735,0.1935860058309038,-0.1564924567937851,-0.14688509702682495,-0.17695306241512299,-0.10302384942770004,-0.08247141540050507,-0.10144717991352081,-0.11907567083835602,-0.10672422498464584,-0.28282779455184937,-0.10191267728805542,-0.284661203622818,-0.17335884273052216
26,5.069996911621479,0.30623854370773024,6.6255505016871865,0.1900874635568513,-0.15523752570152283,-0.14616349339485168,-0.17801545560359955,-0.11150970309972763,-0.08091854304075241,-0.10349832475185394,-0.10154466331005096,-0.1155206710100174,-0.2657061219215393,-0.11341289430856705,-0.29141098260879517,-0.1610855758190155
27,5.019675792369951,0.3132545351115606,6.650253521666235,0.19183673469387755,-0.15525195002555847,-0.14994077384471893,-0.1731940507888794,-0.09813831746578217,-0.0795440673828125,-0.10326273739337921,-0.12232396751642227,-0.10965104401111603,-0.268329918384552,-0.1272367537021637,-0.29854318499565125,-0.16819921135902405
28,4.950694827558449,0.3205865621642121,6.7095272414538325,0.18833819241982508,-0.16381366550922394,-0.15520831942558289,-0.17586296796798706,-0.11097119003534317,-0.0863860473036766,-0.10265223681926727,-0.12362047284841537,-0.10343348979949951,-0.2868867516517639,-0.11502770334482193,-0.30104562640190125,-0.16781187057495117
29,4.868259854305962,0.3329962286412574,6.726132832741251,0.1836734693877551,-0.15967421233654022,-0.15152767300605774,-0.16286371648311615,-0.11309102922677994,-0.07731597125530243,-0.10081803798675537,-0.1262187659740448,-0.09977883100509644,-0.2748963534832001,-0.12689197063446045,-0.2927263379096985,-0.1698029339313507
30,4.800149579125816,0.3417820196784864,6.768653383060378,0.1836734693877551,-0.16343006491661072,-0.15720157325267792,-0.17408771812915802,-0.11390819400548935,-0.07729590684175491,-0.09896789491176605,-0.13823771476745605,-0.1035585030913353,-0.29153522849082947,-0.12064994871616364,-0.3116702437400818,-0.1684325635433197
31,4.723722623492293,0.35505551692897624,6.835311656095544,0.18192419825072886,-0.1625334471464157,-0.15291303396224976,-0.17019392549991608,-0.11580052226781845,-0.07630825787782669,-0.1031322255730629,-0.13174833357334137,-0.117917999625206,-0.2663010358810425,-0.12150852382183075,-0.30650800466537476,-0.1707734763622284
32,4.644182910514918,0.365274002907528,6.856124449749382,0.17667638483965015,-0.16590699553489685,-0.15532147884368896,-0.1729288101196289,-0.11703308671712875,-0.07664583623409271,-0.10673533380031586,-0.13506916165351868,-0.10985537618398666,-0.28339457511901855,-0.13928952813148499,-0.314338743686676,-0.17421135306358337
33,4.572218100460969,0.3775783241682995,6.918257405806561,0.18134110787172011,-0.1691003292798996,-0.15628474950790405,-0.17524106800556183,-0.1195162683725357,-0.08310098946094513,-0.10563771426677704,-0.14313477277755737,-0.11994321644306183,-0.291143000125885,-0.13063906133174896,-0.3182966411113739,-0.18155358731746674
34,4.513471555100016,0.38592166529717886,6.937122278797383,0.1760932944606414,-0.1687939167022705,-0.15323472023010254,-0.17672757804393768,-0.11995663493871689,-0.08101324737071991,-0.09534580260515213,-0.13658608496189117,-0.11565086990594864,-0.2839527130126953,-0.1292724460363388,-0.32151785492897034,-0.17742154002189636
35,4.45259504574624,0.3957398394538904,6.986338973531917,0.18775510204081633,-0.16981813311576843,-0.15487150847911835,-0.17761141061782837,-0.11910101026296616,-0.07854791730642319,-0.10154670476913452,-0.12924501299858093,-0.10633371025323868,-0.28423556685447693,-0.14082641899585724,-0.32745668292045593,-0.19305238127708435
36,4.396168589378492,0.406295430124518,7.041323910927286,0.18075801749271136,-0.17443732917308807,-0.15542562305927277,-0.18014833331108093,-0.11948706954717636,-0.08066082745790482,-0.10078136622905731,-0.13786642253398895,-0.11087582260370255,-0.28758716583251953,-0.13532660901546478,-0.32722708582878113,-0.18964621424674988
37,4.34265286481966,0.4131639382255652,7.0785907764824065,0.1772594752186589,-0.1771366447210312,-0.15518833696842194,-0.18487028777599335,-0.11867266893386841,-0.0933355838060379,-0.09840960800647736,-0.148976132273674,-0.1050003170967102,-0.30466851592063904,-0.14504563808441162,-0.3302462697029114,-0.17774175107479095
38,4.285836955201643,0.4226871457767103,7.083163927039322,0.18075801749271136,-0.18172721564769745,-0.15480396151542664,-0.18676847219467163,-0.11547698080539703,-0.09397821873426437,-0.09674360603094101,-0.14257743954658508,-0.11883294582366943,-0.3140244483947754,-0.12868908047676086,-0.3389052152633667,-0.1837499886751175
39,4.2395066189619754,0.42926068727219097,7.145676626477923,0.17084548104956268,-0.18091806769371033,-0.1557275950908661,-0.18303534388542175,-0.11375661194324493,-0.09634970128536224,-0.09016816318035126,-0.14332309365272522,-0.10741926729679108,-0.2947582006454468,-0.13883040845394135,-0.34443217515945435,-0.17545528709888458
40,4.203999658502253,0.43633988580578553,7.15549254903988,0.1760932944606414,-0.18322980403900146,-0.1587565839290619,-0.18436980247497559,-0.13095711171627045,-0.09073063731193542,-0.09524859488010406,-0.13520602881908417,-0.11497882753610611,-0.3168044686317444,-0.1387515813112259,-0.3504493236541748,-0.20180289447307587
41,4.137720749079471,0.4464740956113183,7.241830784933907,0.16676384839650146,-0.186300128698349,-0.15580399334430695,-0.1850920021533966,-0.1196131706237793,-0.09661199152469635,-0.09156952053308487,-0.1463099718093872,-0.11882337182760239,-0.3083774447441101,-0.1495947539806366,-0.35096126794815063,-0.19338221848011017
42,4.08063035407827,0.4573246528875124,7.286950446148308,0.1673469387755102,-0.1884135752916336,-0.1563718616962433,-0.18459179997444153,-0.12146785110235214,-0.0959961861371994,-0.09292881190776825,-0.14690449833869934,-0.11802683025598526,-0.31820887327194214,-0.1491573303937912,-0.35302191972732544,-0.19034986197948456
43,4.034561987469546,0.46394033246950256,7.344146261409837,0.1620991253644315,-0.18943454325199127,-0.15433964133262634,-0.18872806429862976,-0.12212774902582169,-0.0902661681175232,-0.09602706134319305,-0.1453985571861267,-0.1235664114356041,-0.3104979693889618,-0.13772214949131012,-0.3540368974208832,-0.18087953329086304
44,3.9869830533672173,0.4740745422750353,7.344454776997469,0.16559766763848396,-0.19218260049819946,-0.15896138548851013,-0.19248491525650024,-0.1272422820329666,-0.09080872684717178,-0.10001800954341888,-0.14513841271400452,-0.1174049973487854,-0.30898743867874146,-0.1562030017375946,-0.3615798056125641,-0.1974250078201294
45,3.9313797289031727,0.4837873712154731,7.368979617527553,0.16384839650145772,-0.19380098581314087,-0.15545737743377686,-0.1960783302783966,-0.11716796457767487,-0.10178709030151367,-0.08376282453536987,-0.1564505696296692,-0.11583368480205536,-0.3105376362800598,-0.15216293931007385,-0.36370083689689636,-0.18952380120754242
46,3.876187336881124,0.49493289509723365,7.408757347963294,0.16559766763848396,-0.19717098772525787,-0.15582792460918427,-0.19268934428691864,-0.12574298679828644,-0.09399983286857605,-0.09707100689411163,-0.15046796202659607,-0.112736776471138,-0.3176593780517578,-0.1462932676076889,-0.3680047392845154,-0.18901488184928894
47,3.8136899366347237,0.5079957019151761,7.451064024166185,0.1597667638483965,-0.19920474290847778,-0.15588848292827606,-0.19503727555274963,-0.12856820225715637,-0.09721458703279495,-0.09760620445013046,-0.15527889132499695,-0.11847319453954697,-0.32009586691856384,-0.136635884642601,-0.3725188672542572,-0.19352810084819794
48,3.7469857338669703,0.5211006468196279,7.512282354004529,0.15918367346938775,-0.1995779424905777,-0.15515395998954773,-0.1928497850894928,-0.12258046865463257,-0.09373976290225983,-0.09292049705982208,-0.14924032986164093,-0.11834971606731415,-0.312612384557724,-0.14461897313594818,-0.36978670954704285,-0.18686798214912415
49,3.692375190685555,0.5316562374902556,7.502290042565793,0.16443148688046647,-0.20047423243522644,-0.15127995610237122,-0.19351401925086975,-0.1263398826122284,-0.0940151959657669,-0.09724162518978119,-0.15429885685443878,-0.12117117643356323,-0.3124610483646393,-0.13494986295700073,-0.37233537435531616,-0.18958765268325806
50,3.6377110937272965,0.5439184206645177,7.573718939022142,0.15626822157434403,-0.20018351078033447,-0.15355965495109558,-0.1927395761013031,-0.12799784541130066,-0.08980245143175125,-0.09557203203439713,-0.15537528693675995,-0.12013089656829834,-0.3097621500492096,-0.14617449045181274,-0.37232619524002075,-0.1904679238796234
51,3.5936433513705577,0.552999178307313,7.592918386264723,0.15510204081632653,-0.20186324417591095,-0.15229766070842743,-0.19761934876441956,-0.12037593126296997,-0.09481354802846909,-0.09144838899374008,-0.1544840931892395,-0.11586491763591766,-0.30686256289482117,-0.1483999490737915,-0.3792172372341156,-0.18301057815551758
52,3.553441105340406,0.5613214503929377,7.627395707733777,0.1597667638483965,-0.20432814955711365,-0.1535029411315918,-0.19763027131557465,-0.11681686341762543,-0.09742109477519989,-0.09649823606014252,-0.15336842834949493,-0.12198181450366974,-0.3124167025089264,-0.142694354057312,-0.38054659962654114,-0.18901285529136658
53,3.5167968807385623,0.5693487558729958,7.711114768592679,0.1620991253644315,-0.20340700447559357,-0.15079176425933838,-0.1939058005809784,-0.12879684567451477,-0.10159800946712494,-0.09501544386148453,-0.15263427793979645,-0.11444605886936188,-0.3016344904899597,-0.13482752442359924,-0.3812406659126282,-0.1956661492586136
54,3.4996934840253346,0.57189811010682,7.701128959655762,0.15918367346938775,-0.20534713566303253,-0.15257515013217926,-0.19759301841259003,-0.12375994026660919,-0.10181299597024918,-0.09208890050649643,-0.1519245058298111,-0.12099139392375946,-0.3141402304172516,-0.1358974277973175,-0.38636550307273865,-0.20068120956420898
55,3.458672215291925,0.5794197585487643,7.726513722478127,0.15918367346938775,-0.21001824736595154,-0.1532861590385437,-0.20569804310798645,-0.1208491325378418,-0.10140852630138397,-0.09149137139320374,-0.1643994003534317,-0.1137050986289978,-0.3208252191543579,-0.14762403070926666,-0.3895639479160309,-0.19716255366802216
56,3.4169521638406373,0.5880580662832101,7.770977907764668,0.16268221574344024,-0.2084139883518219,-0.15133988857269287,-0.20185057818889618,-0.12426705658435822,-0.10637784004211426,-0.09949441999197006,-0.14981333911418915,-0.12099406868219376,-0.3193553686141968,-0.13865165412425995,-0.3916745185852051,-0.2017429769039154
57,3.37019001378439,0.5993300044244991,7.787201316989198,0.16151603498542275,-0.2101481705904007,-0.151251882314682,-0.20104055106639862,-0.1213531494140625,-0.10154277086257935,-0.09165725111961365,-0.1505385935306549,-0.11686072498559952,-0.31310343742370605,-0.13791826367378235,-0.3900708556175232,-0.20431268215179443
58,3.317589551145729,0.6104333902197501,7.84349439971301,0.15568513119533528,-0.2127201110124588,-0.15040144324302673,-0.20043477416038513,-0.12055523693561554,-0.10479520261287689,-0.09087669849395752,-0.1529615968465805,-0.11805295944213867,-0.30506786704063416,-0.1440887302160263,-0.3914891183376312,-0.19941535592079163
59,3.272619692330826,0.6215157069717464,7.889746175493513,0.15451895043731778,-0.21299763023853302,-0.1500696986913681,-0.20001034438610077,-0.1297633945941925,-0.11185028403997421,-0.09206449240446091,-0.15557456016540527,-0.12268611043691635,-0.32117730379104614,-0.144766703248024,-0.3981025516986847,-0.19537989795207977
60,3.2343002841392403,0.630743947917325,7.88221052909384,0.1620991253644315,-0.21387580037117004,-0.15271513164043427,-0.20213726162910461,-0.12669244408607483,-0.10656525194644928,-0.09421827644109726,-0.15369181334972382,-0.12502378225326538,-0.3130318224430084,-0.14526157081127167,-0.39864856004714966,-0.19354915618896484
61,3.1899627954702727,0.6399721888629037,7.933504711851782,0.1597667638483965,-0.21634653210639954,-0.15237732231616974,-0.20533618330955505,-0.12550823390483856,-0.10954093933105469,-0.08762837946414948,-0.1578422486782074,-0.1234193816781044,-0.31516286730766296,-0.14213013648986816,-0.40217122435569763,-0.19375185668468475
62,3.1458658953144814,0.6523186482101848,7.990501555617975,0.15451895043731778,-0.21806621551513672,-0.15286387503147125,-0.20406083762645721,-0.12798991799354553,-0.11446940898895264,-0.09053704887628555,-0.16154257953166962,-0.12083882093429565,-0.30840009450912476,-0.14800409972667694,-0.3993075489997864,-0.2023206502199173
63,3.100893754386255,0.6640962433895877,8.033921136661451,0.15743440233236153,-0.218562513589859,-0.15064197778701782,-0.20743617415428162,-0.1250457912683487,-0.11092831194400787,-0.09002134203910828,-0.1537119448184967,-0.12538942694664001,-0.3147006034851074,-0.13917535543441772,-0.40795379877090454,-0.1991339474916458
64,3.0624948256693365,0.6728188272970524,8.058557074410574,0.15626822157434403,-0.21991972625255585,-0.1504574418067932,-0.20127078890800476,-0.12834414839744568,-0.11356951296329498,-0.09572206437587738,-0.16372060775756836,-0.12493082135915756,-0.31833159923553467,-0.14973650872707367,-0.40874576568603516,-0.2007378339767456
65,3.0208815890065996,0.6830583823188588,8.082379088109853,0.15393586005830903,-0.22112026810646057,-0.1489880234003067,-0.20743970572948456,-0.13034352660179138,-0.11693725734949112,-0.09722961485385895,-0.16040019690990448,-0.12488237768411636,-0.3236727714538574,-0.14490701258182526,-0.4162518382072449,-0.19856742024421692
66,2.9879676766686214,0.6928554874323157,8.085824989785953,0.158600583090379,-0.22256317734718323,-0.14911618828773499,-0.20378360152244568,-0.12439322471618652,-0.11338052898645401,-0.0852765291929245,-0.15935318171977997,-0.1298050582408905,-0.3025060296058655,-0.1404338777065277,-0.4080421030521393,-0.1991809904575348
67,2.9445323537811228,0.702610454459263,8.157415218742527,0.15510204081632653,-0.22201399505138397,-0.14890210330486298,-0.20372219383716583,-0.12699031829833984,-0.1102854460477829,-0.0911199301481247,-0.15858587622642517,-0.13091863691806793,-0.30259770154953003,-0.1452743113040924,-0.4056529402732849,-0.19828014075756073
68,2.9040594631106096,0.7144933948549397,8.159833989824568,0.15393586005830903,-0.2227342128753662,-0.14802604913711548,-0.20489215850830078,-0.12873975932598114,-0.10628350079059601,-0.09340213239192963,-0.150377094745636,-0.13224858045578003,-0.314955472946167,-0.14921000599861145,-0.4101523756980896,-0.19870351254940033
69,2.870201344230148,0.722668183637781,8.194109469043966,0.15801749271137025,-0.2230874001979828,-0.14791074395179749,-0.2056402713060379,-0.12284979969263077,-0.11252762377262115,-0.08663161098957062,-0.15216124057769775,-0.1303219497203827,-0.3053973913192749,-0.1368037313222885,-0.4118536412715912,-0.20419816672801971
70,2.8415927239114165,0.7316435960643027,8.26110657283238,0.15626822157434403,-0.22332236170768738,-0.14833971858024597,-0.20369501411914825,-0.12511123716831207,-0.10994698852300644,-0.09039492905139923,-0.1506786048412323,-0.1294873207807541,-0.31006377935409546,-0.1431841254234314,-0.4096844792366028,-0.19967177510261536
71,2.8086022671185806,0.7405347323178054,8.277477283867038,0.158600583090379,-0.22435978055000305,-0.14800961315631866,-0.20728819072246552,-0.12056456506252289,-0.11066172271966934,-0.08976121246814728,-0.1540386974811554,-0.13077595829963684,-0.30861276388168335,-0.141073077917099,-0.41214460134506226,-0.19728928804397583
72,2.792376356762027,0.7437372268925269,8.280861196712571,0.15568513119533528,-0.22677560150623322,-0.14792677760124207,-0.211457759141922,-0.1237773448228836,-0.11549904197454453,-0.09197816997766495,-0.16028299927711487,-0.13346779346466064,-0.3089328408241272,-0.13773947954177856,-0.4178815484046936,-0.19172699749469757
73,2.7651545124123476,0.7510903229884331,8.297557235250668,0.16326530612244897,-0.22918076813220978,-0.14932231605052948,-0.21431216597557068,-0.11984411627054214,-0.11745618283748627,-0.0850682407617569,-0.1645796000957489,-0.1294890195131302,-0.31414008140563965,-0.13789846003055573,-0.4210805296897888,-0.19372066855430603
74,2.75089900549832,0.7527337083623032,8.362460007959482,0.15335276967930028,-0.22955283522605896,-0.14887134730815887,-0.2116369903087616,-0.1251845508813858,-0.11963386833667755,-0.09265152364969254,-0.1577170193195343,-0.1304941475391388,-0.3106291592121124,-0.1387547254562378,-0.4163599908351898,-0.20371851325035095
75,2.721215353259631,0.7614562922697681,8.376819805223114,0.15043731778425656,-0.23286862671375275,-0.14930874109268188,-0.2120777666568756,-0.12705783545970917,-0.121578648686409,-0.08950307965278625,-0.16366223990917206,-0.13111324608325958,-0.31172388792037964,-0.13698844611644745,-0.4146178364753723,-0.20467357337474823
76,2.687266197718569,0.771822261551103,8.390049315472039,0.15568513119533528,-0.23268496990203857,-0.14954636991024017,-0.2077822983264923,-0.12418355792760849,-0.12254879623651505,-0.08709684759378433,-0.1688569039106369,-0.13306567072868347,-0.3043205440044403,-0.14702293276786804,-0.41997963190078735,-0.2057805061340332
77,2.6419245585819,0.7837052019467796,8.438999701519402,0.1510204081632653,-0.23394949734210968,-0.15039333701133728,-0.21304576098918915,-0.12552867829799652,-0.12732678651809692,-0.0946207046508789,-0.1664925068616867,-0.13786207139492035,-0.3098776638507843,-0.13843050599098206,-0.4193671643733978,-0.20647534728050232
78,2.6019409306393992,0.7962834207698628,8.426838170265665,0.15510204081632653,-0.2351926863193512,-0.14950749278068542,-0.21346025168895721,-0.12452106177806854,-0.1254170536994934,-0.09007097780704498,-0.16148129105567932,-0.13303276896476746,-0.31052452325820923,-0.141330748796463,-0.4230690002441406,-0.196670264005661
79,2.557745326683765,0.8083559825548322,8.453151554964027,0.15393586005830903,-0.23523056507110596,-0.1500484049320221,-0.20757229626178741,-0.12811428308486938,-0.11400546878576279,-0.09054908156394958,-0.16461190581321716,-0.1346583515405655,-0.30570679903030396,-0.14813263714313507,-0.41940513253211975,-0.20203721523284912
80,2.5169371857046468,0.822872553357352,8.48429491860526,0.15335276967930028,-0.2359285056591034,-0.14961451292037964,-0.2128801792860031,-0.12551355361938477,-0.12061767280101776,-0.08910436928272247,-0.16160595417022705,-0.1390165090560913,-0.3037945628166199,-0.14074398577213287,-0.41853728890419006,-0.20744700729846954
