arch,width,seed,noise,params
resnet18,1,1,0.15,11178954
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.3062813285827635,0.12358,2.274266947937012,0.1657,-0.03396060690283775,-0.0873238667845726,-0.01898684725165367,-0.06814304739236832,0.0012326892465353012,-0.06358464062213898,0.009516599588096142,-0.008243551477789879,-0.006314639002084732,-0.012254477478563786,0.0031296866945922375,0.01147744245827198,0.0070037744008004665,0.005243631545454264,-0.004978104494512081,-0.002207487355917692,0.0030305495020002127
2,2.2690492278289796,0.15376,2.233124596786499,0.1919,-0.03506343811750412,-0.0747140496969223,-0.017849231138825417,-0.05676523596048355,0.004087457899004221,-0.053537044674158096,0.008210625499486923,-0.008270783349871635,-0.0048275538720190525,-0.012311900034546852,0.0020618801936507225,0.01105701643973589,0.007794296368956566,0.004813181236386299,-0.004249174147844315,-0.0033629820682108402,0.004018384497612715
3,2.2421783237457276,0.17526,2.199715810394287,0.2126,-0.03529247269034386,-0.07271680980920792,-0.01769387535750866,-0.05489781126379967,0.004226701334118843,-0.05136008560657501,0.0078035034239292145,-0.009316983632743359,-0.004794785752892494,-0.012873249128460884,0.0014224862679839134,0.00942801870405674,0.006041610147804022,0.0029136529192328453,-0.0029894469771534204,-0.005277576856315136,0.004474576096981764
