arch,width,seed,noise,params
resnet18,0.0625,1,0.15,44454
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.1915854499053955,0.1892,1.9157469547271728,0.2909,0.10119696706533432,0.042799580842256546,0.004598751664161682,0.043339915573596954,0.04115545004606247,0.03625572472810745,-0.0026343734934926033,0.010348399169743061,-0.017075514420866966,0.02281665802001953,-0.006088316440582275,-0.028098927810788155,0.008190146647393703,-0.03605382889509201,0.0013676384696736932,-0.01321927085518837,-0.04864509403705597
2,1.9845178784942628,0.27892,1.7318626340866088,0.366,0.11461581289768219,0.05385790020227432,-0.008794890716671944,0.0713210254907608,0.034591421484947205,0.07738128304481506,0.008389339782297611,0.0020780693739652634,0.04047231748700142,-0.021565919741988182,0.023590728640556335,0.0034053674899041653,0.01892244443297386,-0.001992724370211363,0.02836078591644764,-0.010680245235562325,-0.01325681246817112
3,1.914808388710022,0.31654,1.6714061595916747,0.3899,0.10665199160575867,0.04190162196755409,-0.01036296971142292,0.05361044406890869,0.03499812260270119,0.06932215392589569,0.011274348944425583,0.005045217461884022,0.030667971819639206,-0.017401525750756264,0.018904581665992737,-0.0008164852624759078,0.022038329392671585,-0.00028127781115472317,0.035264261066913605,-0.01079707033932209,-0.014675085432827473
4,1.8730615990829467,0.33678,1.6291944889068604,0.4062,0.11236070096492767,0.043255411088466644,-0.019426699727773666,0.05770476162433624,0.01904812827706337,0.07970186322927475,0.018017474561929703,0.006171143613755703,0.04270201548933983,-0.02603776939213276,0.03946244716644287,0.024143699556589127,0.015452954918146133,0.01754375547170639,0.03597142919898033,-0.0009022387093864381,0.014935700222849846
5,1.8448923929214478,0.35106,1.5899072458267212,0.4295,0.11191894859075546,0.05388239026069641,-0.012592878192663193,0.04968271777033806,0.03073788806796074,0.07326257228851318,0.012059791944921017,0.008860839530825615,0.018609939143061638,-0.00597785972058773,0.008027439005672932,-0.00027559243608266115,0.02639085240662098,0.004887712188065052,0.04729791730642319,-0.005121458321809769,-0.014687780290842056
6,1.8156672696304321,0.36536,1.5386331840515137,0.4486,0.10319401323795319,0.03862215206027031,-0.02846662327647209,0.04595545679330826,0.015100599266588688,0.08705934882164001,0.021167688071727753,0.011032679118216038,0.039869874715805054,-0.025620583444833755,0.02990163117647171,0.017919402569532394,0.020059559494256973,0.01863722875714302,0.05056364834308624,-0.007913412526249886,0.010632922872900963
7,1.7897794146347046,0.3776,1.5021101224899291,0.4635,0.1226121112704277,0.04920108988881111,-0.022566482424736023,0.04784100875258446,0.017349587753415108,0.0888020247220993,0.014380314387381077,0.012169132009148598,0.024499278515577316,-0.009084587916731834,0.019410520792007446,0.015343249775469303,0.02475389838218689,0.019610479474067688,0.05305454879999161,-0.003370317630469799,-0.00527684111148119
8,1.76373678565979,0.39184,1.4653257963180542,0.4796,0.1335098147392273,0.06618994474411011,-0.025575613602995872,0.04616319015622139,0.022234007716178894,0.0914495438337326,0.01810111477971077,0.012666529044508934,0.03808875381946564,-0.01499269250780344,0.021580316126346588,0.024887830018997192,0.016872351989150047,0.026682494208216667,0.05213647335767746,-0.010198419913649559,0.010010335594415665
9,1.748227278175354,0.4006,1.436195958328247,0.494,0.13910803198814392,0.06530743092298508,-0.033373236656188965,0.04839397221803665,0.01412858348339796,0.10287320613861084,0.022141559049487114,0.01694563776254654,0.040353741496801376,-0.017784718424081802,0.017000529915094376,0.027827570214867592,0.017712131142616272,0.030014384537935257,0.05541622266173363,-0.008783557452261448,-0.0011142659932374954
10,1.7278958108520508,0.40834,1.4118501468658446,0.5061,0.15047264099121094,0.07507048547267914,-0.031886592507362366,0.0493197962641716,0.005967877805233002,0.10409146547317505,0.013081900775432587,0.011609994806349277,0.034560639411211014,-0.01066804863512516,0.01894932985305786,0.02832147106528282,0.02164701372385025,0.030364809557795525,0.060386914759874344,-0.009796418249607086,-0.004880628548562527
11,1.7119990725708008,0.4176,1.3918012969970703,0.5119,0.1524014174938202,0.07418771088123322,-0.01803586259484291,0.0324171707034111,0.013298070058226585,0.09144587814807892,0.00766410818323493,0.019336411729454994,0.031526487320661545,0.0036945496685802937,0.008496597409248352,0.022019553929567337,0.022165341302752495,0.02952263318002224,0.06189478933811188,-0.011030837893486023,-0.02942858636379242
12,1.6967370035552978,0.426,1.3740797260284423,0.5182,0.14806419610977173,0.063759945333004,-0.029026903212070465,0.03924867883324623,0.010726320557296276,0.10635930299758911,0.007291626650840044,0.01848786510527134,0.02848677523434162,0.0025146356783807278,0.017258688807487488,0.029664937406778336,0.023413170129060745,0.033120594918727875,0.06527470052242279,-0.005950461607426405,-0.01463097520172596
13,1.6874779558563233,0.43246,1.3600777109146118,0.5287,0.14784952998161316,0.06408324092626572,-0.020415320992469788,0.029349423944950104,0.012611746788024902,0.0972704216837883,0.00263947993516922,0.02416178584098816,0.014870700426399708,0.016062743961811066,0.0048912870697677135,0.027474574744701385,0.018084337934851646,0.03930135816335678,0.06758669018745422,-0.007174091879278421,-0.021709000691771507
14,1.6734316667938232,0.4372,1.3396230598449708,0.532,0.14549432694911957,0.0635073110461235,-0.024530477821826935,0.026462294161319733,0.0161527618765831,0.10227666050195694,0.0007369742379523814,0.02160418964922428,0.01656266301870346,0.015213093720376492,0.0081720519810915,0.026785388588905334,0.02468281425535679,0.0386691652238369,0.0695875734090805,-0.011968673206865788,-0.011714302934706211
15,1.6624540591812134,0.44262,1.3267219331741333,0.5367,0.15117035806179047,0.06134930998086929,-0.02261575497686863,0.02615492045879364,0.016262385994195938,0.11017265170812607,-0.0008164660539478064,0.02373090572655201,0.016220450401306152,0.016222156584262848,0.012535948306322098,0.0256138164550066,0.028688715770840645,0.035316284745931625,0.07214141637086868,-0.012729055248200893,-0.0361420214176178
16,1.654919475402832,0.44806,1.3077709337234498,0.5448,0.16200366616249084,0.069696806371212,-0.02824169397354126,0.028845004737377167,0.022123677656054497,0.11549155414104462,0.003097016829997301,0.02473929338157177,0.022760089486837387,0.013100605458021164,0.019939236342906952,0.03410565108060837,0.028884485363960266,0.04074297100305557,0.07710852473974228,-0.011456215754151344,-0.03165852278470993
17,1.6404174478912354,0.45482,1.3073940704345703,0.5454,0.16577187180519104,0.06964969635009766,-0.024540632963180542,0.022695869207382202,0.02367599867284298,0.1170559749007225,0.00545340683311224,0.0240843016654253,0.027103975415229797,0.008964493870735168,0.024883706122636795,0.0329766720533371,0.030228901654481888,0.04047395661473274,0.06937026977539062,-0.016164304688572884,-0.05058532953262329
18,1.633573044166565,0.45892,1.2880549522399902,0.5501,0.16273927688598633,0.06506390869617462,-0.028671350330114365,0.025060757994651794,0.021216027438640594,0.1231328472495079,0.009308655746281147,0.02682657539844513,0.017766596749424934,0.01660083793103695,0.03093859553337097,0.040658820420503616,0.02711431309580803,0.052589207887649536,0.07434369623661041,-0.01625692844390869,-0.05630498379468918
19,1.6251967823028564,0.45902,1.2846588483810424,0.5573,0.17256176471710205,0.06983854621648788,-0.03340306505560875,0.019729210063815117,0.03044775128364563,0.12752802670001984,0.01899644359946251,0.0313173308968544,0.03147002309560776,0.007161297835409641,0.04107379540801048,0.03546927124261856,0.03476079925894737,0.03943556174635887,0.07228175550699234,-0.016245270147919655,-0.029798801988363266
20,1.615024948387146,0.46656,1.2749197622299195,0.5589,0.1789569854736328,0.07216636836528778,-0.026959434151649475,0.022097766399383545,0.01990797370672226,0.13228482007980347,0.008681579492986202,0.02901572175323963,0.029798652976751328,0.011315179988741875,0.04020826518535614,0.03845095634460449,0.035761646926403046,0.04522109404206276,0.0791349858045578,-0.016955958679318428,-0.03335881605744362
21,1.6108277870941161,0.46662,1.2665985595703124,0.5666,0.16884830594062805,0.05838223546743393,-0.028348639607429504,0.015759065747261047,0.02530161291360855,0.12801697850227356,0.002811129903420806,0.03154401481151581,0.010340399108827114,0.0319649837911129,0.03750826418399811,0.040936484932899475,0.034543056041002274,0.05101728439331055,0.07242988795042038,-0.0086637232452631,-0.04453325644135475
22,1.599990322151184,0.47228,1.256260983657837,0.5693,0.18468022346496582,0.06562269479036331,-0.025842731818556786,0.018501177430152893,0.00824359804391861,0.1357542872428894,0.00221629673615098,0.0292997844517231,0.01742839440703392,0.025435181334614754,0.03876208886504173,0.044409267604351044,0.033223919570446014,0.05050735920667648,0.0761052593588829,-0.011735866777598858,-0.022872712463140488
23,1.590852186355591,0.47736,1.240551069831848,0.5696,0.2026258111000061,0.08964402228593826,-0.034640122205019,0.023956861346960068,0.025787677615880966,0.13946953415870667,0.011354763060808182,0.03276531770825386,0.035628341138362885,0.008896579965949059,0.04194921255111694,0.04415056109428406,0.032661013305187225,0.042920708656311035,0.08084563910961151,-0.022026747465133667,-0.03025028295814991
24,1.5867301803207396,0.48026,1.2458693305969237,0.5726,0.1945849359035492,0.07740327715873718,-0.018660500645637512,0.011019602417945862,0.024562571197748184,0.13221561908721924,-0.004726550541818142,0.031647443771362305,0.025696655735373497,0.026256131008267403,0.03518900275230408,0.03209773823618889,0.040173858404159546,0.031568221747875214,0.07496117800474167,-0.008892935700714588,-0.05118681862950325
25,1.57900900970459,0.4842,1.2272581024169922,0.582,0.21112661063671112,0.08736959844827652,-0.02582310140132904,0.019813068211078644,0.017882784828543663,0.14367806911468506,0.004392656031996012,0.036797165870666504,0.026727931573987007,0.028681084513664246,0.04152066260576248,0.04562848433852196,0.03816067427396774,0.04592577740550041,0.08251084387302399,-0.016854258254170418,-0.03868916630744934
26,1.571213438835144,0.48418,1.2140128351211548,0.585,0.18972907960414886,0.07004842907190323,-0.030779697000980377,0.008627939969301224,0.021253706887364388,0.14135320484638214,-0.002973375376313925,0.03778425604104996,0.015385088510811329,0.039513565599918365,0.040688659995794296,0.04485289752483368,0.04062410444021225,0.04796285927295685,0.07914458215236664,-0.011675100773572922,-0.04100234806537628
27,1.5651891611480713,0.48844,1.2047750055313111,0.5873,0.20478540658950806,0.07643084973096848,-0.03519350290298462,0.014002322219312191,0.018646039068698883,0.15592339634895325,0.006230341736227274,0.03814368695020676,0.021653437986969948,0.02588660642504692,0.05271529033780098,0.05123858153820038,0.04356473311781883,0.04765865206718445,0.08017977327108383,-0.016893168911337852,-0.023149434477090836
28,1.5600837712860107,0.4905,1.2111488561630248,0.588,0.2161707729101181,0.08425566554069519,-0.03143508732318878,0.015261417254805565,0.021771714091300964,0.15646418929100037,0.002347972709685564,0.03918301314115524,0.024416886270046234,0.02918926067650318,0.050511281937360764,0.04634486138820648,0.041966453194618225,0.04044933244585991,0.07968688011169434,-0.0185993779450655,-0.03716982528567314
29,1.5506673026657105,0.49452,1.1916175464630128,0.5893,0.21311292052268982,0.08683814853429794,-0.024712782353162766,0.008965233340859413,0.029521850869059563,0.15139617025852203,-0.002489817328751087,0.04245681315660477,0.01985921896994114,0.035685859620571136,0.041633427143096924,0.04238737374544144,0.04140530526638031,0.043985456228256226,0.08354238420724869,-0.02081245556473732,-0.04521191120147705
30,1.5453098023223877,0.49964,1.1926029384613037,0.5902,0.2394617795944214,0.10193091630935669,-0.021247953176498413,0.019719883799552917,0.012793276458978653,0.16425007581710815,-0.004773890133947134,0.03757504001259804,0.03220018371939659,0.030371593311429024,0.04595305025577545,0.04736412316560745,0.04028382897377014,0.04491148144006729,0.08513903617858887,-0.01688755303621292,-0.036545686423778534
