arch,width,seed,noise,params
basenet18,12,1,0.25,388966
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.4339518547058105,0.0546875,2.330003154373169,0.0943,0.253318190574646,0.10766049474477768,0.004653437528759241,0.04408184811472893,0.2244235873222351,0.03991188108921051,0.07519512623548508,0.14294138550758362,0.026510365307331085,0.015337832272052765,-0.006090211682021618,-0.012456840835511684,-0.0037737952079623938,0.017093131318688393,0.003887917846441269,-0.023672763258218765,0.006386295892298222
1000,1.9631394147872925,0.3125,1.6643280656814574,0.4099,0.08724548667669296,0.04690897464752197,-0.012425127439200878,-0.0038029567804187536,0.023367881774902344,0.0019899141043424606,0.021042143926024437,0.008662378415465355,-0.00026150100165978074,0.009041842073202133,-0.002177223563194275,-0.003621051786467433,9.616394527256489e-05,-0.004035791847854853,-0.006974829826503992,0.00023857021005824208,0.0029627690091729164
2000,1.7756497859954834,0.40625,1.4897643419265747,0.4911,0.017628412693738937,0.05472301319241524,0.052686840295791626,0.04366471245884895,0.029821911826729774,0.03968265280127525,0.03364904224872589,-0.00954541563987732,0.01588602364063263,0.015252710320055485,0.007514472119510174,0.008280565030872822,0.005475143436342478,0.0037906430661678314,-0.010078944265842438,-0.017362279817461967,-0.009974001906812191
3000,1.5209414958953857,0.5234375,1.3651154348373413,0.5469,0.09399516135454178,0.0023697051219642162,0.007864930666983128,-0.01139892265200615,0.01608533225953579,0.012588677927851677,0.03920348733663559,0.006228053011000156,0.01889990270137787,0.024432135745882988,0.010392768308520317,0.013083518482744694,0.014319495297968388,-0.010969612747430801,-0.02867807075381279,-0.03602616488933563,-0.020300326868891716
4000,1.7561471462249756,0.4296875,1.2865627548217773,0.5822,0.09394747018814087,0.015700330957770348,-0.0012428442714735866,0.0018307885620743036,0.03443342074751854,0.0195184163749218,0.04715054854750633,0.03219043090939522,0.01580052264034748,0.023884668946266174,0.010255680419504642,0.007130317389965057,0.012047422118484974,-0.015706153586506844,-0.06248227134346962,-0.06668231636285782,-0.03853326663374901
5000,1.6317533254623413,0.4765625,1.2367739095687866,0.6078,0.07970204949378967,0.0043794261291623116,-0.03571339696645737,-0.0028924946673214436,0.05489673092961311,0.006061410065740347,0.05087023228406906,0.026338957250118256,0.0051696645095944405,0.02616708353161812,0.009849890135228634,0.00651029497385025,0.025258053094148636,-0.0012806323356926441,-0.04361123591661453,-0.03834985941648483,-0.027431093156337738
6000,1.5882638692855835,0.515625,1.1583907417297363,0.6302,0.0915481373667717,0.014624552801251411,-0.010452116839587688,0.03804636001586914,0.057607490569353104,0.01914847642183304,0.06980015337467194,0.017356790602207184,0.018612932413816452,0.033402085304260254,0.0171657782047987,0.010261060670018196,0.022032732143998146,0.004139040131121874,-0.05178004130721092,-0.04521459713578224,-0.0489891916513443
7000,1.566754937171936,0.53125,1.1276597576141358,0.656,0.11829032748937607,0.03524500131607056,-0.001305379904806614,0.019042884930968285,0.06969092041254044,0.044661104679107666,0.049481071531772614,0.02058408036828041,0.031026683747768402,0.02798985131084919,-0.00025284779258072376,0.006826790515333414,0.020005449652671814,0.010401727631688118,-0.04075651615858078,-0.02417132817208767,-0.04449255391955376
8000,1.709854245185852,0.5078125,1.0808657300949096,0.6692,0.15487848222255707,0.012097411789000034,-0.01455009076744318,0.014273392036557198,0.07085949182510376,0.06810327619314194,0.06397861242294312,0.02351837418973446,0.04601239040493965,0.03697258606553078,0.01608528196811676,0.0228031687438488,0.03226928785443306,0.007906620390713215,-0.05194917693734169,-0.04403725638985634,-0.06747957319021225
9000,1.4678148031234741,0.53125,1.060884846496582,0.6819,0.16167321801185608,0.006537522189319134,0.015952426940202713,0.007125874049961567,0.07985371351242065,0.06767389178276062,0.06409575045108795,0.02466711401939392,0.05235399305820465,0.03486757352948189,0.01852482557296753,0.029273230582475662,0.03148698806762695,0.009955424815416336,-0.04459267482161522,-0.049799080938100815,-0.08982058614492416
