arch,width,seed,noise,params
resnet18,1,0,0.15,11178954
epoch,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.30629149307251,0.12952,2.266943857574463,0.162,0.007041039410978556,-0.022893469780683517,-0.009385865181684494,-0.023678189143538475,-0.016382336616516113,-0.028005676344037056,-0.0009838019032031298,-0.003408823162317276,0.0034826400224119425,-0.004870509263128042,0.0022694594226777554,0.01761210337281227,0.012060802429914474,0.02179771289229393,0.007050431799143553,0.011584303341805935,-0.004745794925838709
2,2.2704905048370363,0.1515,2.230204062652588,0.1831,0.007126875687390566,-0.021354708820581436,-0.01007592212408781,-0.022792421281337738,-0.018283041194081306,-0.027559924870729446,-0.0012878408888354897,-0.003236661199480295,0.003712160512804985,-0.005047083832323551,0.003419541986659169,0.018246088176965714,0.013519824482500553,0.022104136645793915,0.00523762172088027,0.013106368482112885,-0.00423052255064249
3,2.2461465006256103,0.16668,2.200783065032959,0.2025,0.007422497496008873,-0.01745154894888401,-0.01203441433608532,-0.01930743083357811,-0.016366610303521156,-0.024383172392845154,-0.0009702045936137438,-0.0034499631728976965,0.0054434663616120815,-0.004228339064866304,0.0029711152892559767,0.018353383988142014,0.013089189305901527,0.022700680419802666,0.005896158050745726,0.012287694029510021,-0.004892934113740921
4,2.227228601913452,0.17854,2.175309661102295,0.2203,0.007240931969136,-0.02466631308197975,-0.011015772819519043,-0.025350039824843407,-0.017059970647096634,-0.02964785136282444,-0.001956345746293664,-0.002772372681647539,0.0041643837466835976,-0.004709838889539242,0.004092262126505375,0.018871046602725983,0.01187909860163927,0.022859346121549606,0.004425167106091976,0.014474594034254551,-0.005853249225765467
5,2.2094956242370607,0.19252,2.1498303558349607,0.2335,0.006683016661554575,-0.02694765292108059,-0.009562383405864239,-0.027745837345719337,-0.018692268058657646,-0.03205272927880287,-0.002417313866317272,-0.002325090579688549,0.0035319598391652107,-0.004873174242675304,0.005375879816710949,0.018478896468877792,0.012537198141217232,0.022344185039401054,0.003708933712914586,0.013015076518058777,-0.002250753343105316
6,2.190341586151123,0.20436,2.126400445175171,0.2434,0.006896194536238909,-0.022567855194211006,-0.01407666690647602,-0.023777082562446594,-0.015401987358927727,-0.02834780514240265,-0.0017336440505459905,-0.002815017942339182,0.00509247463196516,-0.003945432137697935,0.004139476455748081,0.018719036132097244,0.01053828839212656,0.022652432322502136,0.0035845679230988026,0.012787362560629845,-0.005318233743309975
7,2.1747613957214353,0.21512,2.1018604915618897,0.252,0.006692737340927124,-0.014030956663191319,-0.010185014456510544,-0.016344137489795685,-0.015430724248290062,-0.021678613498806953,-0.0011532593052834272,-0.0018117883009836078,0.003611646592617035,-0.0021369720343500376,0.0028015885036438704,0.019714290276169777,0.011070827022194862,0.023936497047543526,0.004866369068622589,0.013267381116747856,-0.004269797820597887
8,2.158711000061035,0.22258,2.0794194087982176,0.2593,0.007382707670331001,-0.012684902176260948,-0.009928667917847633,-0.01583392173051834,-0.017582394182682037,-0.02141016162931919,-0.0018537394935265183,-0.0015403467696160078,0.003560916520655155,-0.002270485507324338,0.004099222831428051,0.02026967704296112,0.010358128696680069,0.024424012750387192,0.005426445975899696,0.01382498536258936,-0.007758821360766888
9,2.1442799657440186,0.2291,2.0583571310043336,0.2704,0.006806683726608753,-0.013459160923957825,-0.0123630091547966,-0.01556477788835764,-0.01519218273460865,-0.020882561802864075,-0.0019292060751467943,-0.002303748158738017,0.004519497975707054,-0.00258273514918983,0.002730492502450943,0.020171472802758217,0.010551110841333866,0.02389615774154663,0.0061922864988446236,0.0134523194283247,-0.005588234402239323
10,2.130722844543457,0.23498,2.036819015312195,0.2771,0.0062019857577979565,-0.01972918212413788,-0.011703228577971458,-0.02155739814043045,-0.01683945581316948,-0.026263631880283356,-0.0018901174189522862,-0.0005703940405510366,0.003949085716158152,-0.0017332480056211352,0.005713461898267269,0.019058097153902054,0.010119517333805561,0.02322520688176155,0.005726951174438,0.013088101521134377,-0.00511965760961175
