arch,width,seed,noise,params
transformer,104,0,0.0,13980165
epoch,train_loss,train_acc,test_loss,test_acc,p_enc_layer0,p_dec_layer0,p_enc_layer1,p_dec_layer1,p_enc_layer2,p_dec_layer2,p_enc_layer3,p_dec_layer3,p_enc_layer4,p_dec_layer4,p_enc_layer5,p_dec_layer5
11,6.426928887436402,0.10822259696458685,6.5072626876043485,0.1111111111111111,-0.16285964846611023,-0.004807391669601202,-0.10612738132476807,-0.05388808250427246,-0.11171717941761017,-0.080438993871212,-0.12384812533855438,-0.0927271693944931,-0.16517852246761322,-0.11871425807476044,-0.1593162715435028,-0.10320277512073517
12,6.378091982958892,0.11664080944350759,6.444564895765917,0.12012012012012012,-0.18744370341300964,-0.015100663527846336,-0.12527205049991608,-0.043742548674345016,-0.137536883354187,-0.08412478864192963,-0.1624513417482376,-0.08949104696512222,-0.22439584136009216,-0.12988033890724182,-0.2200455367565155,-0.12748822569847107
13,6.2970987312291165,0.119716694772344,6.364274942123138,0.1234984984984985,-0.1959020346403122,-0.02466045692563057,-0.12995848059654236,-0.043526746332645416,-0.13614942133426666,-0.07515798509120941,-0.16061066091060638,-0.07873688638210297,-0.22706475853919983,-0.11417041718959808,-0.2308357208967209,-0.15223589539527893
14,6.199292325198349,0.12508600337268128,6.2668275877878115,0.13363363363363365,-0.20392557978630066,-0.040753189474344254,-0.13405463099479675,-0.08275721967220306,-0.13314518332481384,-0.12944361567497253,-0.1696164309978485,-0.12454052269458771,-0.23445817828178406,-0.17423555254936218,-0.22621779143810272,-0.1578613817691803
15,6.099727878461198,0.13431365935919057,6.191796470869769,0.140015015015015,-0.21025590598583221,-0.062194276601076126,-0.13110318779945374,-0.11241135746240616,-0.12767861783504486,-0.16070932149887085,-0.1615266501903534,-0.18591000139713287,-0.24071089923381805,-0.25024765729904175,-0.2427409589290619,-0.2052660435438156
16,6.007694211268304,0.1393726812816189,6.1079588727550105,0.14827327327327328,-0.21708574891090393,-0.07106553018093109,-0.13352850079536438,-0.15190064907073975,-0.13492509722709656,-0.16637040674686432,-0.15818440914154053,-0.188239187002182,-0.23902659118175507,-0.2577335834503174,-0.25007396936416626,-0.19308176636695862
17,5.912750697922345,0.14834401349072512,6.050921523535216,0.15465465465465467,-0.2143402099609375,-0.0828474909067154,-0.12851977348327637,-0.16132685542106628,-0.12354733794927597,-0.18242666125297546,-0.1614351123571396,-0.21714624762535095,-0.24357250332832336,-0.2856968641281128,-0.24469730257987976,-0.19054098427295685
18,5.842695557727781,0.15413153456998313,6.009046240790828,0.1539039039039039,-0.221434086561203,-0.08810247480869293,-0.12785300612449646,-0.15397000312805176,-0.1283644139766693,-0.18071752786636353,-0.1589309126138687,-0.21250247955322266,-0.24620981514453888,-0.27371177077293396,-0.25412413477897644,-0.2059335708618164
19,5.781224017067663,0.1599865092748735,5.952274874702947,0.15915915915915915,-0.23673267662525177,-0.09324844926595688,-0.13949571549892426,-0.15892964601516724,-0.12952102720737457,-0.17714205384254456,-0.16855458915233612,-0.22438254952430725,-0.25967997312545776,-0.2773433327674866,-0.26895299553871155,-0.19295251369476318
20,5.710224756494943,0.16840472175379426,5.924235315294237,0.15728228228228228,-0.24311605095863342,-0.09326012432575226,-0.14489614963531494,-0.15578512847423553,-0.12733754515647888,-0.15286791324615479,-0.16930799186229706,-0.20689928531646729,-0.264127254486084,-0.2568744421005249,-0.2636503279209137,-0.19177453219890594
21,5.649531187041413,0.1753929173693086,5.887067605246295,0.1617867867867868,-0.24792060256004333,-0.10304369777441025,-0.14723996818065643,-0.15975768864154816,-0.1351759135723114,-0.18259763717651367,-0.1689947545528412,-0.22229714691638947,-0.26781415939331055,-0.2676265835762024,-0.2661154866218567,-0.19751635193824768
22,5.583470704327948,0.18391905564924116,5.85529710777529,0.16441441441441443,-0.2537902891635895,-0.1067751869559288,-0.15127158164978027,-0.1489351987838745,-0.13937124609947205,-0.1602659374475479,-0.16735360026359558,-0.19695010781288147,-0.27764636278152466,-0.27762672305107117,-0.283694326877594,-0.2200380116701126
23,5.5219153958942995,0.19009780775716695,5.804671655009101,0.1692942942942943,-0.26099923253059387,-0.11296212673187256,-0.15400472283363342,-0.1610649973154068,-0.13378627598285675,-0.17188678681850433,-0.1798820197582245,-0.2095990926027298,-0.28970128297805786,-0.2945888936519623,-0.2780980169773102,-0.21936121582984924
24,5.457510994279163,0.2000539629005059,5.788071746582742,0.1737987987987988,-0.26512712240219116,-0.1222420185804367,-0.15584801137447357,-0.16026845574378967,-0.1353224813938141,-0.16848763823509216,-0.17886397242546082,-0.20557601749897003,-0.29369285702705383,-0.2898038625717163,-0.2917676270008087,-0.22043076157569885
25,5.395225188951669,0.21095446880269814,5.795150732313907,0.17492492492492492,-0.2695464491844177,-0.11983861774206161,-0.1571531742811203,-0.15977321565151215,-0.13384027779102325,-0.1752299815416336,-0.18044495582580566,-0.20676417648792267,-0.2935790419578552,-0.26661521196365356,-0.2875995635986328,-0.20318588614463806
26,5.346980925394351,0.21730860033726812,5.741640884597023,0.18618618618618618,-0.27561965584754944,-0.1266510933637619,-0.15319302678108215,-0.15611384809017181,-0.13029718399047852,-0.16791069507598877,-0.18126069009304047,-0.19525496661663055,-0.297342449426651,-0.23030202090740204,-0.29823750257492065,-0.1889110505580902
27,5.280058790210125,0.22792580101180437,5.73751621597164,0.18468468468468469,-0.279049813747406,-0.13845649361610413,-0.15070480108261108,-0.17244663834571838,-0.13651815056800842,-0.18600261211395264,-0.17959408462047577,-0.23720653355121613,-0.3019556701183319,-0.27988147735595703,-0.3087814748287201,-0.2206525355577469
28,5.235765650345543,0.2333760539629005,5.711882631341974,0.18656156156156156,-0.2876589894294739,-0.14023280143737793,-0.1542828232049942,-0.16014620661735535,-0.1375611126422882,-0.18970118463039398,-0.18351271748542786,-0.22690808773040771,-0.3037882447242737,-0.26399895548820496,-0.3045387268066406,-0.23106880486011505
29,5.182591848498854,0.24059359190556492,5.68668275373476,0.19519519519519518,-0.2935546636581421,-0.1507401317358017,-0.1599033772945404,-0.17771467566490173,-0.140827015042305,-0.19848750531673431,-0.19419337809085846,-0.24121837317943573,-0.3181542456150055,-0.2665899991989136,-0.3190877437591553,-0.23256608843803406
30,5.120307236187374,0.25052276559865094,5.7097574484956874,0.18806306306306306,-0.29793375730514526,-0.14950428903102875,-0.1606171876192093,-0.164427250623703,-0.14342521131038666,-0.18512102961540222,-0.1891252100467682,-0.1999146044254303,-0.3159957230091095,-0.25231605768203735,-0.32519179582595825,-0.21350693702697754
31,5.060442337865974,0.258779089376054,5.658965745845714,0.18993993993993993,-0.30172115564346313,-0.15424621105194092,-0.16211965680122375,-0.1803261637687683,-0.1486716866493225,-0.19950857758522034,-0.20048224925994873,-0.23974712193012238,-0.331666499376297,-0.2728946805000305,-0.3306027948856354,-0.21408668160438538
32,4.994909636949408,0.26993591905564923,5.670398419504767,0.19782282282282282,-0.30333995819091797,-0.15626339614391327,-0.15642721951007843,-0.1709522157907486,-0.14869271218776703,-0.17770610749721527,-0.1935141533613205,-0.21618345379829407,-0.3205815553665161,-0.25834226608276367,-0.3319462835788727,-0.22982963919639587
33,4.943047834367414,0.27809780775716697,5.692514572594617,0.1891891891891892,-0.30604690313339233,-0.15711310505867004,-0.1653333306312561,-0.17187733948230743,-0.15480688214302063,-0.18284115195274353,-0.20538179576396942,-0.20186063647270203,-0.33523911237716675,-0.26356109976768494,-0.3367081582546234,-0.22161194682121277
34,4.900522330633103,0.28509949409780777,5.720180586651638,0.19707207207207209,-0.310208261013031,-0.16130802035331726,-0.16669610142707825,-0.1812134087085724,-0.15361419320106506,-0.18181198835372925,-0.207567498087883,-0.210618257522583,-0.33619779348373413,-0.24906249344348907,-0.33878660202026367,-0.22586321830749512
35,4.861320509256038,0.2904283305227656,5.705089923139807,0.18993993993993993,-0.31109997630119324,-0.16451367735862732,-0.16488215327262878,-0.17762884497642517,-0.15613916516304016,-0.18136504292488098,-0.21086856722831726,-0.2282577008008957,-0.3422901928424835,-0.2594301104545593,-0.34723415970802307,-0.24033589661121368
36,4.813675068622094,0.2980910623946037,5.716322311051973,0.1906906906906907,-0.3154072165489197,-0.1666262447834015,-0.16925011575222015,-0.183638334274292,-0.1579272449016571,-0.1821049153804779,-0.2090519368648529,-0.22371923923492432,-0.3465423882007599,-0.27924683690071106,-0.35848331451416016,-0.24808838963508606
37,4.771263138499268,0.304822934232715,5.715236992091388,0.19932432432432431,-0.32017818093299866,-0.16672055423259735,-0.16614636778831482,-0.1726894974708557,-0.15646319091320038,-0.16759105026721954,-0.21200856566429138,-0.21362121403217316,-0.34552809596061707,-0.23927971720695496,-0.3536110818386078,-0.220638707280159
38,4.717981274172186,0.3155345699831366,5.753526811664169,0.20082582582582584,-0.325874388217926,-0.1714232861995697,-0.1772688776254654,-0.18541432917118073,-0.16572342813014984,-0.18803662061691284,-0.21883825957775116,-0.2305956780910492,-0.35570427775382996,-0.2518879175186157,-0.3655676543712616,-0.2417396754026413
39,4.675804155507337,0.32172681281618887,5.751830793894805,0.2012012012012012,-0.3274568021297455,-0.17187513411045074,-0.17792019248008728,-0.17609533667564392,-0.1668100357055664,-0.17390182614326477,-0.22408637404441833,-0.20668232440948486,-0.36395934224128723,-0.24949362874031067,-0.3697386085987091,-0.213534876704216
40,4.631710838356469,0.3292816188870152,5.747662917629735,0.20157657657657657,-0.3319595456123352,-0.1762266308069229,-0.18058869242668152,-0.18516254425048828,-0.1688406616449356,-0.1929246038198471,-0.2263275384902954,-0.23526398837566376,-0.37306952476501465,-0.2808688282966614,-0.37908682227134705,-0.2532116770744324
41,4.589495151165967,0.3368634064080944,5.78171334914617,0.20232732732732733,-0.33342352509498596,-0.1796317845582962,-0.1766139566898346,-0.18882368505001068,-0.1697501391172409,-0.1882236748933792,-0.22018757462501526,-0.22069355845451355,-0.3648906350135803,-0.2674337923526764,-0.38608217239379883,-0.24613003432750702
42,4.5610716819377215,0.34186846543001687,5.80161687830189,0.19744744744744744,-0.3349999785423279,-0.17614789307117462,-0.17712481319904327,-0.17867104709148407,-0.16770616173744202,-0.1770041435956955,-0.22597011923789978,-0.21792471408843994,-0.37243813276290894,-0.26468876004219055,-0.38424959778785706,-0.23833926022052765
43,4.512748941559816,0.34887015177065767,5.820926517158657,0.2045795795795796,-0.3410521149635315,-0.17912471294403076,-0.1843196600675583,-0.18891802430152893,-0.17304928600788116,-0.18616145849227905,-0.23335275053977966,-0.20675453543663025,-0.38595059514045715,-0.25156012177467346,-0.3973951041698456,-0.2383161336183548
44,4.461472642895343,0.35874536256323775,5.8434570018235625,0.20833333333333334,-0.3404392898082733,-0.18055936694145203,-0.18126074969768524,-0.18265852332115173,-0.17312166094779968,-0.17845703661441803,-0.22751061618328094,-0.20861825346946716,-0.3818284869194031,-0.24013817310333252,-0.3976309895515442,-0.22970545291900635
45,4.4122745092626765,0.3690657672849916,5.8547426385206505,0.19894894894894896,-0.3427562117576599,-0.17963482439517975,-0.18152640759944916,-0.18765711784362793,-0.17258071899414062,-0.17632055282592773,-0.22698816657066345,-0.20954957604408264,-0.3864653408527374,-0.24573791027069092,-0.40067893266677856,-0.23554153740406036
46,4.373736725844179,0.3747588532883642,5.883032576099889,0.2045795795795796,-0.3446735739707947,-0.18065038323402405,-0.1842927783727646,-0.19411137700080872,-0.17463552951812744,-0.18459893763065338,-0.23187406361103058,-0.2221897393465042,-0.39312273263931274,-0.2652176320552826,-0.41213902831077576,-0.25883397459983826
47,4.346056412656633,0.3796424957841484,5.941238588756985,0.19519519519519518,-0.3483627736568451,-0.1797577291727066,-0.18810169398784637,-0.18888534605503082,-0.17549240589141846,-0.18510666489601135,-0.23374076187610626,-0.2145731896162033,-0.39384743571281433,-0.25113359093666077,-0.41190823912620544,-0.23416657745838165
48,4.296185499664101,0.38854637436762224,5.924300862325205,0.20082582582582584,-0.35292840003967285,-0.18445353209972382,-0.19122222065925598,-0.18773159384727478,-0.18199202418327332,-0.1887993961572647,-0.23931744694709778,-0.22836199402809143,-0.40777382254600525,-0.2697049081325531,-0.42361965775489807,-0.2535349726676941
49,4.23800086951296,0.40013490725126477,6.009671775249389,0.19707207207207209,-0.3551448881626129,-0.18419691920280457,-0.192606121301651,-0.1882748007774353,-0.1789865791797638,-0.1804109811782837,-0.23892661929130554,-0.22102203965187073,-0.4071551263332367,-0.25923818349838257,-0.419886976480484,-0.23707246780395508
50,4.199869597526666,0.4077301854974705,6.010675932730998,0.19857357357357358,-0.35520046949386597,-0.18461476266384125,-0.19033119082450867,-0.18861734867095947,-0.18089905381202698,-0.1800764501094818,-0.2390257567167282,-0.22275809943675995,-0.4059150815010071,-0.2470044642686844,-0.42046183347702026,-0.23022039234638214
51,4.167639279087317,0.41403035413153455,6.08329419473986,0.19031531531531531,-0.35596972703933716,-0.18389268219470978,-0.1904437392950058,-0.19247552752494812,-0.18041139841079712,-0.1859419047832489,-0.2368381917476654,-0.22887763381004333,-0.4080887734889984,-0.2543105483055115,-0.4248129427433014,-0.23898883163928986
52,4.15051710716106,0.4155682967959528,6.087037163811761,0.1921921921921922,-0.3580445647239685,-0.18361656367778778,-0.18917682766914368,-0.18802125751972198,-0.18124544620513916,-0.18684428930282593,-0.23537680506706238,-0.22085770964622498,-0.41288337111473083,-0.25980082154273987,-0.4381738603115082,-0.24718840420246124
53,4.115018179045962,0.4212748735244519,6.103929564938531,0.19594594594594594,-0.36033689975738525,-0.1854744553565979,-0.18944253027439117,-0.19132760167121887,-0.18325527012348175,-0.18890805542469025,-0.24021239578723907,-0.22322240471839905,-0.4149797558784485,-0.25159740447998047,-0.4352251887321472,-0.23646537959575653
54,4.075078845270166,0.42950421585160203,6.1621175442372,0.19707207207207209,-0.36440014839172363,-0.18608851730823517,-0.19848817586898804,-0.19351433217525482,-0.18637967109680176,-0.18526636064052582,-0.2509123980998993,-0.2211225926876068,-0.4266371726989746,-0.24914765357971191,-0.44333547353744507,-0.2424292266368866
55,4.0426925127598725,0.43402360876897134,6.173875231821616,0.19519519519519518,-0.3642599880695343,-0.1883968710899353,-0.1952252835035324,-0.20080754160881042,-0.18682336807250977,-0.19393165409564972,-0.24915966391563416,-0.23548559844493866,-0.4293228089809418,-0.2651961147785187,-0.44557732343673706,-0.24935638904571533
56,4.022307451454021,0.4376121416526138,6.1870967104986265,0.19594594594594594,-0.3664168417453766,-0.18933814764022827,-0.19560834765434265,-0.19569239020347595,-0.1879599690437317,-0.18671448528766632,-0.24633631110191345,-0.224807471036911,-0.42659369111061096,-0.25729280710220337,-0.4505919814109802,-0.23979704082012177
57,3.979506632478402,0.4462327150084317,6.191390542475669,0.19519519519519518,-0.367424875497818,-0.19335569441318512,-0.19623762369155884,-0.2021722048521042,-0.18973036110401154,-0.19944795966148376,-0.24951227009296417,-0.2396630346775055,-0.431086927652359,-0.27114373445510864,-0.4581476151943207,-0.268474280834198
58,3.9523532973156006,0.4512242833052277,6.268433838456243,0.19406906906906907,-0.3690272867679596,-0.19201652705669403,-0.19517460465431213,-0.19670549035072327,-0.18887640535831451,-0.20081765949726105,-0.25001174211502075,-0.21630112826824188,-0.43293285369873047,-0.2532561421394348,-0.45869961380958557,-0.23830974102020264
59,3.9196520599860567,0.45732209106239463,6.287568522466196,0.19406906906906907,-0.3715870976448059,-0.19287274777889252,-0.19757385551929474,-0.20039696991443634,-0.19407565891742706,-0.1895361989736557,-0.2567076086997986,-0.21648931503295898,-0.44108447432518005,-0.24240174889564514,-0.4660482406616211,-0.24479854106903076
60,3.8834545984445095,0.46462057335581786,6.319302567848572,0.19782282282282282,-0.37145107984542847,-0.19243782758712769,-0.19560891389846802,-0.1958085596561432,-0.189530149102211,-0.1931791603565216,-0.25294387340545654,-0.22038228809833527,-0.4420590400695801,-0.24895432591438293,-0.46876955032348633,-0.24031242728233337
61,3.8420139963719335,0.4731602023608769,6.399877201150487,0.18468468468468469,-0.37564870715141296,-0.19384190440177917,-0.19965246319770813,-0.20062565803527832,-0.19441372156143188,-0.1906309574842453,-0.2614879012107849,-0.21900029480457306,-0.45579957962036133,-0.24729005992412567,-0.4726138114929199,-0.2367062270641327
62,3.825286274731461,0.4756964586846543,6.390062642706049,0.19106606606606608,-0.37775635719299316,-0.19371512532234192,-0.19944965839385986,-0.20193397998809814,-0.19363415241241455,-0.19168011844158173,-0.25936850905418396,-0.22446608543395996,-0.45789235830307007,-0.25722095370292664,-0.4828878343105316,-0.242050439119339
63,3.790646163335739,0.48201011804384486,6.417151730339806,0.18393393393393392,-0.3755306601524353,-0.1953504979610443,-0.2014750987291336,-0.20376190543174744,-0.19620409607887268,-0.19159747660160065,-0.2619387209415436,-0.22854948043823242,-0.45416516065597534,-0.24714744091033936,-0.4816810190677643,-0.24555568397045135
64,3.745268282936958,0.49282967959527824,6.452978061126159,0.18993993993993993,-0.3758140206336975,-0.19470858573913574,-0.19928999245166779,-0.20238420367240906,-0.19433791935443878,-0.19179505109786987,-0.2608867287635803,-0.2234382927417755,-0.45423418283462524,-0.24606910347938538,-0.4854792058467865,-0.2257264107465744
65,3.708139558496202,0.49895446880269817,6.525889037607668,0.18055555555555555,-0.3779403269290924,-0.19408956170082092,-0.19912602007389069,-0.2013988047838211,-0.19339166581630707,-0.19791647791862488,-0.25928059220314026,-0.22272995114326477,-0.4530462622642517,-0.24900846183300018,-0.48522886633872986,-0.2444688379764557
66,3.683197871451032,0.5041753794266441,6.527095101975106,0.17942942942942944,-0.3784113824367523,-0.19562223553657532,-0.19758227467536926,-0.20735636353492737,-0.19354119896888733,-0.19817732274532318,-0.25853201746940613,-0.23326878249645233,-0.4580895006656647,-0.25500941276550293,-0.49152255058288574,-0.25046858191490173
67,3.667376616653262,0.5080472175379427,6.545332102983205,0.19144144144144143,-0.38082584738731384,-0.19738072156906128,-0.20095181465148926,-0.21226902306079865,-0.19521448016166687,-0.20499113202095032,-0.26908883452415466,-0.23143255710601807,-0.46612125635147095,-0.2594098448753357,-0.49862655997276306,-0.2536522448062897
68,3.6357496856348512,0.5128634064080945,6.591542042411484,0.19106606606606608,-0.381082147359848,-0.19370557367801666,-0.19950717687606812,-0.20625467598438263,-0.19192321598529816,-0.20159406960010529,-0.2610008716583252,-0.23183533549308777,-0.4591344892978668,-0.25196704268455505,-0.4967649579048157,-0.24082103371620178
69,3.6107986482134558,0.51835413153457,6.627256962093147,0.18355855855855857,-0.38263973593711853,-0.1952487975358963,-0.20094795525074005,-0.2049964964389801,-0.1933971345424652,-0.20095372200012207,-0.26579922437667847,-0.23594418168067932,-0.463610976934433,-0.2498040646314621,-0.5014145374298096,-0.24398162961006165
70,3.598617827545732,0.5204451939291737,6.622285118690124,0.18843843843843844,-0.3869458734989166,-0.19746235013008118,-0.20441317558288574,-0.21290788054466248,-0.1984376758337021,-0.2031593769788742,-0.27026358246803284,-0.24062621593475342,-0.4682196080684662,-0.26525449752807617,-0.5084594488143921,-0.25834742188453674
71,3.566860574500356,0.5263136593591906,6.692772853302884,0.18731231231231232,-0.38771653175354004,-0.1969684660434723,-0.20410242676734924,-0.20454657077789307,-0.1986711323261261,-0.19402825832366943,-0.27277979254722595,-0.22807855904102325,-0.47480782866477966,-0.24436798691749573,-0.5109946727752686,-0.2360602170228958
72,3.5334745828136427,0.5334367622259697,6.731400689384243,0.18543543543543545,-0.3882873058319092,-0.19791874289512634,-0.20771875977516174,-0.20259013772010803,-0.19691891968250275,-0.196871817111969,-0.2725878953933716,-0.22483661770820618,-0.47875943779945374,-0.24460045993328094,-0.5163471698760986,-0.23754891753196716
73,3.509050586163294,0.5400067453625632,6.760548781167279,0.17642642642642642,-0.38709622621536255,-0.197782501578331,-0.2034977227449417,-0.20709362626075745,-0.19440731406211853,-0.2037716805934906,-0.2707825303077698,-0.23142270743846893,-0.47348594665527344,-0.2551388442516327,-0.516008734703064,-0.24389365315437317
74,3.489818610247633,0.5434198988195615,6.811188132913263,0.17792792792792791,-0.3885118067264557,-0.19943565130233765,-0.20335403084754944,-0.20767638087272644,-0.1963924616575241,-0.19895918667316437,-0.2740629315376282,-0.23102156817913055,-0.4781333804130554,-0.25288060307502747,-0.5188982486724854,-0.2444750815629959
75,3.457623344820225,0.549531197301855,6.794291796984973,0.18993993993993993,-0.39167851209640503,-0.20123329758644104,-0.20768456161022186,-0.21447744965553284,-0.19987809658050537,-0.20214888453483582,-0.2759396433830261,-0.2341468632221222,-0.48499059677124023,-0.26120221614837646,-0.5276457071304321,-0.2543467879295349
76,3.431568059200782,0.5559527824620574,6.84487556927913,0.18768768768768768,-0.3902226388454437,-0.20063968002796173,-0.20454199612140656,-0.20763468742370605,-0.19573983550071716,-0.19858449697494507,-0.27443212270736694,-0.2325599640607834,-0.48100337386131287,-0.2508959174156189,-0.5212033987045288,-0.2448236495256424
77,3.3990309244126937,0.5618347386172007,6.8837542483756495,0.1816816816816817,-0.39301323890686035,-0.2021300345659256,-0.20641008019447327,-0.2106526792049408,-0.20015022158622742,-0.20304104685783386,-0.280499130487442,-0.23789362609386444,-0.4884346127510071,-0.26141175627708435,-0.5297244787216187,-0.25280648469924927
78,3.371107493022642,0.5691736930860034,6.923406535440737,0.18093093093093093,-0.3937627375125885,-0.20298203825950623,-0.20726361870765686,-0.21118640899658203,-0.2017192840576172,-0.20092180371284485,-0.280121773481369,-0.23232798278331757,-0.48832011222839355,-0.2527165412902832,-0.5263404846191406,-0.2451355755329132
79,3.3375551016680505,0.575433389544688,6.950473504918474,0.18055555555555555,-0.39374852180480957,-0.1999553143978119,-0.2079937756061554,-0.2099471539258957,-0.20319290459156036,-0.20177888870239258,-0.28317689895629883,-0.2341904640197754,-0.4942202568054199,-0.25188392400741577,-0.5355180501937866,-0.24300555884838104
80,3.3081569513671516,0.5833794266441821,7.015413577492173,0.17567567567567569,-0.3922264873981476,-0.2030062973499298,-0.20408403873443604,-0.21152260899543762,-0.19728705286979675,-0.2023129016160965,-0.280209481716156,-0.2304123193025589,-0.490596204996109,-0.2518586218357086,-0.5339016914367676,-0.2380242645740509
