arch,width,seed,noise,params
basenet18,4,1,0.25,43838
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.5099406242370605,0.09375,2.303096736907959,0.1036,0.23784075677394867,0.0972801074385643,-0.029499690979719162,-0.13136616349220276,-0.035628944635391235,-0.0059585548005998135,0.004184268414974213,-0.0036228494718670845,0.0011162767186760902,-0.0015480973524972796,0.004105617757886648,0.0022019671741873026,-0.004971043206751347,-0.013174425810575485,0.0022990943398326635,0.001853941474109888,0.007690452039241791
1000,2.1271958351135254,0.1953125,2.0264992101669312,0.2618,0.08802367001771927,-0.05879176780581474,-0.037478432059288025,0.0721849873661995,0.025917090475559235,0.015750916674733162,0.014322344213724136,0.028160253539681435,0.024419091641902924,0.012438119389116764,0.016682755202054977,0.0216840673238039,0.016097858548164368,0.02493022195994854,-0.006117544136941433,0.0025965729728341103,-0.021507661789655685
2000,1.9675216674804688,0.296875,1.725485061264038,0.3868,0.12716233730316162,0.010650883428752422,0.04663871228694916,0.07886814326047897,0.07254007458686829,0.030084727331995964,0.019745878875255585,0.047056328505277634,0.057601578533649445,0.03997616097331047,0.011260931380093098,0.014485972002148628,0.02271168678998947,0.03440249711275101,-0.008428007364273071,0.008813364431262016,-0.004439414478838444
3000,2.02639102935791,0.296875,1.608802125930786,0.4379,0.12447825819253922,0.039495714008808136,-0.024539988487958908,0.09053395688533783,0.06283033639192581,0.0419008769094944,0.0298406220972538,0.03725701570510864,0.07022063434123993,0.04118286073207855,0.010816212743520737,0.00551094114780426,0.024323511868715286,0.023643072694540024,-0.0022020970936864614,-0.0017258964944630861,0.01320005301386118
4000,1.76412034034729,0.40625,1.535655172920227,0.4767,0.17492547631263733,0.04133535549044609,0.03082231618463993,0.10399815440177917,0.1386520117521286,0.0484047457575798,0.0434601828455925,0.08343390375375748,0.1178613156080246,0.06040821596980095,0.009236186742782593,0.013506820425391197,0.010970398783683777,0.018694069236516953,0.00907430611550808,0.0129931028932333,0.023624613881111145
5000,1.813735008239746,0.4453125,1.4481294523239137,0.5071,0.2447991967201233,0.10090922564268112,0.11420713365077972,0.08304869383573532,0.2087894231081009,0.07564521580934525,0.06968885660171509,0.10386447608470917,0.13024701178073883,0.06843410432338715,0.012105935253202915,0.02669142559170723,0.0436459518969059,0.035530202090740204,-0.006343354471027851,-0.006147224921733141,0.034114494919776917
6000,1.910020351409912,0.3671875,1.417985230064392,0.527,0.23638883233070374,0.1305372267961502,0.13055507838726044,0.08885270357131958,0.27732232213020325,0.08931611478328705,0.08121763914823532,0.1260661780834198,0.16297632455825806,0.07447148859500885,0.026959192007780075,0.04674440622329712,0.03489261865615845,0.02488676831126213,0.006614263169467449,0.0030060948338359594,0.04643794894218445
7000,1.5846354961395264,0.484375,1.3813463230133056,0.5459,0.250043123960495,0.12589386105537415,0.15913145244121552,0.10888733714818954,0.27533233165740967,0.08891097456216812,0.08027499169111252,0.13474123179912567,0.1673881709575653,0.07744796574115753,0.009507723152637482,0.036491572856903076,0.04278381168842316,0.031657323241233826,-0.007363311946392059,0.018207628279924393,0.04797801375389099
8000,1.6037942171096802,0.5390625,1.3404306140899658,0.5623,0.28148186206817627,0.14309102296829224,0.16254104673862457,0.12995170056819916,0.32624852657318115,0.08712245523929596,0.1094154566526413,0.1534343659877777,0.18683446943759918,0.08480672538280487,0.030814632773399353,0.04698523133993149,0.04910172149538994,0.03645428642630577,-0.022445756942033768,0.012030929327011108,0.05447899550199509
9000,1.6725647449493408,0.46875,1.3048674156188964,0.5728,0.30044025182724,0.13048285245895386,0.20098188519477844,0.1483703851699829,0.3687037527561188,0.10026535391807556,0.12413430213928223,0.17432557046413422,0.2063942849636078,0.09284981340169907,0.04097801819443703,0.05817295238375664,0.06951893121004105,0.04760482534766197,-0.02558567002415657,-0.009786219336092472,0.05031004920601845
10000,1.7758562564849854,0.3828125,1.2723870449066161,0.5887,0.3413487374782562,0.2019829899072647,0.21710923314094543,0.1674596220254898,0.38034144043922424,0.07776857167482376,0.12622788548469543,0.16414640843868256,0.21064111590385437,0.08780965209007263,0.04175634682178497,0.0650709718465805,0.05529185011982918,0.03402530401945114,-0.005729918368160725,0.006999419070780277,0.05440860241651535
11000,1.9874703884124756,0.3828125,1.2470630165100098,0.6011,0.38653379678726196,0.22094103693962097,0.23595821857452393,0.18974752724170685,0.3736022114753723,0.09700583666563034,0.137447327375412,0.18573015928268433,0.235693097114563,0.10769235342741013,0.06696538627147675,0.061280328780412674,0.08015284687280655,0.03749239072203636,-0.022403348237276077,-0.0224600862711668,0.06861613690853119
12000,1.656686544418335,0.46875,1.1892433197021484,0.6187,0.3850284814834595,0.23351982235908508,0.2695904076099396,0.21643158793449402,0.389178603887558,0.10388825088739395,0.13341975212097168,0.19819198548793793,0.24258603155612946,0.10810789465904236,0.059829432517290115,0.061262428760528564,0.06505952775478363,0.031648747622966766,-0.016925368458032608,-0.009155419655144215,0.05374482274055481
13000,1.7303178310394287,0.3984375,1.1951865221023559,0.6266,0.3860940635204315,0.2602560818195343,0.30378586053848267,0.22699765861034393,0.3858528435230255,0.1051182821393013,0.14797453582286835,0.2060832679271698,0.2508208453655243,0.10919442772865295,0.05261258780956268,0.07023636251688004,0.07124398648738861,0.03390630707144737,-0.014749457128345966,-0.014273978769779205,0.047275085002183914
14000,1.9010716676712036,0.4140625,1.1878797449111937,0.6266,0.3483119010925293,0.26769348978996277,0.3088630437850952,0.2245829701423645,0.40218114852905273,0.10517002642154694,0.1418776512145996,0.20739279687404633,0.24902839958667755,0.12521015107631683,0.05826305225491524,0.07155530154705048,0.07256776839494705,0.02889222837984562,-0.030045045539736748,-0.04087704420089722,0.06608843803405762
15000,1.621906042098999,0.4765625,1.148859478378296,0.6449,0.3748247027397156,0.2913202941417694,0.32922542095184326,0.2713738679885864,0.3899771571159363,0.12045195698738098,0.14240571856498718,0.21952974796295166,0.248750701546669,0.12491601705551147,0.06527242064476013,0.06747230142354965,0.08982843160629272,0.03334146738052368,-0.02755803056061268,-0.028324654325842857,0.06552687287330627
16000,1.7375164031982422,0.4609375,1.1346708358764648,0.6475,0.3464023172855377,0.28431645035743713,0.33357036113739014,0.29222410917282104,0.3924413025379181,0.13479577004909515,0.14920669794082642,0.24333173036575317,0.2581142783164978,0.1414753645658493,0.06400665640830994,0.04628966003656387,0.09151360392570496,0.035786308348178864,-0.03866908326745033,-0.03509049862623215,0.06392143666744232
17000,1.5715779066085815,0.4921875,1.1261995836257934,0.6601,0.3726889491081238,0.29679417610168457,0.34094318747520447,0.3156833052635193,0.40007534623146057,0.15363144874572754,0.16158422827720642,0.23625367879867554,0.26327940821647644,0.15640947222709656,0.07454986125230789,0.06771939992904663,0.09809940308332443,0.035756029188632965,-0.05002354085445404,-0.05236254632472992,0.06588303297758102
18000,1.6181236505508423,0.515625,1.0905561601638794,0.6713,0.35348933935165405,0.29247957468032837,0.3432942032814026,0.3113000988960266,0.39918744564056396,0.16023054718971252,0.15034140646457672,0.25365978479385376,0.27030593156814575,0.15293481945991516,0.06926433742046356,0.06413065642118454,0.09157459437847137,0.03268524259328842,-0.04978778958320618,-0.046646587550640106,0.07297331094741821
19000,1.4831840991973877,0.53125,1.0822152767181397,0.6785,0.38605996966362,0.27782127261161804,0.3596525490283966,0.3327471613883972,0.41139402985572815,0.15584999322891235,0.1457216888666153,0.25284668803215027,0.2827162444591522,0.1573220193386078,0.06886900216341019,0.05943940952420235,0.09390945732593536,0.02840065397322178,-0.05374293774366379,-0.05640151724219322,0.05425959825515747
20000,1.5181503295898438,0.5703125,1.081768740272522,0.6697,0.35380733013153076,0.30669105052948,0.3532264232635498,0.32806962728500366,0.37149253487586975,0.16610628366470337,0.14255055785179138,0.24901899695396423,0.2854495346546173,0.17629706859588623,0.07612183690071106,0.053708773106336594,0.11982378363609314,0.042848020792007446,-0.09169340878725052,-0.07777395844459534,0.07396790385246277
21000,1.6197234392166138,0.515625,1.05398197517395,0.6857,0.36416682600975037,0.2789247930049896,0.3750084638595581,0.35655537247657776,0.3828102946281433,0.1664106845855713,0.15177622437477112,0.24776768684387207,0.2870136797428131,0.15481193363666534,0.07429052144289017,0.05625782161951065,0.08562232553958893,0.02633759379386902,-0.059171952307224274,-0.06799150258302689,0.06996666640043259
22000,1.3661588430404663,0.6328125,1.064406396484375,0.676,0.3309832215309143,0.33034494519233704,0.34554433822631836,0.3549349308013916,0.36681339144706726,0.18794673681259155,0.14438609778881073,0.24816980957984924,0.30079036951065063,0.1592702716588974,0.07270790636539459,0.05372127145528793,0.09770756959915161,0.02906142547726631,-0.0723256841301918,-0.06617510318756104,0.08009649813175201
23000,1.5322519540786743,0.5078125,1.0373112663269044,0.6852,0.38516080379486084,0.312589168548584,0.37183716893196106,0.37216243147850037,0.3623335361480713,0.19678735733032227,0.1503450870513916,0.26173001527786255,0.3209964632987976,0.15672612190246582,0.07191168516874313,0.06228861212730408,0.08118089288473129,0.024539243429899216,-0.08714406937360764,-0.07055511325597763,0.07075224071741104
24000,1.6869336366653442,0.515625,1.0295960138320923,0.6951,0.33260679244995117,0.30979031324386597,0.3715212941169739,0.3515782356262207,0.38265058398246765,0.20595021545886993,0.165348619222641,0.2627410888671875,0.3235591948032379,0.15208259224891663,0.08354392647743225,0.053371086716651917,0.10035039484500885,0.02001315914094448,-0.08699596673250198,-0.08538524061441422,0.08174412697553635
25000,1.5489025115966797,0.5546875,1.0097705770492553,0.6992,0.3434496521949768,0.3299926519393921,0.3793891370296478,0.35047346353530884,0.37753400206565857,0.21723422408103943,0.16062510013580322,0.2578313946723938,0.32982438802719116,0.16005513072013855,0.09233210980892181,0.05554822459816933,0.09645529091358185,0.018250757828354836,-0.09040220826864243,-0.09516426920890808,0.07114236801862717
26000,1.7393397092819214,0.4453125,1.0268247694015502,0.6944,0.3623167872428894,0.2394891381263733,0.386103093624115,0.37795495986938477,0.38196393847465515,0.2156693935394287,0.1638578623533249,0.2629673480987549,0.3303132951259613,0.1431887149810791,0.08889946341514587,0.05750644579529762,0.09120739996433258,0.021502796560525894,-0.08729115128517151,-0.0819760262966156,0.06343184411525726
