arch,width,seed,noise,params
transformer,200,0,0.0,19590400
epoch,train_loss,train_acc,test_loss,test_acc,p_enc_layer0,p_dec_layer0,p_enc_layer1,p_dec_layer1,p_enc_layer2,p_dec_layer2,p_enc_layer3,p_dec_layer3,p_enc_layer4,p_dec_layer4,p_enc_layer5,p_dec_layer5
37,2.179416302909434,0.8224987681291289,3.809995160349681,0.5731059249977625,-6.864742279052734,-1.8065520524978638,-5.164583206176758,-2.825093984603882,-5.095886707305908,-4.070845127105713,-5.001869201660156,-3.194873809814453,-4.414785385131836,-3.0165486335754395,-4.174266815185547,-2.6966726779937744
38,2.1663426105646786,0.8257157677586777,3.821389286276488,0.5734415555356663,-6.883988380432129,-1.8821996450424194,-5.198846817016602,-2.766263246536255,-5.110472679138184,-4.116147994995117,-5.02717399597168,-3.188544273376465,-4.419273376464844,-3.1529743671417236,-4.1918439865112305,-2.690704107284546
39,2.1553823318563,0.829024699613026,3.8412071974909874,0.5726304484023986,-6.917910099029541,-1.7933903932571411,-5.176587104797363,-2.73392915725708,-5.126588344573975,-4.14424991607666,-4.998974323272705,-3.1577882766723633,-4.395785808563232,-3.1332039833068848,-4.183806419372559,-2.682903289794922
40,2.144396983524701,0.8320071568922888,3.863729140138195,0.5703313792177571,-6.987626552581787,-1.8663709163665771,-5.188676357269287,-2.825655937194824,-5.106736183166504,-4.1121320724487305,-4.997017860412598,-3.2104310989379883,-4.4209747314453125,-3.1230711936950684,-4.199753284454346,-2.7494938373565674
41,2.135052371785143,0.8345980122116987,3.8776265240943624,0.5690000447507384,-6.955953121185303,-1.8380624055862427,-5.199947357177734,-2.8266053199768066,-5.141921043395996,-4.128542900085449,-5.041750907897949,-3.235647678375244,-4.441384792327881,-3.043874740600586,-4.212986946105957,-2.753671407699585
42,2.123481235550115,0.8376738676054504,3.8956942742629264,0.5701076255258212,-7.004721641540527,-1.7767302989959717,-5.262808799743652,-2.8351168632507324,-5.104375839233398,-4.169549942016602,-5.008903980255127,-3.1341538429260254,-4.428378582000732,-3.095367431640625,-4.203880310058594,-2.700399875640869
43,2.112918922857615,0.8405838680514996,3.915309639019942,0.5677638056027925,-7.016747951507568,-1.8128942251205444,-5.231254577636719,-2.8510353565216064,-5.131886005401611,-4.135765075683594,-5.010869979858398,-3.165174961090088,-4.431241989135742,-3.1242425441741943,-4.255545616149902,-2.6991429328918457
44,2.1031978317566975,0.8434821413800346,3.934504423194133,0.5672603597959366,-7.023594856262207,-1.821458101272583,-5.25856876373291,-2.824007987976074,-5.156525135040283,-4.198419094085693,-5.03735876083374,-3.2081894874572754,-4.4322333335876465,-3.097465991973877,-4.240005016326904,-2.7234883308410645
45,2.094195661539024,0.8460394906494038,3.9579669370464425,0.5658395238521435,-7.063865661621094,-1.8106114864349365,-5.2453694343566895,-2.777224540710449,-5.1345930099487305,-4.171908378601074,-5.037921905517578,-3.150336265563965,-4.442495822906494,-3.0978479385375977,-4.236377239227295,-2.727971076965332
46,2.0859236048482517,0.8483897306469579,3.963026752683605,0.5651402935648439,-7.087830066680908,-1.7857452630996704,-5.279733180999756,-2.8163864612579346,-5.177994251251221,-4.171245098114014,-5.0442304611206055,-3.170063018798828,-4.47126579284668,-3.166125535964966,-4.251565933227539,-2.6918275356292725
47,2.0770036975750696,0.8508687595243565,3.9776339075121063,0.5641669650049226,-7.094722747802734,-1.7928487062454224,-5.265697479248047,-2.8521804809570312,-5.159257888793945,-4.132229328155518,-5.050950527191162,-3.176180362701416,-4.48300838470459,-3.182084083557129,-4.280968189239502,-2.702972888946533
48,2.0679843464393435,0.8534397206265547,4.002162607938017,0.5626678152689519,-7.074426651000977,-1.7256873846054077,-5.2609663009643555,-2.843003273010254,-5.178242206573486,-4.169102191925049,-5.056498050689697,-3.1217000484466553,-4.459343910217285,-3.190340518951416,-4.284804344177246,-2.7180135250091553
49,2.0608503470643527,0.8553964739489414,4.007175181278085,0.5640103374205674,-7.084383964538574,-1.7712657451629639,-5.3203935623168945,-2.8599095344543457,-5.233795166015625,-4.20065450668335,-5.08018159866333,-3.19891095161438,-4.484597206115723,-3.1763827800750732,-4.267833709716797,-2.731635332107544
50,2.0522625671424284,0.857633212201982,4.030462572470962,0.5609449118410453,-7.135014533996582,-1.745509386062622,-5.294836521148682,-2.8784050941467285,-5.209636211395264,-4.187628746032715,-5.093011379241943,-3.1653716564178467,-4.472997665405273,-3.160818099975586,-4.274304389953613,-2.7632508277893066
51,2.044366094879878,0.8600433442639841,4.043345011257927,0.5618455204510875,-7.171909332275391,-1.6874983310699463,-5.311657428741455,-2.861922025680542,-5.2357330322265625,-4.192807674407959,-5.0857415199279785,-3.113542318344116,-4.497411727905273,-3.209534168243408,-4.311717987060547,-2.6913790702819824
52,2.037118839132063,0.8621586230856266,4.0455562519302175,0.5624776246308064,-7.197516918182373,-1.7708027362823486,-5.347332954406738,-2.9103691577911377,-5.278469085693359,-4.181626319885254,-5.141468048095703,-3.2121636867523193,-4.540631294250488,-3.2043709754943848,-4.318143367767334,-2.785369873046875
53,2.0290357209199597,0.8642035392021833,4.071781548491462,0.5603128076613264,-7.2181010246276855,-1.7542469501495361,-5.357855796813965,-2.854804277420044,-5.237880229949951,-4.146596431732178,-5.099262714385986,-3.224424123764038,-4.501433372497559,-3.186631441116333,-4.305912971496582,-2.7302920818328857
54,2.023306474945215,0.8659569526833844,4.090913574490788,0.558746531817775,-7.219887733459473,-1.7043414115905762,-5.304619312286377,-2.924027442932129,-5.240228652954102,-4.241921424865723,-5.119271278381348,-3.208538055419922,-4.526780128479004,-3.1899101734161377,-4.315306186676025,-2.7487027645111084
55,2.0155103401595253,0.8680538031775044,4.091734006700846,0.5598373310659626,-7.246366500854492,-1.76193368434906,-5.363474369049072,-2.879131317138672,-5.2540388107299805,-4.1545939445495605,-5.13038969039917,-3.1847598552703857,-4.532124042510986,-3.1694588661193848,-4.314670085906982,-2.765596866607666
