arch,width,seed,noise,params
basenet18,4,0,0.15,11000138
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.414572238922119,0.0703125,1.048835560933439e+18,0.1,-0.18278104066848755,0.6449992656707764,5.496865272521973,2.7852375507354736,-98.09696960449219,-156.76763916015625,984.8300170898438,-46177.20703125,23633.0625,-119258.875,3676135.0,-21883258.0,2654387456.0,29035294720.0,286588370944.0,13634918940672.0,-184005659983872.0
1000,2.2248589992523193,0.1796875,2.2116017608642577,0.1699,-0.7182756066322327,-0.3289467394351959,-0.4464263617992401,-0.4804508090019226,-0.6703668236732483,-0.7249435186386108,-0.7855481505393982,-0.8623915910720825,-0.5916799306869507,-0.6973300576210022,-0.5639851093292236,-0.3831677734851837,-0.610744833946228,-0.6201016306877136,-0.5905816555023193,-0.3158104121685028,-0.9544358253479004
2000,2.125882148742676,0.1953125,2.0875198680877687,0.2288,-0.7232567071914673,-0.32958081364631653,-0.44412413239479065,-0.5086157917976379,-0.6374253034591675,-0.7444236278533936,-0.7936187386512756,-0.8763998746871948,-0.6055388450622559,-0.6277822256088257,-0.6252051591873169,-0.4130435585975647,-0.6029791831970215,-0.6147573590278625,-0.6645321846008301,-0.3611079156398773,-0.9163943529129028
3000,2.0650815963745117,0.2890625,1.973979288482666,0.3092,-0.7179837226867676,-0.32902461290359497,-0.4464036524295807,-0.5104434490203857,-0.64966881275177,-0.7492734789848328,-0.8050071001052856,-0.8583298325538635,-0.6071856021881104,-0.6270003914833069,-0.6282230615615845,-0.4196906089782715,-0.6192149519920349,-0.6206203699111938,-0.645755410194397,-0.3570941090583801,-0.9324305057525635
4000,2.1112709045410156,0.234375,1.9972941131591797,0.2851,-0.7099030017852783,-0.3310590088367462,-0.44442838430404663,-0.49723756313323975,-0.608267068862915,-0.7690896987915039,-0.7940839529037476,-0.8795778155326843,-0.6052836179733276,-0.6136739253997803,-0.6216306090354919,-0.462603896856308,-0.5743287801742554,-0.6072747707366943,-0.6825647950172424,-0.35423922538757324,-0.946129322052002
5000,2.0322518348693848,0.2890625,1.9010216018676758,0.3463,-0.7262315154075623,-0.3295152187347412,-0.44267505407333374,-0.5152515769004822,-0.6032401323318481,-0.7639689445495605,-0.8103688955307007,-0.8511802554130554,-0.6148046851158142,-0.5923749208450317,-0.6518765687942505,-0.4312445819377899,-0.602523684501648,-0.6226640343666077,-0.6653499603271484,-0.3816654086112976,-0.9695467948913574
