index,checkpoint,threshold,num_linear_layers,test_loss,test_acc
1,step_000001.pt,0.01869610212743276,2,2.3347643711090087,0.0982
1,step_000001.pt,0.0257556661963462,1,2.3057140148162842,0.0966
1,step_000001.pt,0.02863858602941032,1,2.3057140148162842,0.0966
1,step_000001.pt,0.043587030470371164,1,2.3057140148162842,0.0966
1,step_000001.pt,0.0492845527827739,1,2.3057140148162842,0.0966
1000,step_001000.pt,0.01869610212743276,2,2.3246153907775877,0.2463
1000,step_001000.pt,0.0257556661963462,1,1.8362229217529298,0.3531
1000,step_001000.pt,0.02863858602941032,1,1.8362229217529298,0.3531
2000,step_002000.pt,0.01869610212743276,3,2.332101556396484,0.2698
2000,step_002000.pt,0.0257556661963462,1,1.6802058139801026,0.41
2000,step_002000.pt,0.02863858602941032,1,1.6802058139801026,0.41
3000,step_003000.pt,0.01869610212743276,5,5.795687059020996,0.1354
3000,step_003000.pt,0.0257556661963462,3,2.461503240585327,0.2157
3000,step_003000.pt,0.02863858602941032,1,1.401920526123047,0.5598
4000,step_004000.pt,0.01869610212743276,4,2.4599836296081543,0.1609
4000,step_004000.pt,0.0257556661963462,1,1.4362941080093383,0.5204
4000,step_004000.pt,0.02863858602941032,1,1.4362941080093383,0.5204
4000,step_004000.pt,0.043587030470371164,1,1.4362941080093383,0.5204
5000,step_005000.pt,0.01869610212743276,5,2.6517968612670897,0.1092
5000,step_005000.pt,0.0257556661963462,2,1.8871250059127807,0.3824
5000,step_005000.pt,0.02863858602941032,1,1.489507349395752,0.5051
6000,step_006000.pt,0.01869610212743276,1,1.6029579895019532,0.4528
6000,step_006000.pt,0.0257556661963462,1,1.6029579895019532,0.4528
6000,step_006000.pt,0.02863858602941032,1,1.6029579895019532,0.4528
7000,step_007000.pt,0.01869610212743276,2,2.3865030250549317,0.2924
7000,step_007000.pt,0.0257556661963462,2,2.3865030250549317,0.2924
7000,step_007000.pt,0.02863858602941032,1,1.6544254175186157,0.4382
7000,step_007000.pt,0.043587030470371164,1,1.6544254175186157,0.4382
8000,step_008000.pt,0.01869610212743276,2,2.3696059173583985,0.3096
8000,step_008000.pt,0.0257556661963462,1,1.6978926176071167,0.4391
8000,step_008000.pt,0.02863858602941032,1,1.6978926176071167,0.4391
9000,step_009000.pt,0.01869610212743276,1,1.488028544998169,0.5215
9000,step_009000.pt,0.0257556661963462,1,1.488028544998169,0.5215
9000,step_009000.pt,0.02863858602941032,1,1.488028544998169,0.5215
10000,step_010000.pt,0.01869610212743276,2,2.2928130451202393,0.3416
10000,step_010000.pt,0.0257556661963462,1,1.4959125383377074,0.5245
10000,step_010000.pt,0.02863858602941032,1,1.4959125383377074,0.5245
11000,step_011000.pt,0.01869610212743276,1,1.5504799768447877,0.5023
11000,step_011000.pt,0.0257556661963462,1,1.5504799768447877,0.5023
12000,step_012000.pt,0.01869610212743276,2,2.3155116302490235,0.3035
12000,step_012000.pt,0.0257556661963462,1,1.4676743198394775,0.5255
12000,step_012000.pt,0.02863858602941032,1,1.4676743198394775,0.5255
13000,step_013000.pt,0.01869610212743276,1,1.3472735431671143,0.5725
13000,step_013000.pt,0.0257556661963462,1,1.3472735431671143,0.5725
13000,step_013000.pt,0.02863858602941032,1,1.3472735431671143,0.5725
14000,step_014000.pt,0.01869610212743276,2,2.5092327892303468,0.2662
14000,step_014000.pt,0.0257556661963462,1,0.9912213060379028,0.7071
15000,step_015000.pt,0.01869610212743276,1,1.5110666381835938,0.5497
