arch,width,seed,noise,params
basenet18,64,2,0.25,11000138
step,train_loss,train_acc,test_loss,test_acc,p_layer0,p_layer1,p_layer2,p_layer3,p_layer4,p_layer5,p_layer6,p_layer7,p_layer8,p_layer9,p_layer10,p_layer11,p_layer12,p_layer13,p_layer14,p_layer15,p_layer16
1,2.4117591381073,0.0625,2.3159222675323488,0.1264,0.044815950095653534,-0.11889122426509857,0.02715328149497509,0.05542537569999695,0.05068342015147209,-0.056514136493206024,-0.006930528208613396,-0.02062482014298439,-0.06817038357257843,-0.0416315495967865,0.01880631595849991,-0.010076142847537994,-0.024667583405971527,-0.009541422128677368,-0.009149464778602123,0.00505287479609251,0.0011967313475906849
1000,1.8123377561569214,0.390625,1.435429169845581,0.5087,0.0018056654371321201,-0.0050017619505524635,-0.00831514224410057,0.0011304683284834027,0.008747288025915623,0.02232731133699417,0.027263499796390533,0.007268019951879978,0.003032464999705553,0.00877867266535759,0.007953120395541191,0.0005274699651636183,0.000726917467545718,-0.004048360511660576,-0.00804219488054514,-0.015341969206929207,-0.01532764732837677
2000,1.6156353950500488,0.53125,1.2745244812011718,0.5839,-0.0017831772565841675,-0.02332422137260437,-0.029405558481812477,0.0014390515862032771,0.008248800411820412,0.030432211235165596,0.0340038537979126,0.018905015662312508,-0.0007352627580985427,0.014365609735250473,0.007777309976518154,0.016492554917931557,0.03329191729426384,0.008511115796864033,-0.026627186685800552,-0.04450763016939163,-0.06419984996318817
3000,1.448026418685913,0.578125,1.1019726856231689,0.6638,-0.030504873022437096,-0.009088325314223766,-0.00995316170156002,0.0037214821204543114,0.0002456066431477666,0.027700213715434074,0.03176644816994667,0.02440468594431877,0.013145645149052143,0.006644131615757942,0.012032532133162022,-0.001442080014385283,0.011172357015311718,-0.002345350570976734,-0.025277115404605865,-0.035445693880319595,-0.04542159289121628
4000,1.7228986024856567,0.46875,1.0297041862487792,0.6865,-0.0418473519384861,0.010675154626369476,-0.006043923087418079,0.01520509086549282,0.01048518717288971,0.023772940039634705,0.031503353267908096,-0.01380555983632803,0.0007282468141056597,-0.0028121480718255043,0.01095630507916212,0.005727123469114304,0.009744958020746708,0.00024760529049672186,-0.022777922451496124,-0.03250527381896973,-0.05701887607574463
