arch,width,seed,noise,params
transformer,400,0,0.0,52588800
epoch,train_loss,train_acc,test_loss,test_acc,p_enc_layer0,p_dec_layer0,p_enc_layer1,p_dec_layer1,p_enc_layer2,p_dec_layer2,p_enc_layer3,p_dec_layer3,p_enc_layer4,p_dec_layer4,p_enc_layer5,p_dec_layer5
18,2.1860603530201232,0.807773696787419,3.467183720656883,0.6056788687013336,-7.541182994842529,-3.688638210296631,-6.555337905883789,-3.12585186958313,-5.10458517074585,-5.378499507904053,-4.81339693069458,-4.814702033996582,-4.301456451416016,-4.191254138946533,-3.549980640411377,-3.3994622230529785
19,2.14198451216906,0.8197428955132676,3.5144010315201846,0.6039895283272174,-7.640377044677734,-3.6718575954437256,-6.575930595397949,-3.272735595703125,-4.982357978820801,-5.413119316101074,-4.744756698608398,-4.827823162078857,-4.285730838775635,-4.090312957763672,-3.5938074588775635,-3.571960687637329
20,2.1021736035550402,0.8304166665794114,3.5595393787629708,0.5994641099078135,-7.709885597229004,-3.5179152488708496,-6.586785316467285,-3.2012996673583984,-5.060319900512695,-5.353142738342285,-4.811963081359863,-4.800594329833984,-4.352628231048584,-4.190255641937256,-3.6277780532836914,-3.54307222366333
21,2.0652919513321817,0.8408533823415159,3.586295952479148,0.5975789850532534,-7.736473560333252,-3.634857177734375,-6.671231269836426,-3.1870250701904297,-5.088834762573242,-5.444927215576172,-4.89865255355835,-4.744129180908203,-4.334931373596191,-4.143185138702393,-3.6089773178100586,-3.4715075492858887
22,2.0311427600105825,0.8505634356433591,3.641309290552197,0.5954253557683702,-7.778617858886719,-3.5422518253326416,-6.589286804199219,-3.1968960762023926,-4.989572525024414,-5.4814066886901855,-4.833992004394531,-4.806116104125977,-4.359810829162598,-4.172709941864014,-3.6152591705322266,-3.5146172046661377
23,2.000274599905056,0.859499708602071,3.6636010801369103,0.5957162355678869,-7.843616485595703,-3.566693067550659,-6.626911163330078,-3.061363935470581,-5.064231872558594,-5.487905979156494,-4.801571846008301,-4.825250625610352,-4.341555595397949,-4.1316118240356445,-3.6342344284057617,-3.512556552886963
24,1.9708334207184794,0.8682644724671363,3.7096644565723134,0.5933500402756645,-7.884023666381836,-3.4787213802337646,-6.677162170410156,-3.0722546577453613,-5.096838474273682,-5.497971057891846,-4.850247859954834,-4.863561630249023,-4.379122734069824,-4.175846099853516,-3.6716878414154053,-3.5653324127197266
25,1.9446604441155237,0.8759451062005668,3.7451100257776058,0.5924102747695337,-7.950613975524902,-3.482016086578369,-6.667825222015381,-3.3378167152404785,-5.146993160247803,-5.432177543640137,-4.958345890045166,-4.884207248687744,-4.419186592102051,-4.153240203857422,-3.6535532474517822,-3.564385414123535
26,1.9205918663694022,0.883198747208789,3.7849874873036695,0.5890148124944061,-8.014509201049805,-3.5355851650238037,-6.717315673828125,-3.3029353618621826,-5.148954391479492,-5.452226638793945,-4.97359561920166,-4.925338268280029,-4.428752899169922,-4.198173999786377,-3.695841073989868,-3.600710153579712
27,1.8969564309303353,0.8902903026999385,3.8152564837988496,0.5896748858856171,-8.029911041259766,-3.4526283740997314,-6.70175313949585,-3.366358995437622,-5.178168773651123,-5.489727973937988,-4.955565452575684,-4.916054725646973,-4.387869834899902,-4.157612323760986,-3.6783809661865234,-3.6369800567626953
28,1.8777177838337042,0.8961038117948417,3.853030796443606,0.5854179718965363,-8.055846214294434,-3.510711669921875,-6.732010841369629,-3.119077205657959,-5.182672500610352,-5.5018310546875,-4.969899654388428,-4.909226417541504,-4.441519737243652,-4.117525100708008,-3.7244579792022705,-3.599379539489746
29,1.858663491057735,0.9019755376516908,3.8813946943172972,0.5853284704197619,-8.11335277557373,-3.449334144592285,-6.762911796569824,-3.3269972801208496,-5.184836387634277,-5.462758541107178,-4.936264514923096,-4.914715766906738,-4.460325241088867,-4.233599662780762,-3.7337350845336914,-3.5936527252197266
30,1.8418397090263094,0.9071310716889164,3.908083924826124,0.583488096303589,-8.142165184020996,-3.5104942321777344,-6.714672088623047,-3.2395029067993164,-5.170907020568848,-5.567810535430908,-4.963306427001953,-4.842375755310059,-4.461727619171143,-4.219369888305664,-3.744699001312256,-3.6354739665985107
31,1.8259185214435594,0.9119902865960932,3.92465152813724,0.5842544526984695,-8.177410125732422,-3.4601752758026123,-6.74827766418457,-3.2848055362701416,-5.208711624145508,-5.486469745635986,-4.994731426239014,-4.8750786781311035,-4.484829902648926,-4.170737266540527,-3.7561707496643066,-3.6154472827911377
32,1.811729361072862,0.9162773856988221,3.9555936427719427,0.5836726930994361,-8.23271656036377,-3.4483258724212646,-6.765400409698486,-3.3674535751342773,-5.234683036804199,-5.535458564758301,-5.042226791381836,-4.950195789337158,-4.513652324676514,-4.11954402923584,-3.7785756587982178,-3.629140615463257
33,1.7982137621795635,0.9203278483231374,3.9694451009145326,0.5825483307974582,-8.270565032958984,-3.4049410820007324,-6.810642719268799,-3.198625326156616,-5.232061386108398,-5.541079044342041,-5.00908088684082,-4.935888290405273,-4.47078800201416,-4.14138650894165,-3.7907631397247314,-3.6257293224334717
34,1.7856818782791561,0.9240551869773711,3.9905954014803657,0.582475610847579,-8.289051055908203,-3.4591634273529053,-6.789968967437744,-3.280571699142456,-5.2570672035217285,-5.586658477783203,-5.024345397949219,-4.966806888580322,-4.46199893951416,-4.2139410972595215,-3.771440267562866,-3.697463035583496
35,1.7750542592722593,0.9273972060561347,4.019384108009669,0.5796898773829768,-8.314141273498535,-3.309614658355713,-6.787961006164551,-3.253617763519287,-5.263380527496338,-5.5084333419799805,-5.022855758666992,-4.970458507537842,-4.507765293121338,-4.163712024688721,-3.7835469245910645,-3.6206350326538086
36,1.7646449056672846,0.9305605960056181,4.020855363549418,0.5818323189832633,-8.332735061645508,-3.3558826446533203,-6.851114273071289,-3.3477623462677,-5.292375564575195,-5.518701076507568,-5.057028293609619,-5.005471229553223,-4.572240352630615,-4.274441719055176,-3.839143753051758,-3.6921136379241943
37,1.7542947458616114,0.9336121595130901,4.032542135642826,0.5810603687460844,-8.398971557617188,-3.315791368484497,-6.840810298919678,-3.3965957164764404,-5.295411586761475,-5.543022632598877,-5.075924873352051,-4.944354057312012,-4.538468837738037,-4.2973151206970215,-3.8202927112579346,-3.6006808280944824
38,1.743725351391509,0.9364432113287305,4.050921873341132,0.5801877293475343,-8.409873962402344,-3.3791215419769287,-6.870591163635254,-3.298888683319092,-5.3446550369262695,-5.579436779022217,-5.055154800415039,-5.016698837280273,-4.558298110961914,-4.288976192474365,-3.850907564163208,-3.6309289932250977
39,1.7360102570946578,0.9388160679100622,4.067116129024116,0.5786997672961604,-8.437352180480957,-3.363128423690796,-6.844023704528809,-3.2783074378967285,-5.305278778076172,-5.583796977996826,-5.094837188720703,-4.989157676696777,-4.575507164001465,-4.29100227355957,-3.8626599311828613,-3.6178178787231445
40,1.728043226828478,0.9410850557362672,4.077348425622956,0.5804674214624541,-8.452935218811035,-3.319418430328369,-6.881690979003906,-3.3886547088623047,-5.320096015930176,-5.574064254760742,-5.099610328674316,-5.007470607757568,-4.574560165405273,-4.311544895172119,-3.8513314723968506,-3.6145517826080322
41,1.721422973182795,0.9430688233114992,4.085923883906252,0.5811666517497539,-8.472538948059082,-3.3040781021118164,-6.8625593185424805,-3.3212051391601562,-5.333479881286621,-5.4998650550842285,-5.099764823913574,-4.993201732635498,-4.57017707824707,-4.29165506362915,-3.8727054595947266,-3.630201578140259
42,1.7136517743896102,0.9450213883776307,4.094540489218201,0.5807303320504789,-8.503641128540039,-3.2253167629241943,-6.887438774108887,-3.3804242610931396,-5.380790710449219,-5.563885688781738,-5.150393962860107,-4.969846248626709,-4.596645832061768,-4.287403583526611,-3.8761563301086426,-3.6162984371185303
43,1.7076891059525876,0.9468225479801401,4.10530393924019,0.5786494227154748,-8.516770362854004,-3.265214443206787,-6.900475978851318,-3.475430727005005,-5.370182514190674,-5.567599296569824,-5.121094703674316,-4.968132972717285,-4.570188522338867,-4.27622652053833,-3.882303476333618,-3.6680045127868652
44,1.701343492392141,0.9484718832934018,4.104581891778204,0.5800534771323727,-8.554838180541992,-3.1681971549987793,-6.933511734008789,-3.3844106197357178,-5.426074028015137,-5.5733795166015625,-5.186856269836426,-5.057463645935059,-4.605857849121094,-4.303300857543945,-3.8865978717803955,-3.696615219116211
45,1.696348551709112,0.9499796555452408,4.115307033635462,0.580170947820639,-8.573763847351074,-3.230858087539673,-6.936964988708496,-3.403430461883545,-5.415413856506348,-5.541794776916504,-5.14346981048584,-4.97306489944458,-4.629793643951416,-4.29514741897583,-3.9117956161499023,-3.6476690769195557
46,1.691127907402555,0.9512845067815198,4.122411829272647,0.579214400787613,-8.58271598815918,-3.1351428031921387,-6.944915294647217,-3.426582098007202,-5.4262495040893555,-5.598231792449951,-5.182103633880615,-5.025361061096191,-4.641202926635742,-4.25645112991333,-3.9399871826171875,-3.7172164916992188
47,1.6848675527745376,0.9528590817206278,4.130816461058789,0.5790186163071691,-8.603547096252441,-3.0914790630340576,-6.944982051849365,-3.361358642578125,-5.404383659362793,-5.602147102355957,-5.194091796875,-4.99548864364624,-4.617349624633789,-4.2494797706604,-3.9208571910858154,-3.6707072257995605
48,1.6811791737835788,0.9539379765319437,4.133960175374718,0.5783361675467645,-8.615493774414062,-3.074448347091675,-6.975950241088867,-3.41019868850708,-5.4178147315979,-5.551103591918945,-5.199498176574707,-5.057312488555908,-4.648637771606445,-4.3140668869018555,-3.933039426803589,-3.736510753631592
49,1.6771653105772528,0.9551079659168082,4.1441763875857465,0.5785711089232972,-8.630867958068848,-3.0593044757843018,-6.978586196899414,-3.332828998565674,-5.452140808105469,-5.626296043395996,-5.225555896759033,-4.992120265960693,-4.651955604553223,-4.301810264587402,-3.9482388496398926,-3.763521671295166
50,1.6723865603326196,0.9562379574544365,4.147427966416943,0.5790409916763627,-8.646951675415039,-2.976672649383545,-6.989972114562988,-3.406688928604126,-5.438144683837891,-5.617369651794434,-5.225526809692383,-5.024365425109863,-4.663731575012207,-4.270985126495361,-3.948259115219116,-3.7354190349578857
51,1.668054065001916,0.9572850215182136,4.149146813908281,0.5790857424147499,-8.689401626586914,-2.9542837142944336,-6.979854583740234,-3.413590908050537,-5.423677444458008,-5.625058174133301,-5.19439697265625,-5.059652805328369,-4.70601749420166,-4.304146766662598,-3.961991310119629,-3.8287057876586914
52,1.6639917462075353,0.9583503044967003,4.153464415649703,0.5782634475968853,-8.702086448669434,-2.865889072418213,-7.006333351135254,-3.382246255874634,-5.4925737380981445,-5.565614223480225,-5.232122421264648,-5.0460405349731445,-4.686568260192871,-4.308529853820801,-3.9632959365844727,-3.8289413452148438
53,1.660358437219969,0.9591749721533313,4.150937914216165,0.5799304126018079,-8.722118377685547,-2.858574867248535,-7.0413713455200195,-3.404383897781372,-5.493260860443115,-5.585836887359619,-5.255197525024414,-5.037482261657715,-4.695281028747559,-4.267501354217529,-3.974987268447876,-3.816603183746338
54,1.65690285197167,0.9600478047568958,4.156382756855028,0.5789011456189027,-8.75145149230957,-2.829545736312866,-7.031944274902344,-3.4334635734558105,-5.49033260345459,-5.59782075881958,-5.254641056060791,-5.069756984710693,-4.708019733428955,-4.316856861114502,-3.9680097103118896,-3.847426176071167
55,1.6529317609150518,0.9610215743362085,4.169239735959157,0.5783361675467645,-8.749994277954102,-2.8265914916992188,-7.043837070465088,-3.3563053607940674,-5.509648323059082,-5.581252098083496,-5.257504940032959,-5.044494152069092,-4.713752746582031,-4.323113441467285,-3.9947991371154785,-3.8539488315582275
